"","playerid","Name","R","HR","RBI","RC","AVG","OPS","pr","bpr","count_pos","pos_SS","pos_CF","pos_RF","pos_1B","pos_C","pos_3B","pos_LF","pos_2B","pos_DH","adp"
"125","16909","Colin Moran",-1.00159751839148,-0.451310672390002,-0.451117327525772,-0.760178395587498,-0.073744249348641,-0.291880269910309,-4.69960132786596,-4.61626799453262,1,0,0,0,1,0,0,0,0,0,NA
"126","16939","Lane Thomas",-0.166043015986105,-0.329605507878643,-0.296327212005662,-0.407646355779277,-0.708789602649676,-0.374088975201522,-1.76099316139764,-1.69432649473097,1,0,1,0,0,0,0,0,0,0,NA
"127","16997","Gleyber Torres",0.460622860817929,0.400625479189514,0.580816775941628,0.670022948487637,0.593145325459646,0.193107684429112,3.33746285984857,3.40412952651524,1,1,0,0,0,0,0,0,0,0,167
"128","17022","Edmundo Sosa",-0.949375361991149,-1.0598364949468,-1.07027778960621,-0.886998940261247,0.293586678128224,-0.654060257525643,-3.88784038067972,-3.65450704734639,2,1,0,0,0,0,0,0,1,0,NA
"129","17027","Alex Verdugo",1.34839951962364,-0.207900343367283,0.426026660421518,1.17599444920998,2.32139343895352,0.696269886214543,6.28169111915916,6.83169111915916,3,0,1,1,0,0,0,1,0,0,116
"130","17128","Ramón Laureano",0.356178548017257,0.400625479189514,0.116446429381298,0.251666434420262,-0.00354301191719378,0.349910212720213,1.9927915999146,2.05945826658126,1,0,1,0,0,0,0,0,0,0,317
"131","17232","Yoán Moncada",1.19173305042264,0.278920314678155,0.632413481114998,1.18033615840438,0.431385642527998,0.567604690704773,4.72521391304053,4.92521391304053,1,0,0,0,0,0,1,0,0,0,193
"132","17273","Jorge Mateo",-1.15826398759249,-1.18154165945816,-1.27666461029969,-1.28398159938522,-0.815885209677723,-1.64037925827098,-6.83520881658103,-6.76854214991436,1,0,1,0,0,0,0,0,0,0,NA
"133","17278","Bobby Bradley",-0.479375954388123,0.522330643700874,0.0648497242079278,-0.576238402527668,-1.99133466236604,-0.614932135547332,-4.74447368163261,-4.66114034829928,1,0,0,0,1,0,0,0,0,0,NA
"134","17321","Michael Chavis",-0.79270889279014,-0.451310672390002,-0.605907443045883,-0.917031914369784,-0.688649766370507,-0.876811598313979,-4.24872316003152,-4.19872316003152,1,0,0,0,0,0,0,0,1,0,NA
"135","1744","Miguel Cabrera",-0.79270889279014,-0.451310672390002,-0.0383436861388122,-0.380588014665719,-0.170462139586845,-1.05474365629023,-4.557929956574,-4.22459662324067,2,0,0,0,1,0,0,0,0,1,310
"136","17484","Eloy Jiménez",0.773955799219946,1.73938228881447,1.81913770010251,1.32779071905634,1.21287403929453,1.51817191716831,8.57536738694302,8.62536738694302,1,0,0,0,0,0,0,1,0,0,92
"137","17620","Myles Straw",0.773955799219946,-1.54665715299224,-0.760697558565993,-0.00788265967019196,0.595942033822302,-1.67640597584411,-2.10023800592704,-2.03357133926037,1,0,1,0,0,0,0,0,0,0,264
"138","17710","Matt Beaty",-1.94159633359754,-1.42495198848088,-1.79263166203339,-1.92478473466736,-0.0580913619575123,-0.293596048285405,-7.25159720573517,-6.65159720573516,3,0,0,1,1,0,0,1,0,0,NA
"139","17838","Willie Calhoun",-0.636042423589131,-0.207900343367283,-0.502714032699142,-0.434680762441578,-0.0667492638346871,-0.409393897761362,-2.07342580040627,-1.8067591337396,2,0,0,0,0,0,0,1,0,1,NA
"140","17901","Andrew Benintendi",0.460622860817929,0.0355099856554356,0.684010186288368,0.668256066747594,1.0323159757156,0.474188767910303,3.53895876642214,3.58895876642214,1,0,0,0,0,0,0,1,0,0,170
"141","17907","Brendan Rodgers",0.408400704417593,0.157215150166795,0.477623365594888,0.622251916163479,1.53381818323907,0.51411031341467,4.1525414185196,4.38587475185293,2,1,0,0,0,0,0,0,1,0,265
"142","17919","Ian Happ",0.565067173618601,1.13085646625767,0.735606891461738,0.715470768793071,-0.848206157449552,0.674426826344506,3.49472947712928,3.72806281046261,2,0,1,0,0,0,0,1,0,0,243
"143","17929","Cedric Mullins",1.34839951962364,0.765740972723593,0.219639839728038,1.04674500961151,0.46375802401684,0.4092673286816,4.77505820248847,4.84172486915513,1,0,1,0,0,0,0,0,0,0,59
"144","17954","Sam Hilliard",-0.79270889279014,0.0355099856554356,-0.657504148219253,-0.913135822282274,-1.13000634959957,-0.280935322961499,-3.21727304209405,-3.15060637542738,1,0,1,0,0,0,0,0,0,0,NA
"145","17982","Ty France",0.669511486419274,0.278920314678155,0.787203596635108,1.04491217404885,1.22927014389652,0.553252540700111,4.64676738362679,5.29676738362679,3,0,0,0,1,0,0,0,1,1,136
"146","17988","Tyler Stephenson",0.0428456096152393,-0.329605507878643,-0.0383436861388122,0.254568470731265,0.814181724328889,0.29392481615143,4.00207672849198,4.26874339515865,2,0,0,0,1,1,0,0,0,0,197
"147","17992","David Fletcher",0.356178548017257,-1.54665715299224,-0.502714032699142,0.0865887379228602,1.25417724282146,-2.2728290522433,-2.18613392365,-1.95280059031667,2,1,0,0,0,0,0,0,1,0,195
"148","18015","Paul DeJong",-0.166043015986105,0.400625479189514,0.116446429381298,-0.232381657960312,-1.37124719835498,-0.698745539919994,-1.51222371812748,-1.44555705146081,1,1,0,0,0,0,0,0,0,0,NA
"149","18030","Harrison Bader",0.251734235216584,0.278920314678155,0.0648497242079278,0.162715110506688,-0.532925187209032,-0.28104772462769,0.465753980875878,0.532420647542545,1,0,1,0,0,0,0,0,0,0,273
"150","18036","Jake Cronenworth",1.1395108940223,0.0355099856554356,0.632413481114998,1.10134704834313,1.25997221542532,0.663474496148995,5.27134990623328,5.87134990623328,3,1,0,0,1,0,0,0,1,0,91
"151","18042","Dylan Moore",-1.83715202079686,-1.18154165945816,-1.84422836720676,-1.9644663497422,-1.19352699011231,-0.865647137522959,-8.70250760155235,-8.50250760155235,2,0,0,0,0,0,0,1,1,0,NA
"152","18126","LaMonte Wade Jr.",-0.218265172386442,-0.207900343367283,-0.399520622352402,-0.274261146470129,-0.595652462636829,-0.104038903082175,-1.61558372700834,-1.01558372700834,3,0,0,1,1,0,0,1,0,0,NA
"153","18171","Seth Brown",-0.270487328786778,0.400625479189514,0.168043134554668,-0.51021047413441,-1.58935573288318,-0.829590005381335,-3.59574561728606,-3.52907895061939,1,0,0,1,0,0,0,0,0,0,NA
"154","18289","Brian Anderson",-0.427153797987787,-0.207900343367283,-0.0899403913121822,-0.109964309932909,-0.383781552139546,-0.339033099470695,-1.11495291902281,-0.914952919022809,1,0,0,0,0,0,1,0,0,0,NA
"155","18314","Dansby Swanson",1.08728873762196,1.00915130174631,1.1483805328487,0.94472057873339,-0.193036397984451,0.00933338455599981,4.44495992304502,4.51162658971168,1,1,0,0,0,0,0,0,0,0,130
"156","18345","Kyle Tucker",1.45284383242432,1.86108745332583,1.97392781562262,1.9412989813239,1.78425441621445,2.80834777469885,10.8569895837654,10.9236562504321,1,0,0,1,0,0,0,0,0,0,16
"157","18360","Austin Riley",1.24395520682297,1.61767712430311,1.81913770010251,1.57632855859057,1.28811578099339,1.81375634191496,9.8017912879151,10.0017912879151,1,0,0,0,0,0,1,0,0,0,73
"158","18363","Victor Robles",-0.479375954388123,-0.93813133043544,-0.967084379259473,-0.733083854989338,-1.01671458697495,-1.37172252602156,-4.98460512396564,-4.91793845729897,1,0,1,0,0,0,0,0,0,0,NA
"159","18373","Ryan Mountcastle",0.982844424821291,1.61767712430311,1.50955746906229,1.13713682161305,0.528734881642553,0.797837684750683,6.75784332947989,7.40784332947989,3,0,0,0,1,0,0,1,0,1,166
"160","18401","Ronald Acuña Jr.",1.97506539642768,1.98279261783719,1.1483805328487,1.82802965000461,1.59059811367635,3.73864898074809,11.2987446016981,11.3654112683647,1,0,0,1,0,0,0,0,0,0,38
"161","18564","Trent Grisham",0.982844424821291,0.278920314678155,0.426026660421518,0.653615851396822,-0.572569010440781,0.0381591224438943,2.32850487142414,2.39517153809081,1,0,1,0,0,0,0,0,0,0,179
"162","18568","Luis Arraez",-0.113820859585769,-1.54665715299224,-0.760697558565993,0.0693931572660042,2.5063471565728,-0.100531971097007,0.496853346785386,1.39685334678539,3,0,0,0,0,0,1,1,1,0,182
"163","18577","Ke'Bryan Hayes",0.930622268420955,-0.207900343367283,0.322833250074778,0.793182587977638,0.795437992005928,-0.0923041691318035,2.9846921611678,3.1846921611678,1,0,0,0,0,0,1,0,0,0,176
"164","18607","Jared Walsh",0.982844424821291,1.49597195979175,1.76754099492914,1.22196418304959,0.484253717325603,1.33060483244522,5.61340721765035,5.69674055098368,1,0,0,0,1,0,0,0,0,0,142
"165","18882","Brandon Lowe",1.66173245802566,2.10449778234855,1.76754099492914,1.61650795603334,0.0820677671317579,2.18080662760774,9.49685071332495,9.54685071332495,1,0,0,0,0,0,0,0,1,0,103
"166","19197","Will Smith",0.72173364281961,1.37426679528039,1.25157394319544,1.16685607858737,0.552475078112729,2.38748970942318,10.4189005491013,10.4689005491013,1,0,0,0,0,1,0,0,0,0,66
"167","19197","Will Smith",0.72173364281961,1.37426679528039,1.25157394319544,1.16685607858737,0.552475078112729,2.38748970942318,10.4189005491013,10.4689005491013,1,0,0,0,0,1,0,0,0,0,198
"168","19198","Yuli Gurriel",0.460622860817929,-0.207900343367283,0.632413481114998,0.631323894222011,1.55047788564075,0.102515027014859,1.49967991073101,1.58301324406435,1,0,0,0,1,0,0,0,0,0,114
"169","19238","Lourdes Gurriel Jr.",0.460622860817929,0.765740972723593,1.04518712250196,0.616452465698953,0.935084712689443,0.402111309662844,4.40925436738164,4.45925436738164,1,0,0,0,0,0,0,1,0,0,127
"170","19251","Pete Alonso",1.55728814522499,2.8347287694167,2.54149157252969,2.27666790769835,0.390797367667572,2.91038071777714,10.8415815856022,10.9249149189355,1,0,0,0,1,0,0,0,0,0,42
"171","19252","Cavan Biggio",-0.113820859585769,-0.329605507878643,-0.399520622352402,-0.289240985425796,-1.33548726367928,-0.555230210945247,-2.58008487467954,-2.38008487467954,1,0,0,0,0,0,1,0,0,0,298
"172","19260","Jake Fraley",-0.479375954388123,-0.329605507878643,-0.451117327525772,-0.547232426329671,-0.535787473560882,0.0615178416441256,-2.09754592475205,-2.04754592475205,1,0,0,0,0,0,0,1,0,0,NA
"173","19262","Garrett Hampson",-0.479375954388123,-0.816426165924081,-1.17347119995295,-0.848825470963671,-0.198990172189596,-0.75347688652676,-3.74905834184194,-3.5157250085086,2,0,1,0,0,0,0,0,1,0,NA
"174","19287","Adolis García",0.460622860817929,1.00915130174631,0.838800301808478,-0.0528233786246898,-1.65178469275229,-1.30509048771023,-0.179616586611245,0.0870500800554215,2,0,1,1,0,0,0,0,0,0,249
"175","19290","Randy Arozarena",1.29617736322331,0.765740972723593,0.787203596635108,1.04468891945282,0.35460538976895,0.787855755606624,5.22032692069732,5.45366025403065,2,0,0,1,0,0,0,1,0,0,126
"176","19293","Nick Senzel",-0.531598110788459,-0.816426165924081,-0.812294263739363,-0.622407291357391,0.324053440401685,-0.286952118034092,-2.22411700133845,-2.15745033467179,1,0,1,0,0,0,0,0,0,0,NA
"177","19294","Nick Solak",-0.844931049190476,-0.816426165924081,-0.915487674086103,-0.793971614338108,0.0563441579492162,-0.680555313805747,-3.91133053214653,-3.86133053214653,1,0,0,0,0,0,0,0,1,0,NA
"178","19326","Bryan Reynolds",1.34839951962364,1.00915130174631,1.40636405871555,2.14488350841737,2.23272878295684,2.71838533799925,11.3814200175622,11.4480866842289,1,0,1,0,0,0,0,0,0,0,57
"179","19339","Nicky Lopez",0.251734235216584,-1.6683623175036,-0.812294263739363,-0.212927144560322,0.746220746734149,-1.7478226886107,-3.00432964694015,-2.93766298027348,1,1,0,0,0,0,0,0,0,0,NA
"180","19352","Sean Murphy",-0.636042423589131,0.157215150166795,-0.244730506832292,-0.404107542298806,-1.35615718870443,-0.398474406484013,0.0822083839407388,0.132208383940739,1,0,0,0,0,1,0,0,0,0,269
"181","19363","Austin Hays",0.617289330018938,0.522330643700874,0.632413481114998,0.416514815124192,0.208630714589012,-0.139763238133705,2.44147066970122,2.67480400303456,2,0,0,1,0,0,0,1,0,0,199
"182","19470","Tommy Edman",1.08728873762196,-0.573015836901362,0.0132530190345578,0.452611796809435,0.941945006156966,-0.965458825321427,1.0403210246489,1.27365435798224,2,0,0,1,0,0,0,0,1,0,125
"183","19508","Kyle Lewis",-0.270487328786778,0.278920314678155,-0.193133801658922,-0.164368519874816,-0.457712376975997,-0.150749068433649,-0.436023272948763,-0.369356606282096,1,0,1,0,0,0,0,0,0,0,NA
"184","19566","Nathaniel Lowe",0.669511486419274,0.278920314678155,0.735606891461738,0.911647947990196,0.273361011833787,0.420356855028491,1.61963161269939,1.70296494603272,1,0,0,0,1,0,0,0,0,0,NA
"185","19599","Chas McCormick",-0.897153205590812,-0.573015836901362,-0.812294263739363,-1.06947200933104,-0.485724465104947,-0.453319807722649,-3.76947208028692,-3.21947208028692,3,0,1,1,0,0,0,1,0,0,NA
"186","19610","Keibert Ruiz",-0.636042423589131,-0.0861951788559239,-0.141537096485552,-0.212851760812741,0.70993586668417,0.279463570411936,2.87727827903537,2.92727827903537,1,0,0,0,0,1,0,0,0,0,172
"187","19612","Bo Bichette",2.34062049123003,1.25256163076903,1.71594428975577,1.84732550359824,2.80382080960075,2.02161545371236,12.4210099641893,12.4876766308559,1,1,0,0,0,0,0,0,0,0,22
"188","19734","Josh Rojas",0.565067173618601,-0.694721001412721,-0.347923917179032,0.11622084995779,-0.304677781214374,-0.948589759575775,-1.17550265028241,-0.625502650282408,3,1,0,1,0,0,0,0,1,0,252
"189","19844","Abraham Toro",-0.79270889279014,-0.694721001412721,-0.709100853392623,-0.794722420197646,-0.361016346067524,-0.487089896550418,-3.39653883522348,-2.89653883522348,2,0,0,0,0,0,1,0,1,0,NA
"190","19913","Jesús Sánchez",0.0428456096152393,0.644035808212233,0.632413481114998,0.405137056251406,0.00646148896356333,0.309879130690166,2.22482749813452,2.45816083146785,2,0,0,1,0,0,0,1,0,0,312
"191","19918","Daulton Varsho",0.0428456096152393,0.0355099856554356,0.0132530190345578,-0.0659526654719075,-0.0634703643750212,0.265632104596249,3.19232299073717,3.4256563240705,2,0,1,0,0,1,0,0,0,0,143
"192","19948","Cristian Pache",-0.844931049190476,-0.816426165924081,-0.915487674086103,-1.02989157131384,-1.2906672797515,-1.9923075527434,-6.36820378490615,-6.30153711823948,1,0,1,0,0,0,0,0,0,0,NA
"193","19950","Andrés Giménez",-0.531598110788459,-0.573015836901362,-0.812294263739363,-0.674371028001297,-0.46654483203029,-1.01166825226979,-3.63037053820746,-3.39703720487412,2,1,0,0,0,0,0,0,1,0,NA
"194","19955","Gavin Lux",-0.531598110788459,-0.694721001412721,-0.605907443045883,-0.617572049686365,0.103019291757561,-0.136224789602918,-2.04388231725568,-1.81054898392235,2,1,0,0,0,0,0,0,1,0,306
"195","19958","Carter Kieboom",-0.949375361991149,-0.93813133043544,-1.01868108443284,-0.931964661287082,-0.580338394856532,-0.707371045427633,-4.68304130324309,-4.48304130324308,1,0,0,0,0,0,1,0,0,0,NA
"196","19966","Bobby Dalbec",0.147289922415912,1.49597195979175,0.941993712155218,0.48134275122139,-0.964328060352889,1.10041635827494,1.53291374879407,1.61624708212741,1,0,0,0,1,0,0,0,0,0,279
"197","19997","Santiago Espinal",-1.26270830039317,-1.54665715299224,-1.4314547258198,-1.31965336545291,0.324913347858019,-1.00100640324298,-5.79374602485549,-5.59374602485549,1,0,0,0,0,0,1,0,0,0,NA
"198","20003","Keston Hiura",-1.15826398759249,-0.451310672390002,-0.967084379259473,-1.16178800292624,-0.868400963513779,-0.216976791339835,-6.49359769173408,-6.41026435840074,1,0,0,0,1,0,0,0,0,0,NA
"199","20043","Luis Robert",1.45284383242432,1.49597195979175,1.50955746906229,1.6760331089571,2.24119734446325,2.23818271930136,11.1352939421033,11.20196060877,1,0,1,0,0,0,0,0,0,0,70
"200","20126","Dylan Carlson",1.08728873762196,0.522330643700874,0.787203596635108,1.19293418435945,0.241126536998689,0.403559968784169,4.7559511762035,5.02261784287017,2,0,1,1,0,0,0,0,0,0,178
"201","20220","Jo Adell",0.0428456096152393,0.278920314678155,0.426026660421518,-0.0936769870565073,-0.777299635173545,-0.775851429961546,-0.71498054418977,-0.66498054418977,1,0,0,0,0,0,0,1,0,0,313
"202","20325","Alex Kirilloff",-0.113820859585769,0.278920314678155,0.374429955248148,0.271090164136645,1.03308362394204,0.463332309724191,1.34226481829887,1.64226481829887,2,0,0,1,1,0,0,0,0,0,235
"203","20391","Luis García",-0.688264579989468,-0.694721001412721,-0.760697558565993,-0.766770786736812,0.441018534803326,-0.605545163850103,-2.991283428503,-2.941283428503,1,0,0,0,0,0,0,0,1,0,NA
"204","20454","Jazz Chisholm Jr.",0.930622268420955,0.522330643700874,0.271236544901408,0.227198645162458,-0.898333458051754,-0.629650252153387,0.862526177503657,1.09585951083699,2,1,0,0,0,0,0,0,1,0,215
"205","20493","Seth Beer",-1.10604183119216,-0.694721001412721,-0.863890968912733,-0.912620623077524,-0.158283921240769,-0.0478089777905702,-7.02951079171374,-6.94617745838041,1,0,0,0,0,0,0,0,0,1,NA
"206","20521","Nick Madrigal",-0.427153797987787,-1.54665715299224,-0.812294263739363,-0.262691000343352,2.18335691507328,-0.504587089254197,-1.28632926199488,-1.23632926199488,1,0,0,0,0,0,0,0,1,0,248
"207","20536","Vidal Bruján",-1.3149304567935,-1.42495198848088,-1.58624484133991,-1.51747345279232,-0.240495574516533,-0.764770278640763,-6.76516946531514,-6.53183613198181,2,0,0,1,0,0,0,0,1,0,NA
"208","2136","David Peralta",-0.113820859585769,-0.573015836901362,0.271236544901408,0.270514985686942,0.911912215870814,-0.242812424511617,0.708069548747333,0.758069548747333,1,0,0,0,0,0,0,1,0,0,NA
"209","21479","Nico Hoerner",-1.10604183119216,-1.54665715299224,-1.22506790512632,-0.969901851727545,0.7303614815535,-0.831710539952432,-4.86532067218842,-4.81532067218842,1,0,0,0,0,0,0,0,1,0,NA
"210","21501","Trevor Larnach",-1.36715261319384,-0.93813133043544,-1.27666461029969,-1.29302753818935,-0.875157103704348,-0.917453836854514,-6.48353210939027,-6.25019877605693,2,0,0,1,0,0,0,1,0,0,NA
"211","21523","Jonathan India",1.92284324002734,0.644035808212233,0.787203596635108,1.59850194686859,0.510486198845856,1.37117511187985,6.91794302971775,6.96794302971775,1,0,0,0,0,0,0,0,1,0,106
"212","21524","Joey Bart",-1.10604183119216,-0.93813133043544,-0.967084379259473,-1.15624172956075,-0.627332739171097,-1.48170931955314,-3.31203602748945,-3.26203602748945,1,0,0,0,0,1,0,0,0,0,325
"213","21618","Alec Bohm",-0.113820859585769,-0.451310672390002,-0.0383436861388122,-0.086260262417748,0.554002338047324,-0.521776830341629,-0.214689397639044,-0.0146893976390443,1,0,0,0,0,0,1,0,0,0,326
"214","21711","Oneil Cruz",-0.113820859585769,-0.0861951788559239,-0.0383436861388122,-0.146283721264863,0.309989211944837,0.0634428854742196,0.427910437096792,0.494577103763458,1,1,0,0,0,0,0,0,0,0,303
"215","22168","Akil Baddoo",0.773955799219946,0.157215150166795,0.219639839728038,0.399544886829812,-0.569803162308333,-0.2721635850901,1.2298964366494,1.46322976998274,2,0,1,0,0,0,0,1,0,0,239
"216","22558","Jarred Kelenic",0.30395639161692,0.522330643700874,0.477623365594888,0.0350938709335577,-1.39470193769573,-0.642586030966326,-0.176776188712566,-0.110109522045899,1,0,1,0,0,0,0,0,0,0,210
"217","22581","Alejandro Kirk",-0.897153205590812,-0.329605507878643,-0.502714032699142,-0.497575803525684,0.457039173271107,0.592651969445248,1.78714789470469,1.83714789470469,1,0,0,0,0,1,0,0,0,0,315
"218","23378","Jose Barrero",-1.10604183119216,-0.816426165924081,-0.967084379259473,-1.01802571450835,-0.0433228130382994,-0.341469681079671,-3.85324879947893,-3.78658213281226,1,1,0,0,0,0,0,0,0,0,347
"219","2396","Carlos Santana",0.0428456096152393,0.157215150166795,0.219639839728038,0.248909512336385,-1.22720321632747,-0.45889559155201,-2.68726159074527,-2.60392825741194,1,0,0,0,1,0,0,0,0,0,192
"220","2434","Nelson Cruz",0.617289330018938,1.49597195979175,1.40636405871555,1.01260076416035,0.4954289781899,1.45949824741645,3.24100987020567,3.324343203539,1,0,0,0,0,0,0,0,0,1,137
"221","24617","Jarren Duran",-1.10604183119216,-1.18154165945816,-1.4314547258198,-1.31577421096379,-0.145808673178934,-0.585468793698082,-5.24458238620768,-5.17791571954102,1,0,1,0,0,0,0,0,0,0,NA
"222","24618","Ryan Jeffers",-1.10604183119216,-0.207900343367283,-0.709100853392623,-0.996638318679661,-1.42266452087205,-0.738108272827051,-2.21594883864821,-2.16594883864821,1,0,0,0,0,1,0,0,0,0,NA
"223","2967","Tommy Pham",0.356178548017257,-0.0861951788559239,-0.193133801658922,0.302868446390492,0.0508635739406039,0.34232365124086,0.956960162361283,1.00696016236128,1,0,0,0,0,0,0,1,0,0,272
"224","3269","Robinson Canó",-1.15826398759249,-0.816426165924081,-0.863890968912733,-0.950635456163366,0.278353296991494,-0.337678879788514,-3.76484503414092,-3.71484503414092,1,0,0,0,0,0,0,0,1,0,NA
"225","3473","Anthony Rizzo",0.878400112020619,0.887446137234952,0.838800301808478,1.07700019427803,0.0725229550968167,0.995664176456523,3.08006098218317,3.1633943155165,1,0,0,0,1,0,0,0,0,0,89
"226","3516","Eric Hosmer",-0.166043015986105,-0.207900343367283,0.322833250074778,0.121896086790745,0.596765616215994,-0.506278183341816,-1.50849948432594,-1.4251661509926,1,0,0,0,1,0,0,0,0,0,282
"227","4106","Michael Brantley",0.30395639161692,-0.694721001412721,-0.0899403913121822,0.503323238172004,2.19972826719896,0.451987345080994,2.85838877263089,3.12505543929756,2,0,0,0,0,0,0,1,0,1,129
"228","4314","Joey Votto",1.03506658122163,1.49597195979175,1.35476735354218,1.49618045326851,0.074725604027957,1.87101661581332,5.6579556729531,5.74128900628643,1,0,0,0,1,0,0,0,0,0,124
"229","4418","Jed Lowrie",-0.844931049190476,-0.694721001412721,-0.502714032699142,-0.650885223896907,-0.298835875343736,-0.46599089163148,-3.37438094692569,-3.10771428025903,2,0,0,0,0,0,0,0,1,1,NA
"230","4892","Mike Moustakas",-0.00937654678509686,0.887446137234952,0.684010186288368,0.233449367536571,-0.749985759753065,0.137452770798473,1.6258167305078,1.8258167305078,1,0,0,0,0,0,1,0,0,0,319
"231","4940","Jason Heyward",-1.26270830039317,-1.0598364949468,-1.27666461029969,-1.19649379400317,-0.448599608163977,-0.669670534807663,-6.87874403245901,-6.81207736579235,1,0,0,1,0,0,0,0,0,0,NA
"232","4949","Giancarlo Stanton",0.982844424821291,2.10449778234855,1.97392781562262,1.57895964141827,0.541129121600091,2.14526918787568,8.36185728384195,8.66185728384195,2,0,0,1,0,0,0,0,0,1,97
"233","5038","Josh Donaldson",0.826177955620282,1.37426679528039,0.787203596635108,1.0306390131239,-0.348612462288047,1.58381449022403,5.69630996378326,6.26297663044992,2,0,0,0,0,0,1,0,0,1,131
"234","5222","Justin Upton",-0.740486736389804,0.0355099856554356,-0.554310737872513,-0.861305251795003,-1.29255939761616,-0.428034391726645,-3.65713160645777,-3.60713160645777,1,0,0,0,0,0,0,1,0,0,NA
"235","5235","Justin Turner",0.930622268420955,0.644035808212233,1.09678382767533,1.1583612605409,1.48050713555367,1.50499227081882,7.2581231464095,7.4581231464095,1,0,0,0,0,0,1,0,0,0,101
"236","5254","Robbie Grossman",0.669511486419274,-0.0861951788559239,-0.0383436861388122,0.488221460067297,-0.810363800156231,-0.268730705967363,0.138154498655157,0.37148783198849,2,0,0,1,0,0,0,1,0,0,207
"237","5297","Aaron Hicks",-0.270487328786778,-0.0861951788559239,-0.347923917179032,-0.330833303186759,-1.23897350100547,-0.21693083889395,-1.96983655980467,-1.90316989313801,1,0,1,0,0,0,0,0,0,0,NA
"238","5343","Brandon Crawford",0.356178548017257,0.0355099856554356,0.580816775941628,0.391477815293707,0.246977122309073,0.0904212689189466,2.14050330165915,2.20716996832582,1,1,0,0,0,0,0,0,0,0,219
"239","5417","Jose Altuve",1.97506539642768,1.00915130174631,0.993590417328588,1.49360015502953,1.61883200970992,1.29949998547874,8.47343639296953,8.52343639296953,1,0,0,0,0,0,0,0,1,0,33
"240","5452","Ji-Man Choi",-0.531598110788459,-0.207900343367283,-0.193133801658922,-0.339803972802834,-1.05699779560133,-0.233543694959313,-4.23275061389039,-4.14941728055706,1,0,0,0,1,0,0,0,0,0,NA
"241","5517","Kyle Higashioka",-1.3149304567935,-0.207900343367283,-0.709100853392623,-1.33844127555935,-1.49571229307951,-0.94502089647649,-3.04660081698615,-2.99660081698615,1,0,0,0,0,1,0,0,0,0,NA
"242","5760","Avisaíl García",0.565067173618601,0.765740972723593,0.941993712155218,0.738584840284959,0.68076491261874,0.294119645706162,3.02150056726273,3.0881672339294,1,0,0,1,0,0,0,0,0,0,186
"243","5827","Wilmer Flores",-0.531598110788459,-0.207900343367283,-0.296327212005662,-0.28255870029287,0.647038217068762,0.304577077977293,0.0760515037793738,1.07605150377937,3,0,0,0,1,0,1,0,1,0,297
"244","5913","Leury García",-0.427153797987787,-1.30324682396952,-0.915487674086103,-0.747037307660047,0.358328547959328,-1.24262458409695,-3.75571413173783,-2.8223807984045,4,0,1,1,0,0,0,1,1,0,NA
"245","5933","Jean Segura",0.878400112020619,-0.329605507878643,0.271236544901408,0.685840653756906,1.82859220904523,0.0211228867692117,3.4392840258635,3.4892840258635,1,0,0,0,0,0,0,0,1,0,160
"246","6012","Didi Gregorius",-0.636042423589131,-0.329605507878643,-0.0383436861388122,-0.616130466997398,-0.611356462284241,-0.917726465993884,-2.71008322735901,-2.64341656069234,1,1,0,0,0,0,0,0,0,0,327
"247","6153","Eduardo Escobar",0.512845017218265,0.887446137234952,1.1483805328487,0.541739137283735,-0.732921981212086,-0.467468753146471,2.33284066541469,2.83284066541469,2,0,0,0,0,0,1,0,1,0,214
"248","6887","Martín Maldonado",-0.949375361991149,-0.573015836901362,-0.863890968912733,-1.13928246572438,-2.76103380827142,-2.2206310408366,-5.54272418095503,-5.49272418095503,1,0,0,0,0,1,0,0,0,0,NA
"249","7007","Yadier Molina",-1.00159751839148,-0.816426165924081,-0.399520622352402,-0.863241344317525,-0.266483102959505,-1.68034047495165,-2.06310392721404,-2.01310392721404,1,0,0,0,0,1,0,0,0,0,266
"250","7739","Travis d'Arnaud",-0.79270889279014,-0.329605507878643,-0.296327212005662,-0.609406772729551,-0.161848277829864,-0.515215438176568,0.259393200272184,0.309393200272184,1,0,0,0,0,1,0,0,0,0,263
"251","7802","Miguel Rojas",0.199512078816248,-1.0598364949468,-0.399520622352402,-0.0128817674689933,0.871755341311847,-1.11487634374834,-1.07672602286533,-1.01005935619867,1,1,0,0,0,0,0,0,0,0,NA
"252","7859","Charlie Blackmon",0.826177955620282,-0.0861951788559239,0.684010186288368,0.87686060088672,1.5004987784357,0.778527409092154,3.61510906162276,3.68177572828942,1,0,0,1,0,0,0,0,0,0,153
"253","8202","Josh Harrison",-0.636042423589131,-0.93813133043544,-0.605907443045883,-0.472150513518713,0.642686603148616,-0.80767443541683,-2.37439896766979,-1.47439896766979,3,0,0,0,0,0,1,1,1,0,332
"254","8709","Elvis Andrus",-0.740486736389804,-1.30324682396952,-1.07027778960621,-0.921980546682709,-0.384445690010494,-2.13671823812776,-6.11803403926339,-6.05136737259673,1,1,0,0,0,0,0,0,0,0,NA
"255","9077","Lorenzo Cain",-0.479375954388123,-1.0598364949468,-0.760697558565993,-0.51740874842278,0.425342823700272,-0.727935811839027,-2.5984042363592,-2.53173756969254,1,0,1,0,0,0,0,0,0,0,NA
