playerid,Name,Team,Unnamed: 0,R,HR,RBI,RC,AVG,OPS,pr,pr_pos,weighted_pr,position_1B,position_2B,position_3B,position_C,position_CF,position_DH,position_LF,position_RF,position_SS
11739,J.T. Realmuto,PHI,41,1.33703430992858,1.10152921172827,1.48160838907067,1.32298415730402,0.868663565921251,0.911559863328002,7.02337949728078,1.5772432554621534,8.600622752742934,0,0,0,1,0,0,0,0,0
12144,Max Kepler,MIN,164,2.39547828248404,2.6088934647083,2.18471978209182,2.09134510132966,-0.909510269973174,1.43904335553321,9.80996971617386,0.7220089024195298,10.53197861859339,0,0,0,0,1,0,0,1,0
12147,Nick Ahmed,ARI,225,0.570910882152529,-0.0145171517140906,0.52618025755536,0.416169345953792,-0.180944369281518,-0.638462634417557,0.679336330248514,-0.7183920403279417,-0.03905571007942765,0,0,0,0,0,0,0,0,1
12158,Austin Barnes,LAD,264,-0.473802882996627,-0.521810953278798,-0.500020328146265,-0.578716754863053,-0.81983615592668,-0.665896660926328,-3.56008373613775,-1.2717676965629403,-4.83185143270069,0,0,0,1,0,0,0,0,0
12160,Ben Gamel,PIT,506,1.350764517334888,0.376800737823584,0.840043152551762,1.546228824436144,0.1857327928471038,0.396550348199912,4.6961203731934,-0.5360220874727879,4.160098285720613,0,0,0,0,1,0,1,0,0
12164,Miguel Sanó,MIN,276,1.2673867255853,2.21757557517062,1.55238084325698,1.16550613663727,-0.865471283544192,0.980144929599929,6.31752292670592,0.3821421757655997,6.69966510247152,1,0,0,0,0,0,0,0,0
12180,Jorge Alfaro,SDP,1232,-0.32077750690376,-0.231951824054064,0.203091064874892,-0.225490895875744,-0.270618483328012,-1.386661374870198,-2.23240902015688,-1.8934767009446007,-4.125885721101481,0,0,0,1,0,0,1,0,0
12282,Rougned Odor,BAL,586,0.236403167842456,1.391388340953,0.698498244179124,0.0145671731441422,-2.73491537467364,-0.23443226150182,-0.62849071005674,-2.177815105748701,-2.806305815805441,0,1,1,0,0,0,0,0,0
12325,Jace Peterson,MIL,1392,-1.421408648989881,-1.86980914077522,-1.606219665718275,-1.5404647847342132,-1.090454639254695,-0.845460869410608,-8.37381774888288,-5.71555020531063,-14.08936795419351,1,1,0,0,0,0,0,1,0
12371,Tommy La Stella,SFG,209,0.466439505637613,-0.0145171517140906,0.243090440810084,0.424326585418064,1.00556894877379,0.376596346406968,2.50150467533242,-0.3717701930213397,2.1297344823110804,0,1,0,0,0,0,0,0,0
12532,Kolten Wong,MIL,90,1.23256293341366,0.0869416085988508,0.596952711741679,0.934018350426085,1.09683920400881,0.390313359661353,4.33762816785044,0.12250430145004249,4.460132469300483,0,1,0,0,0,0,0,0,0
12546,C.J. Cron,COL,152,1.12809155689874,1.81174053391886,1.72931197872278,1.57607194487897,1.14247433162632,1.91290183089814,9.30059217694382,1.185168253065241,10.48576043000906,1,0,0,0,0,0,0,0,0
12552,Eugenio Suárez,CIN,352,2.11688794511094,4.02931610908948,2.96321677814134,2.053321940944,-1.457131801383314,1.795685700147232,11.50129667204966,1.2313539248703083,12.732650596919967,0,0,1,0,0,0,0,0,1
12856,George Springer,TOR,60,3.99737272237942,4.840986191593,3.2463065948866,3.75063200136194,1.919867642312548,4.31961613895416,22.0747812914876,3.51040862952776,25.58518992101536,0,0,0,0,1,1,0,0,0
12859,James McCann,NYM,187,0.0833777917495895,0.188400368911792,0.278476667903243,0.111187678900459,-0.22657949689903,-0.473858475364931,-0.038995464798877,-0.32390981423803783,-0.36290527903691483,0,0,0,1,0,0,0,0,0
12916,Francisco Lindor,NYM,29,1.7200960238166,1.50736425298003,1.55238084325698,1.51111430574415,0.59485280021618,0.938993889836773,7.82480211585072,1.2051286288061505,9.02993074465687,0,0,0,0,0,0,0,0,1
12927,Brandon Nimmo,NYM,75,1.16291534907038,0.289859129224734,0.384635349182722,1.1184498841281,0.868663565921251,1.1996171416701,5.02414041919729,0.5313909748405321,5.555531394037822,0,0,0,0,1,0,0,0,0
12979,Javier Báez,DET,136,2.88301137288698,3.42056354721182,3.17553414070028,2.17674415489732,1.007165089962314,1.109835037427958,13.77285334308668,1.7611500911696074,15.534003434256288,0,1,0,0,0,0,0,0,1
12984,Jackie Bradley Jr.,BOS,355,-0.230036337795157,-0.420352192965857,-0.323089192680468,-0.371502025189236,-1.18491717686677,-0.899085886250882,-3.42898281174837,-1.7441439925543463,-5.173126804302716,0,0,0,0,1,0,0,0,0
13066,Teoscar Hernández,TOR,212,3.37054446328992,4.43515115034124,4.16634849930876,3.22452576544552,2.19367840801762,3.11251897256824,20.5027672589714,3.4424206154776913,23.94518787444909,0,0,0,0,0,0,1,1,0
13145,Josh Bell,WSN,128,1.47632947861513,1.9131992942318,1.9770155683749,1.76676020180898,1.0512040763913,1.69342961882797,9.87793823825007,1.3405866842056455,11.218524922455716,1,0,0,0,0,0,0,0,0
13152,Jorge Polanco,MIN,98,3.50983963197648,3.01472850596006,3.17553414070028,3.08399169191874,2.28494866325264,2.0151579122174,17.08420054602562,2.6525468144408264,19.736747360466445,0,1,0,0,0,0,0,0,1
13185,Orlando Arcia,ATL,347,-0.369331506481711,-0.318893432652915,-0.323089192680468,-0.334734827598955,0.412312289746134,-0.130933144005296,-1.06466981367321,-1.265715187960591,-2.3303850016338012,0,0,0,0,0,0,1,0,0
13265,Mike Zunino,TBR,120,0.292320544779421,1.20298797204121,0.632338938834838,0.115533461505394,-1.82380896351194,0.253143227117498,0.672515180766422,-0.13237500403553532,0.5401401767308867,0,0,0,1,0,0,0,0,0
13301,Max Muncy,LAD,102,2.8133637885437,3.8263985884636,3.17553414070028,3.00447034870858,0.64208406902222,4.29218211244538,17.75403304788378,2.4156270311330923,20.16966007901687,1,1,0,0,0,0,0,0,0
13338,Omar Narváez,MIL,150,0.292320544779421,0.0869416085988508,0.313862894996403,0.38531243439986,0.412312289746134,0.115973094573643,1.60672286709431,0.1191086427739478,1.7258315098682577,0,0,0,1,0,0,0,0,0
13359,Tyler Naquin,CIN,732,1.9216753994874178,2.0870825114294997,2.640127585460865,1.954571140409397,2.469085314911217,1.788205675431405,12.86074762712979,0.5641499408529838,13.424897567982773,0,0,0,0,1,0,1,1,0
13419,Christian Walker,ARI,286,0.814677427353998,0.594235410163558,0.880042528486955,0.764658896972616,0.32104203451111,0.376596346406968,3.7512526438952,-0.3086838780820563,3.4425687658131436,1,0,0,0,0,0,0,0,0
13602,Patrick Wisdom,CHC,166,0.814677427353998,1.60882301329297,1.16313234523223,0.631762617560996,-1.09364692163175,0.211992187354342,3.33674066916279,-0.06523460924383571,3.2715060599189543,0,0,1,0,0,0,0,0,0
13613,Ketel Marte,ARI,76,3.09195412591682,2.20305842345654,2.8216718697687,3.63764960719328,4.4754347888932,3.38685923765594,19.61662805288446,3.414447874743739,23.0310759276282,0,1,0,0,1,0,0,0,0
13620,Carson Kelly,ARI,117,0.222672960436144,0.391317889537675,0.455407803369041,0.350744578301891,-0.0896741140464948,0.390313359661353,1.72078247725961,0.14981287175624944,1.8705953490158596,0,0,0,1,0,0,0,0,0
13621,Jeimer Candelario,DET,52,1.16291534907038,0.898611691102383,1.12774611813907,1.4066515756772,0.640487927833692,0.884125836819231,6.12053849864196,0.6841486814134751,6.804687180055436,0,0,1,0,0,0,0,0,0
13624,Corey Seager,TEX,24,1.44150568644349,1.30444673235415,1.58776707035014,1.72973465591164,2.05517688397655,2.00892092367884,10.1275519527148,1.825016406588004,11.952568359302804,0,0,0,0,0,0,0,0,1
13723,Jacob Stallings,MIA,102,0.048553999577951,-0.217434672339974,0.172317986623765,0.182657984384714,0.0015961411885285,-0.460141462110546,-0.272450022675561,-0.3867545161585464,-0.6592045388341075,0,0,0,1,0,0,0,0,0
13757,Chris Taylor,LAD,380,5.48743240840084,3.188611723157764,4.79407428930156,4.40631256881644,2.014330179924628,3.262163082189212,23.15292425179044,2.486022106137275,25.638946357927715,0,1,0,0,1,0,1,0,1
13769,Adalberto Mondesi,KCR,232,0.919148803868914,0.492776649850617,0.596952711741679,0.397208422917218,0.0928663964235519,-0.144650157259681,2.3543028275423,-0.3297015525051467,2.0246012750371536,0,0,1,0,0,0,0,0,0
13853,Joey Wendle,MIA,422,1.211469348648334,-0.434869344679948,0.556953335806486,0.699909405374362,1.098435345197338,-0.673376685642156,2.45852140470442,-1.20291217547562,1.2556092292288,0,0,1,0,0,0,0,0,1
14111,Eric Haase,DET,580,-0.042187169530652,0.985553299701234,0.415408427433848,-0.245978576996676,-2.09602358802848,-0.399036420554446,-1.38226402797517,-1.664622275874459,-3.0468863038496288,0,0,0,1,0,0,1,0,0
14128,Joey Gallo,NYY,84,3.37054446328992,5.44973875347066,3.6001688658182,3.10418935553682,-3.09999639561374,3.139952999077,15.56459804157888,2.1130922214525416,17.677690263031423,0,0,0,0,0,0,1,1,0
14161,Byron Buxton,MIN,25,1.47632947861513,1.81174053391886,1.23390479941855,1.2043745921123,1.23374458686134,1.88546780438937,8.84556179531555,1.5600969015060009,10.40565869682155,0,0,0,0,1,0,0,0,0
14274,Mitch Haniger,SEA,174,3.4401920476332,4.02931610908948,3.38785150325924,3.07211929303322,0.459543558552174,1.98772388570863,16.37674639727594,1.6999075283794989,18.07665392565544,0,0,0,0,0,1,0,1,0
14350,Raimel Tapia,COL,541,0.919148803868914,-0.521810953278798,0.278476667903243,0.66521036709213,1.69009586303646,0.0336710150473303,3.06479176366928,-0.15408650835535778,2.910705255313922,0,0,0,0,0,0,1,0,0
14551,Anthony Santander,BAL,382,1.907945192081104,2.81181098533418,2.4678095988371,1.903021533895096,0.64208406902222,1.1647030904455,10.8973744696152,0.22489029745726224,11.122264767072462,0,0,0,0,0,1,0,1,0
14566,Franmil Reyes,CLE,137,1.30221051775694,2.52195185610945,2.08317424965438,1.53089190858801,0.503582544981157,1.48767442001219,9.42948549710212,0.9274439257366244,10.356929422838743,0,0,0,0,0,1,0,0,0
14712,Manuel Margot,TBR,690,1.399318516912839,-0.0435514551422718,1.047747366268686,0.901941790608069,1.6476530177960071,-0.1870442332001046,4.76606500324323,-1.614894757464629,3.151170245778601,0,0,0,0,1,0,1,1,0
14811,Luke Voit,NYY,158,0.884325011697275,1.50736425298003,1.19851857232539,1.03251476535939,0.32104203451111,1.32307026095957,6.26683489783276,0.36849723306478294,6.6353321308975435,1,0,0,0,0,0,0,0,0
14813,Kyle Farmer,CIN,220,0.327144336951059,0.0869416085988508,0.455407803369041,0.325885320094376,0.549217672598669,-0.103499117496525,1.64109762411547,-0.45949111167835816,1.1816065124371118,0,0,0,0,0,0,0,0,1
14854,Mike Yastrzemski,SFG,218,2.18653552945422,2.40597594408242,2.18471978209182,2.08391088931196,-0.0880779728579662,1.795685700147232,10.56874987222968,0.9262684086987494,11.49501828092843,0,0,0,0,1,0,0,1,0
14894,Tony Kemp,OAK,376,0.793583842588672,-0.840704385931714,-0.150771206056703,0.600939014547506,0.733354324257244,-0.1795642084842782,0.956837380920728,-1.7666981017527923,-0.8098607208320642,0,1,0,0,0,0,1,0,0
15112,Ryan McMahon,COL,242,2.60442103551388,2.81181098533418,3.03398923232766,2.6313972706694,1.007165089962314,1.932855832691088,14.02163944649852,1.7659205452455016,15.787559991744022,0,1,1,0,0,0,0,0,0
15117,Hunter Dozier,KCR,614,1.211469348648334,1.188470820327116,1.264677877669676,1.267748829984396,-0.544429249033084,0.423984374708684,4.81192200230512,-0.7658251735581578,4.046096828746962,0,0,1,0,0,0,0,1,0
15149,Trey Mancini,BAL,338,2.67406861985716,2.6088934647083,2.75089941558238,2.99250825606268,1.828597387077524,1.823119726656004,14.67808686994402,1.0218382115489466,15.699925081492966,1,0,0,0,0,1,0,0,0
15161,Mitch Garver,MIN,86,0.501263297809252,0.898611691102383,0.596952711741679,0.518650609956722,-0.22657949689903,1.02129596936309,3.31019478307409,0.5776740516628814,3.8878688347369716,0,0,0,1,0,0,0,0,0
15172,Tim Anderson,CHW,53,2.06833394553298,1.00007045141532,1.09235989104591,1.47281671828712,2.37462277729913,0.938993889836773,8.94719767341725,1.5072714307874706,10.45446910420472,0,0,0,0,0,0,0,0,1
15191,Chad Pinder,OAK,246,0.292320544779421,0.391317889537675,0.384635349182722,0.287082995770036,-0.0440389864289831,0.0199540017929448,1.33127179463382,-0.7393302322537353,0.5919415623800847,0,0,0,0,0,0,0,1,0
15223,Adam Frazier,SEA,115,1.09326776472711,-0.318893432652915,0.349249122089562,0.835958613217967,1.0512040763913,-0.226952236785994,2.78383390698702,-0.2957686937653185,2.488065213221702,0,1,0,0,0,0,0,0,0
15279,Garrett Cooper,MIA,221,0.501263297809252,0.391317889537675,0.561566484648519,0.628385597245316,1.00556894877379,0.842974797056074,3.93107701507062,-0.03947675491860536,3.8916002601520145,0,0,0,0,0,0,0,1,0
15362,Jeff McNeil,NYM,262,1.490059686021442,0.1738832171977016,1.264677877669676,1.795073376100826,3.01511070513282,1.1647030904455,8.90350795256798,0.3725025541600653,9.276010506728046,0,1,0,0,0,0,1,0,0
15464,Hunter Renfroe,MIL,147,1.30221051775694,2.11611681485768,1.69392575162962,1.15393399295691,-0.135309241664006,0.993861942854315,7.12473977839146,0.820239954924098,7.944979733315558,0,0,0,0,0,0,0,1,0
15491,J.P. Crawford,SEA,89,1.33703430992858,-0.115975912027032,0.632338938834838,0.967261458748479,0.503582544981157,-0.350405356075464,2.97383598439056,-0.10072516702819241,2.8731108173623676,0,0,0,0,0,0,0,0,1
15518,Amed Rosario,CLE,88,1.23256293341366,0.188400368911792,0.809270074300636,1.00441385982437,1.59882560780144,0.253143227117498,5.0866160713694,0.4680237835059288,5.5546398548753295,0,0,0,0,0,0,0,0,1
15653,Dominic Smith,NYM,351,0.222672960436144,0.289859129224734,0.561566484648519,0.38005756947668,0.686123055451204,0.513766478950823,2.6540456781881,-0.2646571287872604,2.3893885494008393,0,0,0,0,0,0,1,0,0
15672,Austin Meadows,TBR,340,2.60442103551388,3.01472850596006,3.38785150325924,2.48475567881824,0.36827330331715,1.98772388570863,13.8477539125772,1.1377059977333945,14.985459910310595,0,0,0,0,0,1,1,0,0
15676,José Abreu,CHW,105,1.65044843947332,2.01465805454474,2.29549161221333,1.83689003849157,1.09683920400881,1.43280636699465,10.3271337157264,1.4615076726103866,11.788641388336787,1,0,0,0,0,0,0,0,0
15679,Rowdy Tellez,MIL,278,0.466439505637613,0.898611691102383,0.809270074300636,0.635252916471592,0.503582544981157,0.938993889836773,4.25215062233015,-0.17384485658838478,4.078305765741765,1,0,0,0,0,0,0,0,0
15711,Tyler O'Neill,STL,69,1.44150568644349,2.01465805454474,1.55238084325698,1.28281510014262,0.59485280021618,1.43280636699465,8.31901885159866,1.260322951741809,9.57934180334047,0,0,0,0,0,0,1,0,0
15730,Tyler Wade,LAA,1017,-0.1677521308108935,-2.174185421714043,-1.712378346997752,-1.4533857847644,-1.911886936369902,-3.60258053354208,-11.02216915419909,-5.652921424666795,-16.675090578865884,0,0,1,0,1,0,0,0,1
15878,Miguel Andújar,NYY,447,-0.717569428198096,-0.521810953278798,-0.676951463612063,-0.69759703961234,0.823028438303739,0.266860240371884,-1.52404020602567,-1.3893752083134454,-2.9134154143391156,0,0,0,0,0,0,1,0,0
15905,Luis Torrens,SEA,550,-0.529720259933592,-0.0290343034281812,-0.079998751870384,-0.315235900696866,-0.361888738563036,-0.0698281024491944,-1.385706056941252,-2.2973594809205706,-3.6830655378618227,0,0,0,1,0,1,0,0,0
15937,Aledmys Díaz,HOU,213,-0.021093584765326,-0.0145171517140906,0.207704213716924,0.0402852205879177,0.503582544981157,0.102256081319258,0.81821732412584,-0.7432074461772402,0.07500987794859981,0,0,1,0,0,0,0,0,0
15941,Austin Nola,SDP,194,-0.0559173769369645,-0.217434672339974,0.136931759530605,0.129829610412116,0.777393310686227,0.225709200608727,0.996511831960738,-0.04515686122975147,0.9513549707309865,0,0,0,1,0,0,0,0,0
15983,Clint Frazier,CHC,732,0.306050752185734,0.376800737823584,0.27386351906121,0.44644320020641,-0.81824001473815,0.58858853376131,1.173506728300096,-1.7609115766294448,-0.5874048483293487,0,0,0,0,0,0,1,1,0
15986,Willy Adames,MIL,47,1.44150568644349,1.40590549266709,1.23390479941855,1.3156923671042,0.549217672598669,0.966427916345544,6.91265393457755,0.9595832812198078,7.872237215797358,0,0,0,0,0,0,0,0,1
15998,Cody Bellinger,LAD,61,1.40668189427185,1.71028177360591,1.55238084325698,1.28757368549736,0.0015961411885285,1.06244700912624,7.02096134694688,1.0689243480777455,8.089885695024625,0,0,0,0,1,0,0,0,0
16219,J.D. Davis,NYM,255,-0.090741169108603,-0.0145171517140906,-0.0753856030283515,0.0779797804717733,0.59485280021618,0.692087651257834,1.18427630809474,-0.6446663513188506,0.5396099567758894,0,0,1,0,0,0,0,0,0
16337,Nick Gordon,MIN,302,-0.230036337795157,-0.521810953278798,-0.323089192680468,-0.344080078291024,0.366677162128622,-0.515009515128088,-1.56734891504491,-1.2430022355138073,-2.8103511505587173,0,0,0,0,1,0,0,0,0
16403,Francisco Mejía,TBR,207,-0.334507714310073,-0.318893432652915,-0.216930511400989,-0.281327674470053,0.0472312688060402,-0.158367170514067,-1.26279523454206,-0.6533500806410718,-1.9161453151831318,0,0,0,1,0,0,0,0,0
16434,Christian Arroyo,BOS,287,-0.369331506481711,-0.318893432652915,-0.393861646866787,-0.42355432557717,0.275406906893599,0.129690107828029,-1.10054389685696,-1.341422149621855,-2.4419660464788153,0,1,0,0,0,0,0,0,0
16472,Rhys Hoskins,PHI,60,1.58080085513005,2.31903433548356,1.69392575162962,1.67230212815291,-0.0896741140464948,2.03635495018761,9.21274390653726,1.16151997471015,10.374263881247408,1,0,0,0,0,0,0,0,0
16505,Matt Chapman,OAK,35,1.33703430992858,1.9131992942318,1.44622216197751,1.24789899255537,-0.865471283544192,0.623502584985906,5.70238606013497,0.5715843108810883,6.273970371016058,0,0,1,0,0,0,0,0,0
16512,Isiah Kiner-Falefa,TEX,141,0.640558466495806,-0.521810953278798,0.207704213716924,0.49967028742528,1.09683920400881,-0.556160554891244,1.36680066347678,-0.5333303671027285,0.8334702963740515,0,0,0,0,0,0,0,0,1
16535,Danny Jansen,TOR,122,0.257496752607782,0.391317889537675,0.278476667903243,0.156900580958353,-0.363484879751565,0.527483492205208,1.2481905034607,0.02259367332404129,1.2707841767847412,0,0,0,1,0,0,0,0,0
16572,Connor Joe,COL,236,0.53608708998089,0.391317889537675,0.596952711741679,0.699699051716594,1.0512040763913,1.17218311516133,4.44744393452946,0.21811596362786453,4.6655598981573245,0,0,0,0,0,0,1,0,0
16578,Yandy Díaz,TBR,318,1.141821764305058,0.1738832171977016,0.9815880609244,1.457718147760408,2.46748917372268,1.521345435059522,7.74384579896978,-0.1973665520977836,7.546479246871996,1,0,1,0,0,0,0,0,0
16622,Luis Urías,MIL,234,3.27980329418133,2.391458792368323,2.958603629299299,3.146583822135,1.100031486385866,1.9939608742471888,14.87044189861701,1.093147866610077,15.963589765227086,0,1,1,0,0,0,0,0,1
16939,Lane Thomas,WSN,239,0.710206050839083,0.289859129224734,0.52618025755536,0.459851166375264,-0.0896741140464948,0.253143227117498,2.14956571706544,-0.24242895802681028,1.9071367590386297,0,0,0,0,1,0,0,0,0
16997,Gleyber Torres,NYY,81,1.05844397255547,0.898611691102383,1.09235989104591,1.14504769167686,0.914298693538762,0.692087651257834,5.80084959117722,0.6602915766996165,6.461141167876837,0,0,0,0,0,0,0,0,1
17022,Edmundo Sosa,STL,308,0.37569833652901,-0.63778686530583,0.061546156502254,0.3426865745596,1.828597387077524,-0.0972621289579654,1.873479460404592,-1.4420968768885256,0.4313825835160663,0,1,0,0,0,0,0,0,1
17027,Alex Verdugo,BOS,252,4.42898843584539,1.173953668613025,2.958603629299299,4.49511773377965,6.02862526907712,2.981585828562945,22.066874565177418,3.042389425770531,25.10926399094795,0,0,0,0,1,0,1,1,0
17128,Ramón Laureano,OAK,67,0.988796388212191,0.898611691102383,0.773883847207476,0.836965069918246,0.503582544981157,0.788106744038532,4.78994628545999,0.4683471831060112,5.258293468566001,0,0,0,0,1,0,0,0,0
17232,Yoán Moncada,CHW,45,1.51115327078677,0.797152930789441,1.12774611813907,1.445801710336,0.777393310686227,0.897842850073616,6.55709019081112,0.8016660313285546,7.358756222139675,0,0,1,0,0,0,0,0,0
17273,Jorge Mateo,BAL,333,-0.0559173769369645,-0.420352192965857,-0.216930511400989,-0.197737309745744,-0.22657949689903,-0.816783806724569,-1.93430069467315,-1.3417836661257474,-3.2760843607988974,0,0,0,0,1,0,0,0,0
17278,Bobby Bradley,CLE,328,0.396791921294336,1.00007045141532,0.773883847207476,0.328892881103261,-1.36745768733682,0.0611050415561013,1.19328645523968,-0.9972745147819387,0.19601194045774128,1,0,0,0,0,0,0,0,0
17321,Michael Chavis,PIT,617,0.361968129122698,0.391317889537675,0.455407803369041,0.220786039242026,-0.135309241664006,-0.226952236785994,1.06721838282144,-0.7578722907543656,0.30934609206707453,0,1,0,0,0,0,0,0,0
1744,Miguel Cabrera,DET,1258,0.37569833652901,0.376800737823584,1.335450331855996,0.838796935257662,0.824624579492268,-0.344168367536904,3.40720255342162,-2.01222277100224,1.3949797824193801,1,0,0,0,0,1,0,0,0
17452,Jose Siri,HOU,387,-0.40415529865335,-0.318893432652915,-0.393861646866787,-0.534219241943135,-0.682930773074145,-0.56987756814563,-2.90393796133596,-1.8794257485098047,-4.783363709845765,0,0,0,0,0,0,0,1,0
17484,Eloy Jiménez,CHW,107,1.19773914124202,2.01465805454474,1.90624311418858,1.55901284920378,1.27937971447886,1.41908935374026,9.37612222739824,1.5448894522013095,10.921011679599548,0,0,0,0,0,0,1,0,0
17620,Myles Straw,CLE,103,1.19773914124202,-0.724728473904681,0.136931759530605,0.648572203433323,0.959933821156274,-0.473858475364931,1.74458997609261,-0.3514462329858117,1.3931437431067983,0,0,0,0,1,0,0,0,0
17710,Matt Beaty,LAD,1362,-0.376694883840726,-0.956680297958745,-0.11999812780557599,-0.485041257484221,1.6476530177960071,0.635976562063026,0.345215012769765,-3.302383980313413,-2.957168967543648,1,0,0,0,0,0,1,1,0
17838,Willie Calhoun,TEX,804,0.584641089558842,0.78263577907535,0.769270698365444,0.826828387596762,1.007165089962314,0.506286454234996,4.4768274987937,-1.384896613025318,3.091930885768382,0,0,0,0,0,1,1,0,0
