"","Name","Team","PlayerId","IP","SO","QS","ERA","WHIP","SVHD","pr","rank","pos"
"167","Anthony Bass","TOR","7982",-0.872158812107754,-0.920439393252263,-0.963034481959006,0.491388449626105,0.0819114240426117,0.947972199237507,-1.2343606144128,165,"SP"
"182","Tommy Kahnle","NYY","11384",-1.03538254487901,-0.941458790220801,-0.963034481959006,0.371348462169998,0.625464025515716,0.664901535895186,-1.27816179347792,166,"SP"
"188","Tanner Houck","BOS","19879",-0.545711346565237,-0.458012659944436,-0.779015154196139,0.459628483139322,-0.112885762269735,0.0987602092105427,-1.33723623062568,167,"SP"
"237","Trevor Bauer","","12703",-1.70868044256045,-1.69815708108816,-0.594995826433271,1.32756810936942,2.16678661048267,-0.844808668597196,-1.35228729882698,168,"SP"
"172","Spencer Turnbull","DET","16207",0.290810283887462,-0.0376247205736831,0.325100812381068,-0.421518033577079,-0.674073368102265,-0.844808668597196,-1.36211369458169,169,"SP"
"205","Ron Marinaccio","NYY","23488",-1.07618847807183,-0.85738120234665,-0.963034481959006,0.995923380862645,0.435191610058747,0.0987602092105427,-1.36672896224555,170,"SP"
"178","Jonathan Loáisiga","NYY","19753",-0.933367711896976,-1.06757517203203,-0.963034481959006,0.719235627175364,0.0198408494880528,0.853615311456734,-1.37128557776786,171,"SP"
"169","Domingo Acevedo","OAK","17092",-0.912964745300568,-1.04655577506349,-0.963034481959006,-0.0880836921227582,0.496566066020171,1.13668597479905,-1.3773866536266,172,"SP"
"170","Matthew Boyd","DET","15440",0.515242916447942,0.298685630922919,0.1410814846182,-1.08849998312797,-0.503756352315175,-0.750451780816422,-1.38769808427051,173,"SP"
"166","Zach Plesac","CLE","19979",0.617257749429978,-0.0796635145107583,0.693139467906803,-1.37268598853217,-0.469414501720502,-0.844808668597196,-1.45617545602385,174,"SP"
"153","Josiah Gray","WSN","24580",1.10692894774375,1.11844211269589,0.693139467906803,-2.40126036680063,-1.14580973471692,-0.844808668597196,-1.4733682417683,175,"SP"
"204","Jalen Beeks","TBR","17192",-0.933367711896976,-0.836361805378113,-0.963034481959006,1.00124691304838,0.0605637871864634,0.193117096991317,-1.47783620200794,176,"SP"
"179","Yimi Garcia","TOR","12095",-0.851755845511347,-0.899419996283725,-0.963034481959006,-0.272595052347328,0.553183711595171,0.947972199237507,-1.48564946526873,177,"SP"
"176","David Robertson","NYM","8241",-0.892561778704161,-0.668206629629812,-0.963034481959006,0.571988992250907,-0.498883522163227,0.947972199237507,-1.50272522096779,178,"SP"
"154","Kyle Finnegan","WSN","15009",-0.770143979125717,-0.710245423566887,-0.963034481959006,-0.0154344677838759,-0.749834274988484,1.7028273014837,-1.50586532594027,179,"SP"
"165","Dylan Floro","MIA","13394",-0.912964745300568,-1.1096139659691,-0.963034481959006,0.439648247446496,-0.475563549293198,1.51411352592215,-1.50741496915323,180,"SP"
"168","Noah Syndergaard","LAD","11762",0.800884448797644,0.067472264269005,0.509120140143935,-1.46957427431246,-0.58206969404289,-0.844808668597196,-1.51897578374197,181,"SP"
"190","Adbert Alzolay","CHC","17859",-0.810949912318532,-0.710245423566887,-0.779015154196139,-0.271303812625683,0.481251456971196,0.570544648114412,-1.51971819762163,182,"SP"
"156","Mitch Keller","PIT","17594",1.08652598114735,0.719073570293671,0.693139467906803,-1.33136631743952,-1.84239240691425,-0.844808668597196,-1.51982837360315,183,"SP"
"177","Joe Kelly","CHW","9761",-0.97417364508979,-0.794323011441037,-0.963034481959006,0.496689328483386,-0.367085068529621,1.04232908701828,-1.55959779151779,184,"SP"
"163","Johnny Cueto","MIA","6893",0.862093348586866,-0.0376247205736831,0.877158795669671,-1.26159406581378,-1.15903598798648,-0.844808668597196,-1.56381129871461,185,"SP"
"211","Bailey Ober","MIN","21224",-0.341681680601164,-0.458012659944436,-0.226957170907536,-0.390256440316195,0.685678283821912,-0.844808668597196,-1.57603833654461,186,"SP"
"185","Hunter Harvey","WSN","15507",-0.97417364508979,-0.899419996283725,-0.963034481959006,0.309029155604278,-0.00951215118915171,0.947972199237507,-1.58913891967989,187,"SP"
"189","Joe Jiménez","ATL","15761",-0.912964745300568,-0.605148438724199,-0.963034481959006,-0.315296576475421,0.334718493116228,0.853615311456734,-1.60811043788623,188,"SP"
"192","Brooks Raley","NYM","10061",-0.97417364508979,-0.878400599315188,-0.963034481959006,0.150161363185013,0.193522438475295,0.853615311456734,-1.61830961324694,189,"SP"
"186","Dylan Coleman","KCR","22276",-0.810949912318532,-0.731264820535425,-0.963034481959006,0.561885607762245,-0.721525452200984,0.947972199237507,-1.71691686001419,190,"SP"
"184","José Suarez","LAA","19911",0.576451816237164,0.277666233954381,0.325100812381068,-1.26055201270509,-0.801115011349448,-0.844808668597196,-1.72725683007912,191,"SP"
"212","David Peterson","NYM","20302",-0.402890580390386,-0.184760499353446,-0.410976498670403,0.312698994813164,-0.388200665854725,-0.656094893035648,-1.73022414249144,192,"SP"
"216","Cody Morris","CLE","25388",-0.647726179547274,-0.521070850850048,-0.410976498670403,0.34908024030373,0.0480336525100294,-0.561738005254874,-1.74439764150884,193,"SP"
"197","Matt Brash","SEA","25756",-0.912964745300568,-0.647187232661274,-0.779015154196139,0.723426492938599,-0.706790941979622,0.570544648114412,-1.75198693308459,194,"SP"
"181","Dean Kremer","BAL","19350",0.6784666492192,0.067472264269005,0.509120140143935,-1.21415799603966,-0.966327157453546,-0.844808668597196,-1.77023476845826,195,"SP"
"200","Bailey Falter","PHI","20070",-0.0560401482514622,-0.268838087227597,0.1410814846182,-1.11217271135813,0.154191737963154,-0.656094893035648,-1.79787261729149,196,"SP"
"173","José Leclerc","TEX","14524",-0.953770678493383,-0.815342408409575,-0.963034481959006,0.051800611055476,-0.635670825714303,1.51411352592215,-1.80190425759864,197,"SP"
"207","Steven Okert","MIA","13580",-1.0149795782826,-0.85738120234665,-0.963034481959006,0.372639701891642,-0.0396772902250116,0.664901535895186,-1.83753131502644,198,"SP"
"202","Domingo Germán","NYY","17149",0.0663776513269815,-0.226799293290522,0.325100812381068,-1.14280001142242,-0.0269151160175309,-0.844808668597196,-1.84984462561962,199,"SP"
"215","Sam Hentges","CLE","18548",-0.831352878914939,-0.710245423566887,-0.963034481959006,0.54965281039929,-0.0929303625998589,0.193117096991317,-1.85479323965008,200,"SP"
"223","Caleb Ferguson","LAD","19349",-1.11699441126464,-1.00451698112641,-0.963034481959006,1.19935027034289,-0.181105384396988,0.193117096991317,-1.87318389141284,201,"SP"
"191","Nick Martinez","SDP","12730",0.22960138409824,-0.0376247205736831,0.1410814846182,-0.63303216131395,-1.1133242003706,-0.4673811174741,-1.8806793310159,202,"SP"
"224","Garrett Cleavinger","TBR","17897",-1.03538254487901,-0.689226026598349,-0.963034481959006,0.89400605616647,-0.197000092273577,0.0987602092105427,-1.89187688033293,203,"SP"
"193","Craig Kimbrel","PHI","6655",-0.933367711896976,-0.689226026598349,-0.963034481959006,-0.0917988379885447,-0.358731645412,1.13668597479905,-1.89947272905582,204,"SP"
"203","James Paxton","BOS","11828",0.00516875153775964,0.0464528673004674,0.325100812381068,-1.1346674665089,-0.307218869519991,-0.844808668597196,-1.90997257340679,205,"SP"
"198","Drew Rucinski","OAK","12499",0.290810283887462,-0.0166053236051454,0.325100812381068,-0.894202385013037,-0.78394408605211,-0.844808668597196,-1.92364936699896,206,"SP"
"187","Trevor May","OAK","6398",-0.912964745300568,-0.794323011441037,-0.963034481959006,-0.289131982115767,-0.295384853436692,1.3253997503606,-1.92943932389247,207,"SP"
"218","Tim Mayza","TOR","15042",-1.15780034445746,-1.23573034778033,-0.963034481959006,0.529264814794365,0.316503389929188,0.570544648114412,-1.94025232135883,208,"SP"
"208","Colin Poche","TBR","19403",-1.05578551147542,-0.941458790220801,-0.963034481959006,-0.250122950525011,0.265570712864794,0.947972199237507,-1.99685882207794,209,"SP"
"219","JP Sears","OAK","23429",-0.219263881022721,-0.479032056912973,-0.0429378431446678,-0.232611927633225,-0.276357611890994,-0.750451780816422,-2.000655101421,210,"SP"
"199","Michael Wacha","SDP","14078",0.45403401665872,0.0884916612375427,0.325100812381068,-1.36233341743056,-0.663167510143145,-0.844808668597196,-2.00268310589357,211,"SP"
"195","Michael Lorenzen","DET","14843",0.556048849640757,0.067472264269005,0.509120140143935,-1.14341165129057,-1.45964320045539,-0.656094893035648,-2.12650849072791,212,"SP"
"222","Wandy Peralta","NYY","14295",-0.912964745300568,-1.06757517203203,-0.963034481959006,0.646609056164932,-0.420570180435512,0.570544648114412,-2.14699087544777,213,"SP"
"206","Jimmy Herget","LAA","17556",-0.790546945722125,-0.878400599315188,-0.963034481959006,-0.284374783141285,-0.281926560636077,1.04232908701828,-2.1559542837554,214,"SP"
"233","Penn Murfee","SEA","25174",-0.912964745300568,-0.920439393252263,-0.963034481959006,0.0366681876509313,0.502715113592867,0.0987602092105427,-2.1582951100575,215,"SP"
"226","Bryan Baker","BAL","19804",-0.912964745300568,-0.815342408409575,-0.963034481959006,0.288731773313152,-0.258722607531569,0.476187760333638,-2.18514470955393,216,"SP"
"194","Carlos Estévez","LAA","14542",-0.872158812107754,-0.85738120234665,-0.963034481959006,-0.541490061047836,-0.601561014650676,1.60847041370292,-2.227155158409,217,"SP"
"217","Braxton Garrett","MIA","21844",0.0663776513269815,-0.100682911479296,0.1410814846182,-0.703733199406138,-0.900195891105697,-0.750451780816422,-2.24760464686237,218,"SP"
"201","Zach Jackson","OAK","19493",-0.994576611686198,-0.731264820535425,-0.963034481959006,0.403402921926629,-1.37077206006512,1.3253997503606,-2.33084530195852,219,"SP"
"196","Jorge López","MIN","14527",-0.688532112740088,-0.689226026598349,-0.963034481959006,-0.44840753444713,-1.05891093034053,1.51411352592215,-2.33399756016296,220,"SP"
"243","Tarik Skubal","DET","22267",-0.729338045932903,-0.731264820535425,-0.0429378431446678,-0.332784946038756,0.346784548730571,-0.844808668597196,-2.33434977551838,221,"SP"
"183","Daniel Bard","COL","7115",-0.851755845511347,-0.710245423566887,-0.963034481959006,-0.34794002277175,-1.36172251835436,1.89154107704525,-2.34315721511811,222,"SP"
"234","Eli Morgan","CLE","20203",-0.810949912318532,-0.815342408409575,-0.779015154196139,-0.872659069657167,0.714915264733593,0.193117096991317,-2.3699341828565,223,"SP"
"280","Andrew Kittredge","TBR","12828",-1.72908340915686,-1.78223466896231,-0.963034481959006,1.27523892065012,1.28538445180793,-0.4673811174741,-2.38111030509423,224,"SP"
"227","Drew Smyly","CHC","11760",0.22960138409824,-0.0166053236051454,0.1410814846182,-1.23699255111717,-0.661659253191352,-0.844808668597196,-2.38938292779443,225,"SP"
"221","Cionel Pérez","BAL","19614",-0.97417364508979,-0.962478187189338,-0.963034481959006,0.918154504294081,-1.27459167444694,0.853615311456734,-2.40250817293426,226,"SP"
"238","Drew Smith","NYM","17755",-1.05578551147542,-0.983497584157876,-0.963034481959006,0.0633764618933827,0.146302393907621,0.381830872552864,-2.41080784923843,227,"SP"
"228","Kyle Muller","OAK","20167",0.0255717181341669,-0.142721705416371,0.1410814846182,-0.634889734246843,-1.00693407538643,-0.844808668597196,-2.46270098089448,228,"SP"
"220","Griffin Jax","MIN","20253",-0.770143979125717,-0.836361805378113,-0.779015154196139,-0.981870766114212,0.0501220082894359,0.853615311456734,-2.46365438506801,229,"SP"
"231","Michael Soroka","ATL","18383",-0.158054981233499,-0.605148438724199,0.1410814846182,-0.693267361662277,-0.427415346601343,-0.750451780816422,-2.49325642441954,230,"SP"
"213","Tanner Scott","MIA","17586",-0.831352878914939,-0.500051453881511,-0.963034481959006,0.38149715331556,-1.6362252835807,1.04232908701828,-2.50683785800231,231,"SP"
"245","Connor Brogdon","PHI","21205",-0.953770678493383,-0.941458790220801,-0.963034481959006,-0.0703687892749241,0.190621944337231,0.193117096991317,-2.54489369861957,232,"SP"
"232","Emilio Pagán","MIN","14771",-0.831352878914939,-0.647187232661274,-0.963034481959006,-0.880112014717189,0.181456382860952,0.570544648114412,-2.56968557727704,233,"SP"
"209","Graham Ashcraft","CIN","27552",0.821287415394051,0.067472264269005,0.693139467906803,-1.36652428319379,-1.97813553257562,-0.844808668597196,-2.60756933679675,234,"SP"
"242","Tyler Wells","BAL","20000",-0.0356371816550549,-0.352915675101747,-0.0429378431446678,-1.30871298898961,-0.129940667801547,-0.750451780816422,-2.62059613750905,235,"SP"
"246","Andrew Painter","PHI","sa3017880",-0.443696513583201,-0.458012659944436,-0.0429378431446678,-0.863257938350451,0.0305146679161269,-0.844808668597196,-2.62219895570382,236,"SP"
"251","Yency Almonte","LAD","15068",-1.03538254487901,-1.02553637809495,-0.963034481959006,-0.279526970853003,0.354093793958493,0.28747398477209,-2.66191259705539,237,"SP"
"235","Aaron Loup","LAA","10343",-0.953770678493383,-1.08859456900056,-0.963034481959006,0.177435970638713,-0.602489172774857,0.75925842367596,-2.67119450791314,238,"SP"
"261","Jake Cousins","MIL","21620",-0.994576611686198,-0.794323011441037,-0.963034481959006,0.358277491654396,-0.210690424605236,-0.0899535663510051,-2.69430060438809,239,"SP"
"229","Zack Greinke","KCR","1943",0.433631050062313,-0.542090247818586,0.509120140143935,-1.42157187132709,-0.851815648882798,-0.844808668597196,-2.71753524641942,240,"SP"
"254","Adam Cimber","TOR","15288",-0.994576611686198,-1.29878853868594,-0.963034481959006,0.170277518848539,-0.0230864637552877,0.381830872552864,-2.72737770468503,241,"SP"
"225","James Kaprielian","OAK","18331",0.698869615815608,0.151549852143156,0.509120140143935,-1.91040804594784,-1.36125843929227,-0.844808668597196,-2.75693554573461,242,"SP"
"276","Jovani Moran","MIN","20422",-0.97417364508979,-0.710245423566887,-0.963034481959006,0.874207047101243,-0.566523045462869,-0.4673811174741,-2.80715066645141,243,"SP"
"257","Peter Strzelecki","MIL","21367",-0.892561778704161,-0.752284217503962,-0.963034481959006,-0.347464302874302,-0.058008413177572,0.193117096991317,-2.82023609722769,244,"SP"
"248","Dillon Tate","BAL","17796",-0.912964745300568,-1.15165275990618,-0.963034481959006,-0.221466490035867,-0.165906795113536,0.570544648114412,-2.84448062420074,245,"SP"
"240","Yusei Kikuchi","TOR","20633",0.00516875153775964,0.130530455174618,0.1410814846182,-1.13958323878253,-1.26554213273618,-0.750451780816422,-2.87879646100455,246,"SP"
"283","Garrett Crochet","CHW","27463",-1.34142704382512,-1.21471095081179,-0.963034481959006,1.04943054266135,-0.132377082877521,-0.278667341912553,-2.88078635872464,247,"SP"
"210","Jordan Lyles","KCR","7593",1.29055564711142,0.382763218797069,0.877158795669671,-2.63223370367598,-1.96931803039591,-0.844808668597196,-2.89588274109092,248,"SP"
"277","Tylor Megill","NYM","21318",-0.810949912318532,-0.752284217503962,-0.410976498670403,-0.507668641672111,0.32381263515711,-0.750451780816422,-2.90851841582432,249,"SP"
"230","Matt Manning","DET","20369",0.535645883044349,-0.142721705416371,0.509120140143935,-1.64042567748174,-1.33840254548433,-0.844808668597196,-2.92159257379135,250,"SP"
"244","Anthony DeSclafani","SFG","13050",-0.0152342150586476,-0.373935072070285,0.1410814846182,-1.2014721321077,-0.821882549377982,-0.656094893035648,-2.92753737703207,251,"SP"
"264","Adrian Morejon","SDP","20039",-0.647726179547274,-0.710245423566887,-0.594995826433271,-0.697548840739312,-0.0389811716318769,-0.278667341912553,-2.96816478383117,252,"SP"
"249","Ryne Stanek","HOU","15947",-0.953770678493383,-0.815342408409575,-0.963034481959006,0.113938690993597,-0.93001297084499,0.570544648114412,-2.97767720059895,253,"SP"
"236","Kevin Ginkel","ARI","19876",-0.933367711896976,-0.85738120234665,-0.963034481959006,-0.397709385376217,-1.00565785796568,1.13668597479905,-3.02046466474548,254,"SP"
"265","Ryan Thompson","TBR","16647",-1.13739737786105,-1.2777691417174,-0.963034481959006,0.0332022283980945,-0.0606768677845925,0.381830872552864,-3.02384476837109,255,"SP"
"241","Cade Cavalli","WSN","27473",0.392825116869498,0.235627440017306,0.325100812381068,-1.745922228073,-1.40905858268756,-0.844808668597196,-3.04623611008988,256,"SP"
"259","Jordan Hicks","STL","19618",-0.97417364508979,-0.920439393252263,-0.963034481959006,0.22398856060329,-0.911681847892427,0.476187760333638,-3.06915304725656,257,"SP"
"272","DL Hall","BAL","22207",-0.831352878914939,-0.500051453881511,-0.226957170907536,-0.124238404328825,-0.671172873964201,-0.750451780816422,-3.10422456281343,258,"SP"
"284","Matt Festa","SEA","19330",-1.09659144466823,-1.00451698112641,-0.963034481959006,-0.365926765560984,0.398065285091535,-0.0899535663510051,-3.12195795457411,259,"SP"
"271","Hoby Milner","MIL","13346",-0.912964745300568,-0.920439393252263,-0.963034481959006,-0.518089172759073,-0.0296995903900721,0.193117096991317,-3.15111028666967,260,"SP"
"273","Matt Strahm","PHI","13799",-1.07618847807183,-1.04655577506349,-0.963034481959006,-0.486034713002441,0.122054262913411,0.28747398477209,-3.16228520041126,261,"SP"
"255","Ryne Nelson","ARI","26253",0.0867806179233888,-0.226799293290522,0.325100812381068,-1.58315806316035,-0.919803231479006,-0.844808668597196,-3.16268782622261,262,"SP"
"239","Brad Boxberger","CHC","10133",-0.912964745300568,-0.899419996283725,-0.963034481959006,-0.562648269820058,-1.0628556023683,1.23104286257983,-3.16988023315183,263,"SP"
"214","Kyle Freeland","COL","16256",1.35176454690064,0.46684080667122,1.06117812343254,-2.79551889514298,-2.44952383989371,-0.844808668597196,-3.21006792662948,264,"SP"
"300","Casey Sadler","","11209",-1.40263594361434,-1.53000190533985,-0.963034481959006,0.569202632851568,0.389827881739435,-0.278667341912553,-3.21530915823475,265,"SP"
"250","Aroldis Chapman","KCR","10233",-1.13739737786105,-0.920439393252263,-0.963034481959006,0.307760569211082,-1.47031701888346,0.947972199237507,-3.23545550350719,266,"SP"
"258","Brayan Bello","BOS","23920",0.0459746847305742,-0.0166053236051454,0.1410814846182,-0.765984545986508,-1.80178548898136,-0.844808668597196,-3.24212785782144,267,"SP"
"253","Tyler Rogers","SFG","15541",-0.729338045932903,-1.19369155384325,-0.963034481959006,-0.331493706317111,-0.985006339702674,0.947972199237507,-3.25459192851744,268,"SP"
"252","Dany Jiménez","OAK","21170",-0.953770678493383,-0.899419996283725,-0.963034481959006,-0.286617462657826,-1.11344022013613,0.947972199237507,-3.26831064029256,269,"SP"
"278","Jakob Junis","SFG","13619",-0.382487613793979,-0.542090247818586,-0.410976498670403,-0.96900367555466,-0.538910341268503,-0.4673811174741,-3.31084949458023,270,"SP"
"247","Ryan Tepera","LAA","10291",-0.892561778704161,-0.962478187189338,-0.963034481959006,-0.847763061690707,-0.78394408605211,1.13668597479905,-3.31309562079627,271,"SP"
"282","Scott Alexander","SFG","10591",-1.09659144466823,-1.42490492049717,-0.963034481959006,0.528925014867617,-0.647620861563125,0.28747398477209,-3.31575270904782,272,"SP"
"281","JT Chargois","MIA","13767",-1.07618847807183,-1.19369155384325,-0.963034481959006,0.0288301360072601,-0.406415769041762,0.28747398477209,-3.3230261621365,273,"SP"
"270","Mike Clevinger","CHW","12808",-0.158054981233499,-0.436993262975898,0.1410814846182,-1.57479898496233,-0.486933486314407,-0.844808668597196,-3.36050789946513,274,"SP"
"295","Drew Pomeranz","SDP","11426",-1.34142704382512,-1.2777691417174,-0.963034481959006,0.623366741175319,-0.414885211924909,0.00440332142976879,-3.36934581682135,275,"SP"
"285","Clarke Schmidt","NYY","19899",-0.504905413372423,-0.584129041755661,-0.594995826433271,-0.406612143457034,-0.826639359764406,-0.4673811174741,-3.3846629022569,276,"SP"
"256","MacKenzie Gore","WSN","22201",0.22960138409824,0.130530455174618,0.325100812381068,-1.44855198551094,-1.89935811178582,-0.750451780816422,-3.41312922645926,277,"SP"
"292","Nabil Crismatt","SDP","17732",-0.872158812107754,-1.00451698112641,-0.963034481959006,-0.114361553124661,-0.377178788130083,-0.0899535663510051,-3.42120418279892,278,"SP"
"294","Shawn Armstrong","TBR","12857",-0.912964745300568,-0.878400599315188,-0.963034481959006,-0.399816144922059,-0.205469535156721,-0.0899535663510051,-3.44963907300455,279,"SP"
"266","Kyle Hendricks","CHC","12049",0.147989517712611,-0.521070850850048,0.325100812381068,-1.80260085585469,-0.787424679017786,-0.844808668597196,-3.48281472422604,280,"SP"
"290","Trevor Gott","SEA","15046",-0.994576611686198,-1.06757517203203,-0.963034481959006,-0.751123962523364,0.0786628706079799,0.193117096991317,-3.5045302606013,281,"SP"
"269","Wade Miley","MIL","8779",-0.0356371816550549,-0.647187232661274,0.325100812381068,-0.728266754117399,-1.58250813214376,-0.844808668597196,-3.51330715679362,282,"SP"
"260","Lucas Sims","CIN","13470",-0.912964745300568,-0.647187232661274,-0.963034481959006,-1.39416134390269,-0.656902442804927,1.04232908701828,-3.53192115961019,283,"SP"
"274","John Brebbia","SFG","12777",-0.97417364508979,-1.08859456900056,-0.963034481959006,-0.613482338861671,-0.677437941302418,0.75925842367596,-3.55746455253749,284,"SP"
"289","Richard Bleier","BOS","7803",-1.03538254487901,-1.42490492049717,-0.963034481959006,0.0167785652719051,-0.553412811958823,0.381830872552864,-3.57812532146924,285,"SP"
"263","Gregory Soto","PHI","19677",-0.851755845511347,-0.7733036144725,-0.963034481959006,-0.069983682691275,-1.88682797710938,0.947972199237507,-3.596933402506,286,"SP"
"287","Rich Hill","PIT","4806",-0.0764431148478695,-0.41597386600736,-0.0429378431446678,-1.35932052474672,-0.89532306095375,-0.844808668597196,-3.63480707829756,287,"SP"
"275","Carl Edwards Jr.","WSN","13607",-0.912964745300568,-0.983497584157876,-0.963034481959006,-0.368418631690475,-1.17875934812532,0.75925842367596,-3.64741636755728,288,"SP"
"286","Mychal Givens","BAL","10430",-0.912964745300568,-0.836361805378113,-0.963034481959006,-0.38873866731005,-0.937554255603955,0.381830872552864,-3.65682308299883,289,"SP"
"293","Will Smith","","8048",-0.994576611686198,-0.941458790220801,-0.963034481959006,-0.644313518882007,-0.426139129180594,0.28747398477209,-3.68204854715652,290,"SP"
"268","Michael Fulmer","CHC","13218",-0.872158812107754,-0.962478187189338,-0.963034481959006,-0.695487387850369,-1.30359661582757,1.04232908701828,-3.75442639791576,291,"SP"
"291","Drey Jameson","ARI","26260",-0.30087574740835,-0.605148438724199,0.1410814846182,-1.14391002451646,-1.03837543184304,-0.844808668597196,-3.79203682647105,292,"SP"
"267","Madison Bumgarner","ARI","5524",0.841690381990459,0.067472264269005,0.325100812381068,-2.64423996775443,-1.5451497676455,-0.844808668597196,-3.7999349453566,293,"SP"
"297","Andrew Bellatti","PHI","10657",-0.994576611686198,-0.710245423566887,-0.963034481959006,-0.274271398652622,-1.08107070555534,0.193117096991317,-3.83008152442873,294,"SP"
"288","Lou Trivino","NYY","15043",-1.0149795782826,-1.00451698112641,-0.963034481959006,-0.456087012791652,-1.21356527778208,0.75925842367596,-3.8929249082658,295,"SP"
"298","José Quijada","LAA","19200",-1.07618847807183,-0.836361805378113,-0.963034481959006,-0.602427514578112,-0.827683537654108,0.381830872552864,-3.9238649450883,296,"SP"
"279","Shintaro Fujinami","OAK","31839",0.494839949851535,0.382763218797069,0.1410814846182,-1.29874552447165,-2.80756083629627,-0.844808668597196,-3.9324303760983,297,"SP"
"262","Patrick Corbin","WSN","9323",0.882496315183273,0.340724424859994,0.693139467906803,-2.58534131378465,-2.44766752364534,-0.844808668597196,-3.96145729807712,298,"SP"
"299","Trevor Williams","WSN","16977",0.147989517712611,-0.226799293290522,-0.0429378431446678,-2.01037718439732,-1.25266393876317,-0.750451780816422,-4.1352405226995,299,"SP"
"296","Jonathan Hernández","TEX","17464",-0.994576611686198,-1.06757517203203,-0.963034481959006,-0.116853419254152,-1.94623009705693,0.853615311456734,-4.23465447053157,300,"SP"
