"","playerid","Name","pr","adp","R","HR","RBI","RC","AVG","OPS","IP","SO","QS","ERA","WHIP","SVHD","Year","ESPNID","ESPNNAME"
"128","18000","Triston McKenzie",3.57322121973907,76,NA,NA,NA,NA,NA,NA,1.44671051111727,1.68195291888523,1.31711793862818,-0.478908310866313,0.432244390792418,-0.825896228817725,2023,34954,"Triston McKenzie"
"129","15172","Tim Anderson",3.5480024740548,173,1.19828494122867,-0.502325865030738,-0.217063043645937,0.489619604813419,1.68579576318565,0.893691073503736,NA,NA,NA,NA,NA,NA,2023,33184,"Tim Anderson"
"130","13613","Ketel Marte",3.54540304323429,133,0.678713824909834,-0.10400579584337,0.36487541116891,0.793623270323059,0.978210285541674,0.833986047134181,NA,NA,NA,NA,NA,NA,2023,32512,"Ketel Marte"
"131","17085","Pablo López",3.52732047004744,92,NA,NA,NA,NA,NA,NA,1.18167053585622,1.22234586118463,1.31711793862818,0.216020036435655,0.416062326760474,-0.825896228817725,2023,39671,"Pablo Lopez"
"132","12979","Javier Báez",3.52491266388178,219,0.678713824909834,0.427087629739788,0.714038484057817,0.142938395665882,0.857704032809487,0.704430296698974,NA,NA,NA,NA,NA,NA,2023,32127,"Javier Baez"
"133","17995","Logan Webb",3.49164798089236,69,NA,NA,NA,NA,NA,NA,1.63019972475954,1.13878094160271,1.60670048284838,0.254109201348104,-0.312246140848643,-0.825896228817725,2023,41216,"Logan Webb"
"134","17874","Nestor Cortes",3.47752834426131,84,NA,NA,NA,NA,NA,NA,1.10011977423743,1.34769324055752,1.17232666651809,-0.0951400831383576,0.778424974904353,-0.825896228817725,2023,36480,"Nestor Cortes Jr."
"135","21636","Jeremy Peña",3.43613517082884,171,0.620983700874407,0.559860986135577,0.539456947613363,0.151654721282087,0.887770248387465,0.676408566535938,NA,NA,NA,NA,NA,NA,2023,41273,"Jeremy Pena"
"136","21029","Jhoan Duran",3.42817341531273,204,NA,NA,NA,NA,NA,NA,-0.918261575827537,-0.428061300558424,-0.999542415133376,2.60457993937336,1.9686157844538,1.20084298300491,2023,41109,"Jhoan Duran"
"137","4676","Charlie Morton",3.40371994300004,99,NA,NA,NA,NA,NA,NA,1.07973208383273,1.45214939003493,1.17232666651809,0.168179066044817,0.357228965387193,-0.825896228817725,2023,29155,"Charlie Morton"
"138","20538","Jose Miranda",3.37333162437044,141,0.274602956661847,0.161540916948209,0.714038484057817,0.516392124953471,0.975519508549168,0.731237633199934,NA,NA,NA,NA,NA,NA,2023,41000,"Jose Miranda"
"139","15890","Luis Severino",3.34983509788666,114,NA,NA,NA,NA,NA,NA,0.651590585334104,1.0343247921253,0.882744122297892,0.626024293128478,0.981047533818618,-0.825896228817725,2023,33263,"Luis Severino"
"140","14366","Joey Meneses",3.32093803103764,243,-0.0140476635152867,0.692634342531366,0.714038484057817,0.441656612457348,0.81528131187189,0.671374943634502,NA,NA,NA,NA,NA,NA,2023,34534,"Joey Meneses"
"141","15429","Kris Bryant",3.27137190124994,100,0.851904197016114,0.294314273343998,0.24848772020594,0.792700549208002,0.511798583489008,0.572166577986882,NA,NA,NA,NA,NA,NA,2023,33172,"Kris Bryant"
"142","18138","Ryan Helsley",3.2403696657748,119,NA,NA,NA,NA,NA,NA,-0.918261575827537,-0.49073499024487,-0.999542415133376,1.65851199910286,1.4721731771881,2.51822347068962,2023,39909,"Ryan Helsley"
"143","25377","Brady Singer",3.20104996451566,121,NA,NA,NA,NA,NA,NA,1.44671051111727,1.22234586118463,1.46190921073828,0.0585426588463676,-0.162562048553165,-0.825896228817725,2023,41172,"Brady Singer"
"144","19470","Tommy Edman",3.1034280966296,86,1.31374518929953,-0.635099221426528,-0.100675352682967,0.356977239737711,1.32788660988903,0.840593631812834,NA,NA,NA,NA,NA,NA,2023,39907,"Tommy Edman"
"145","18882","Brandon Lowe",3.04368416272248,158,0.447793328768127,0.958181055322945,0.772232329539302,0.465564971369739,0.000235768517668068,0.399676709204698,NA,NA,NA,NA,NA,NA,2023,39961,"Brandon Lowe"
"146","25436","George Kirby",2.97884764811914,117,NA,NA,NA,NA,NA,NA,0.61081520452471,0.532935274633736,0.882744122297892,0.59481035509096,1.18343892038957,-0.825896228817725,2023,42406,"George Kirby"
"147","14916","Jon Gray",2.93173281738258,162,NA,NA,NA,NA,NA,NA,1.24283360707031,1.36858447045301,1.17232666651809,-0.0987715086093895,0.0726558107682986,-0.825896228817725,2023,33203,"Jon Gray"
"148","18839","Josh Naylor",2.92601213663759,178,0.04368246052014,0.559860986135577,0.772232329539302,0.522039585451995,0.527523082712523,0.500673692278054,NA,NA,NA,NA,NA,NA,2023,35066,"Josh Naylor"
"149","17998","Pete Fairbanks",2.9034253057904,224,NA,NA,NA,NA,NA,NA,-0.979424647041627,-0.574299909826797,-0.999542415133376,1.94745513925017,1.80170935258147,1.70752778596057,2023,42180,"Peter Fairbanks"
"150","15362","Jeff McNeil",2.83461274712264,111,0.3900632047327,-0.900645934218106,0.24848772020594,0.76272716773301,1.48899068668924,0.844989901979856,NA,NA,NA,NA,NA,NA,2023,33900,"Jeff McNeil"
"151","31838","Kodai Senga",2.83061134029705,168,NA,NA,NA,NA,NA,NA,0.875855179785766,1.38947570034849,0.882744122297892,0.31906683449285,0.0880287715986456,-0.724559268226594,2023,4142421,"Kodak Senga"
"152","24610","Steven Kwan",2.82673168078775,73,1.2560150652641,-1.29896600340547,-0.275256889127421,0.76147074906354,1.50155343102332,0.881915327969678,NA,NA,NA,NA,NA,NA,2023,41998,"Steven Kwan"
"153","25385","Drew Rasmussen",2.80513854748646,156,NA,NA,NA,NA,NA,NA,1.22244591666561,0.929868642647889,1.17232666651809,0.0983863326942596,0.208007217778342,-0.825896228817725,2023,42584,"Drew Rasmussen"
"154","16578","Yandy Díaz",2.7778585317007,134,0.620983700874407,-0.502325865030738,0.0157123382800019,0.998192122217002,0.93072016747372,0.714576067886303,NA,NA,NA,NA,NA,NA,2023,33481,"Yandy Diaz"
"155","11609","Willson Contreras",2.74813203165171,138,0.620983700874407,0.825407698927156,0.306681565687425,0.629330075861261,0.0127405644431652,0.352988425858299,NA,NA,NA,NA,NA,NA,2023,32532,"Willson Contreras"
"156","19665","Kyle Wright",2.73980683885405,89,NA,NA,NA,NA,NA,NA,1.44671051111727,1.2641283209756,1.46190921073828,-0.0986491010092425,-0.50839587415013,-0.825896228817725,2023,39652,"Kyle Wright"
"157","7005","Ryan Pressly",2.65124184142841,94,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.824994668572578,-0.999542415133376,1.5910450101551,1.40709816254536,2.51822347068962,2023,33072,"Ryan Pressly"
"158","19447","Patrick Sandoval",2.63574999614012,203,NA,NA,NA,NA,NA,NA,1.07973208383273,1.13878094160271,1.17232666651809,0.349301511729192,-0.278494978724875,-0.825896228817725,2023,40975,"Patrick Sandoval"
"159","17907","Brendan Rodgers",2.59625744829826,169,0.274602956661847,-0.236779152239159,0.306681565687425,0.596263422358995,0.993424463722841,0.662064192106309,NA,NA,NA,NA,NA,NA,2023,35073,"Brendan Rodgers"
"160","15474","Lucas Giolito",2.58497182365819,95,NA,NA,NA,NA,NA,NA,1.2836089878797,1.43125816013945,1.17232666651809,-0.483559799671904,0.00723403761058395,-0.825896228817725,2023,32697,"Lucas Giolito"
"161","12304","Chris Bassitt",2.50809074974835,97,NA,NA,NA,NA,NA,NA,1.36515974949849,1.01343356222982,1.17232666651809,-0.387837056356845,0.170904056676529,-0.825896228817725,2023,33148,"Chris Bassitt"
"162","21390","Joe Ryan",2.50260638641139,143,NA,NA,NA,NA,NA,NA,1.07973208383273,1.2641283209756,1.02753539440799,-0.569224718508206,0.526331534521002,-0.825896228817725,2023,42450,"Joe Ryan"
"163","10243","Randal Grichuk",2.48331690286096,489,0.159142708590993,0.559860986135577,0.655844638576332,0.165216632027211,0.523253211586096,0.419998725944751,NA,NA,NA,NA,NA,NA,2023,31399,"Randal Grichuk"
"164","19352","Sean Murphy",2.47554594765625,131,0.274602956661847,0.559860986135577,0.423069256650394,0.555466509831316,0.217318375703169,0.445227862673948,NA,NA,NA,NA,NA,NA,2023,33557,"Sean Murphy"
"165","9803","Miles Mikolas",2.44239389271942,206,NA,NA,NA,NA,NA,NA,1.58942434395015,0.679173883902108,1.46190921073828,-0.44540943095938,-0.0168078860940163,-0.825896228817725,2023,32116,"Miles Mikolas"
"166","26288","Adley Rutschman",2.40469222779665,66,0.678713824909834,0.0287675605524194,0.0739061837614865,0.772117486471446,0.342164177375404,0.509022994726056,NA,NA,NA,NA,NA,NA,2023,42178,"Adley Rutschman"
"167","20666","Félix Bautista",2.39447234674927,105,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.511626220140351,-0.999542415133376,1.49803563530996,1.0510927538426,2.31554954950736,2023,4905859,"Felix Bautista"
"168","9241","Starling Marte",2.37170754034002,135,0.851904197016114,-0.369552508634949,0.0739061837614865,0.332341760625113,0.922339820113767,0.560768087458491,NA,NA,NA,NA,NA,NA,2023,30830,"Starling Marte"
"169","25878","Corbin Carroll",2.28619574965874,88,0.851904197016114,0.0287675605524194,0.0157123382800019,0.450838715949174,0.402701879698501,0.536271058162534,NA,NA,NA,NA,NA,NA,2023,42404,"Corbin Carroll"
"170","17130","Raisel Iglesias",2.15417028560399,85,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.720538519095169,-0.999542415133376,0.900421330124969,1.51598033624601,2.41688651009849,2023,33618,"Raisel Iglesias"
"171","18568","Luis Arraez",2.14228940849304,83,0.851904197016114,-1.43173935980126,-0.39164458009039,0.726151002823903,1.62102665041847,0.766591498126209,NA,NA,NA,NA,NA,NA,2023,39572,"Luis Arraez"
"172","19363","Austin Hays",2.09381476471837,234,0.274602956661847,0.161540916948209,0.36487541116891,0.186244022689053,0.616931263147127,0.489620194103223,NA,NA,NA,NA,NA,NA,2023,36928,"Austin Hays"
"173","11156","Merrill Kelly",2.0465676165083,149,NA,NA,NA,NA,NA,NA,1.71175048637833,1.20145463128915,1.46190921073828,-0.826423487684023,-0.676226995395717,-0.825896228817725,2023,32968,"Merrill Kelly"
"174","16622","Luis Urías",2.04233572237838,217,0.332333080697274,0.294314273343998,0.24848772020594,0.413382361452032,0.31177906170374,0.442039224975393,NA,NA,NA,NA,NA,NA,2023,35383,"Luis Urias"
"175","31837","Masataka Yoshida",2.04188644850509,101,0.3900632047327,-0.236779152239159,0.132100029242971,0.738319561782244,0.589466622252503,0.428716182733836,NA,NA,NA,NA,NA,NA,2023,4872598,"Masataka Yoshida"
"176","21523","Jonathan India",2.02763459399794,210,0.73644394894526,-0.10400579584337,0.0157123382800019,0.471638500120412,0.457482209074566,0.45036339342107,NA,NA,NA,NA,NA,NA,2023,41171,"Jonathan India"
"177","22197","MJ Melendez",2.02055981488642,103,0.332333080697274,0.692634342531366,0.36487541116891,0.325931735268709,-0.0414498015980429,0.346235046818202,NA,NA,NA,NA,NA,NA,2023,40948,"MJ Melendez"
"178","9132","Nathan Eovaldi",1.98421890068803,167,NA,NA,NA,NA,NA,NA,0.85546748938107,0.574717734424699,0.882744122297892,-0.0872855954622501,0.584471378864343,-0.825896228817725,2023,31174,"Nate Eovaldi"
"179","17677","Jeffrey Springs",1.87636101039701,161,NA,NA,NA,NA,NA,NA,0.570039823715317,0.595608964320181,0.737952850187794,0.253252348147074,0.545403252844366,-0.825896228817725,2023,35397,"Jeffrey Springs"
"180","14168","José Berríos",1.87135640863652,142,NA,NA,NA,NA,NA,NA,1.2836089878797,0.992542332334334,1.02753539440799,-0.703016225469022,0.0965821483012439,-0.825896228817725,2023,32811,"Jose Berrios"
"181","12499","Drew Rucinski",1.85008888839792,NA,NA,NA,NA,NA,NA,NA,1.18167053585622,0.82541249317048,0.737952850187794,-0.361172600791461,0.190784878201488,-0.724559268226594,2023,NA,"Drew Rucinski"
"182","19238","Lourdes Gurriel Jr.",1.84434044520655,331,-0.0717777875507134,-0.369552508634949,0.306681565687425,0.405108517531309,1.00896651370562,0.564914144467859,NA,NA,NA,NA,NA,NA,2023,36040,"Lourdes Gourriel"
"183","15816","Devin Williams",1.80374345247419,65,NA,NA,NA,NA,NA,NA,-0.979424647041627,-0.574299909826797,-0.999542415133376,1.55921903411684,0.684915762034051,2.1128756283251,2023,33224,"Devin Williams"
"184","13164","Eduardo Rodriguez",1.80361875063632,333,NA,NA,NA,NA,NA,NA,1.14089515504682,0.846303723065962,1.17232666651809,-0.138125552056693,-0.391885013120138,-0.825896228817725,2023,32675,"Eduardo Rodriguez"
"185","16122","Jordan Romano",1.7391253197114,96,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.699647289199687,-0.999542415133376,0.882162196436355,0.895629352964287,2.61956043128076,2023,36380,"Jordan Romano"
"186","11423","José Quintana",1.73119220020397,264,NA,NA,NA,NA,NA,NA,0.91663056059516,0.720956343693071,1.02753539440799,0.15451021736172,-0.262544087036246,-0.825896228817725,2023,32106,"Jose Quintana"
"187","13431","Marcus Stroman",1.67006448445575,239,NA,NA,NA,NA,NA,NA,1.32438436868909,0.70006511379759,1.17232666651809,-0.226748654563218,-0.474066781168079,-0.825896228817725,2023,32815,"Marcus Stroman"
"188","20970","Oscar Gonzalez",1.62959410109164,211,-0.244968159656994,0.0287675605524194,0.423069256650394,0.190660259514449,0.816435058803713,0.415630125227657,NA,NA,NA,NA,NA,NA,2023,39400,"Oscar Gonzalez"
"189","sa3008130","Grayson Rodriguez",1.55905781220716,231,NA,NA,NA,NA,NA,NA,0.529264442905924,0.679173883902108,0.737952850187794,0.0979783073604359,0.340584556668624,-0.825896228817725,2023,41196,"Grayson Rodriguez"
"190","3548","Liam Hendriks",1.55181401563555,290,NA,NA,NA,NA,NA,NA,-1.52989228796844,-1.24281926648221,-0.999542415133376,1.96143000693363,3.07382764060121,0.288810337684725,2023,31755,"Liam Hendriks"
"191","23735","Luis Garcia",1.51156789927827,NA,NA,NA,NA,NA,NA,NA,0.896242870190463,0.950759872543371,0.882744122297892,-0.493025987416616,0.100743250480888,-0.825896228817725,2023,4684365,"Luis Garcia"
"192","19959","Jesús Luzardo",1.50764289167296,179,NA,NA,NA,NA,NA,NA,0.6719782757388,0.908977412752407,0.882744122297892,0.0671927959234322,-0.197353486221843,-0.825896228817725,2023,39667,"Jesus Luzardo"
"193","25976","Riley Greene",1.5033832234839,236,0.3900632047327,-0.502325865030738,0.0739061837614865,0.285387252406059,0.728371494710173,0.527980952904219,NA,NA,NA,NA,NA,NA,2023,42179,"Riley Greene"
"194","16358","Tyler Mahle",1.48365888630766,155,NA,NA,NA,NA,NA,NA,1.07973208383273,1.05521602202078,1.02753539440799,-0.60945601642323,-0.243472368712884,-0.825896228817725,2023,34973,"Tyler Mahle"
"195","13781","Alex Wood",1.46949564739008,NA,NA,NA,NA,NA,NA,NA,0.304999848454261,0.3449142055744,0.158787761747404,0.64114163174665,0.744211468093957,-0.724559268226594,2023,32620,"Alex Wood"
"196","13892","Paul Sewald",1.40288073110735,199,NA,NA,NA,NA,NA,NA,-0.938649266232234,-0.678756059304205,-0.999542415133376,0.700101292484185,1.40952547215015,1.91020170714283,2023,35009,"Paul Sewald"
"197","19716","Dustin May",1.36580668080855,205,NA,NA,NA,NA,NA,NA,0.162286015621384,0.449370355051809,0.303579033857502,0.478951561551697,0.493505061770488,-0.52188534704433,2023,40937,"Dustin May"
"198","15873","Sean Manaea",1.3543724442297,185,NA,NA,NA,NA,NA,NA,0.875855179785766,0.720956343693071,0.882744122297892,-0.325245970148277,0.0259589974189778,-0.825896228817725,2023,33244,"Sean Manaea"
"199","11674","Jameson Taillon",1.2973154233999,209,NA,NA,NA,NA,NA,NA,1.32438436868909,0.846303723065962,1.02753539440799,-0.992551002350375,-0.0824608315950459,-0.825896228817725,2023,31258,"Jameson Taillon"
"200","11899","Joc Pederson",1.25697953174736,263,0.04368246052014,0.692634342531366,0.481263102131879,0.175411534625846,-0.20915433450546,0.073142426443585,NA,NA,NA,NA,NA,NA,2023,31392,"Joc Pederson"
"201","19569","David Bednar",1.25291862035505,194,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.720538519095169,-0.999542415133376,0.707976181426984,0.705836859103919,2.51822347068962,2023,38303,"David Bednar"
"202","17277","Ranger Suárez",1.22741862376338,198,NA,NA,NA,NA,NA,NA,1.24283360707031,0.762738803484035,1.17232666651809,-0.0544395560894364,-1.07014466840189,-0.825896228817725,2023,39817,"Ranger Suarez"
"203","6632","Carlos Carrasco",1.21386819491109,262,NA,NA,NA,NA,NA,NA,0.753529037357587,0.616500194215663,0.737952850187794,-0.143878709263608,0.0756610512313756,-0.825896228817725,2023,28968,"Carlos Carrasco"
"204","12880","Tyler Anderson",1.21319611699508,183,NA,NA,NA,NA,NA,NA,1.46709820152197,0.720956343693071,1.17232666651809,-1.05030698835313,-0.270981877567186,-0.825896228817725,2023,32151,"Tyler Anderson"
"205","21622","Jake McCarthy",1.19101203975632,196,0.505523452803554,-0.767872577822317,0.0157123382800019,0.207878479653997,0.766752019994666,0.463018326846421,NA,NA,NA,NA,NA,NA,2023,41197,"Jake McCarthy"
"206","6902","Martín Pérez",1.05862479783586,228,NA,NA,NA,NA,NA,NA,1.44671051111727,0.867194952961444,1.31711793862818,-0.52193458231803,-1.22456779373529,-0.825896228817725,2023,31098,"Martin Perez"
"207","21992","Camilo Doval",1.02562137469343,139,NA,NA,NA,NA,NA,NA,-0.999812337446323,-0.762320978886132,-0.999542415133376,1.1351379034071,-0.170075149710854,2.82223435246302,2023,41337,"Camilo Doval"
"208","14309","Frankie Montas",1.01553762751947,278,NA,NA,NA,NA,NA,NA,0.284612158049564,0.282240515887955,0.593161578077697,0.191497713872846,0.489921890449129,-0.825896228817725,2023,33249,"Frankie Montas"
"209","14854","Mike Yastrzemski",0.997213571589553,282,0.505523452803554,0.294314273343998,0.132100029242971,0.0754169843646104,-0.162059228971401,0.151918060805821,NA,NA,NA,NA,NA,NA,2023,33341,"Mike Yastrzemski"
"210","13649","Clay Holmes",0.982532440520615,189,NA,NA,NA,NA,NA,NA,-0.999812337446323,-0.908559588154504,-0.999542415133376,1.49238448443651,0.183849707902084,2.21421258891623,2023,32827,"Clay Holmes"
"211","21479","Nico Hoerner",0.950997830259832,187,0.447793328768127,-1.0334192906139,-0.275256889127421,0.224692023152343,1.10994797675159,0.477240681329087,NA,NA,NA,NA,NA,NA,2023,41219,"Nico Hoerner"
"212","17780","José Alvarado",0.950719189576156,NA,NA,NA,NA,NA,NA,NA,-0.979424647041627,-0.469843760349388,-0.999542415133376,2.0927937631582,0.308567187119705,0.998169061822647,2023,36063,"Jose Alvarado"
"213","16426","Thairo Estrada",0.934516540953878,208,0.447793328768127,-0.369552508634949,-0.100675352682967,0.0161697273144674,0.627051937998638,0.313729408190561,NA,NA,NA,NA,NA,NA,2023,36485,"Thairo Estrada"
"214","13361","Steven Matz",0.929025982134724,NA,NA,NA,NA,NA,NA,NA,0.223449086835474,0.136001906619583,0.303579033857502,0.287261259721286,0.703293963327472,-0.724559268226594,2023,33106,"Steven Matz"
"215","18577","Ke'Bryan Hayes",0.92456528821318,214,0.332333080697274,-0.767872577822317,-0.158869198164452,0.183754806923764,0.840618665216614,0.494600511362298,NA,NA,NA,NA,NA,NA,2023,35020,"Ke'Bryan Hayes"
"216","22581","Alejandro Kirk",0.894845064392447,104,-0.12950791158614,-0.10400579584337,0.190293874724456,0.510658559409264,0.263286980352842,0.164119357335396,NA,NA,NA,NA,NA,NA,2023,42081,"Alejandro Kirk"
"217","17232","Yoán Moncada",0.892810947305584,317,0.101412584555567,-0.10400579584337,0.190293874724456,0.15402855881085,0.261824444883396,0.289257280174685,NA,NA,NA,NA,NA,NA,2023,33984,"Yoan Moncada"
"218","18498","Kenta Maeda",0.87039820971824,378,NA,NA,NA,NA,NA,NA,0.753529037357587,0.595608964320181,0.593161578077697,-0.429129220139812,0.0817871183291818,-0.724559268226594,2023,34892,"Kenta Maeda"
"219","27468","Reid Detmers",0.852367166130077,303,NA,NA,NA,NA,NA,NA,0.753529037357587,0.888086182856925,0.737952850187794,-0.561859861232687,-0.139444814221817,-0.825896228817725,2023,4326697,"Reid Detmers"
"220","27681","Ken Waldichuk",0.83085369147374,NA,NA,NA,NA,NA,NA,NA,0.447713681287137,0.532935274633736,0.593161578077697,0.0566657423107787,-0.0750633166090149,-0.724559268226594,2023,NA,"Ken Waldichuk"
"221","5235","Justin Turner",0.825290828944084,170,0.04368246052014,-0.369552508634949,0.36487541116891,0.268017676576795,0.344659341719645,0.173608447593542,NA,NA,NA,NA,NA,NA,2023,29607,"Justin Turner"
"222","17128","Ramón Laureano",0.814070473757315,387,0.274602956661847,0.294314273343998,0.0157123382800019,-0.0576949409491282,0.0679771639982409,0.219158682422356,NA,NA,NA,NA,NA,NA,2023,35142,"Ramon Laureano"
"223","15440","Matthew Boyd",0.779360028763916,NA,NA,NA,NA,NA,NA,NA,0.814692108571677,0.616500194215663,0.882744122297892,-0.665171875756866,-0.0435082917467236,-0.825896228817725,2023,34401,"Matt Boyd"
"224","13590","Jesse Winker",0.77874785110029,226,0.101412584555567,0.294314273343998,-0.0424815072014828,0.485802318709816,-0.166967378286034,0.106667559978426,NA,NA,NA,NA,NA,NA,2023,32833,"Jesse Winker"
"225","14120","Lance McCullers Jr.",0.756540633542558,175,NA,NA,NA,NA,NA,NA,0.712753656548193,0.70006511379759,0.882744122297892,0.0128030189247224,-0.725929049208115,-0.825896228817725,2023,32764,"Lance McCullers"
"226","12768","Sonny Gray",0.701859275820115,252,NA,NA,NA,NA,NA,NA,0.712753656548193,0.658282654006626,0.737952850187794,-0.202063121866879,-0.379170534237895,-0.825896228817725,2023,32082,"Sonny Gray"
"227","13774","Zach Eflin",0.690439019730225,369,NA,NA,NA,NA,NA,NA,0.6719782757388,0.240458056096991,0.737952850187794,-0.367027764331832,0.232973830856197,-0.825896228817725,2023,32804,"Zach Eflin"
"228","21454","Lars Nootbaar",0.643681418452624,240,0.332333080697274,0.427087629739788,-0.0424815072014828,0.179904894410928,-0.258777659979773,0.00561498078589118,NA,NA,NA,NA,NA,NA,2023,4448736,"Lars Nootbaar"
"229","18655","A.J. Minter",0.605564126953551,223,NA,NA,NA,NA,NA,NA,-0.918261575827537,-0.595191139722278,-0.999542415133376,1.29424738233168,1.13015369525581,0.694158180049252,2023,36133,"A.J. Minter"
"230","22286","Trevor Rogers",0.590353017806419,422,NA,NA,NA,NA,NA,NA,0.264224467644868,0.365805435469882,0.448370305967599,0.176339572721293,0.0601725042293711,-0.724559268226594,2023,39640,"Trevor Rogers"
"231","18679","Freddy Peralta",0.58751947070214,157,NA,NA,NA,NA,NA,NA,0.325387538858957,0.616500194215663,0.448370305967599,-0.212936997013283,0.236094657490929,-0.825896228817725,2023,39825,"Freddy Peralta"
"232","17901","Andrew Benintendi",0.582759783636521,227,0.21687283262642,-0.502325865030738,-0.100675352682967,0.190154415380159,0.535662149960084,0.243071603383564,NA,NA,NA,NA,NA,NA,2023,34986,"Andrew Benintendi"
"233","7859","Charlie Blackmon",0.568850960134147,305,-0.0140476635152867,-0.502325865030738,0.24848772020594,0.109873667503739,0.514967361313746,0.211895739656746,NA,NA,NA,NA,NA,NA,2023,31084,"Charlie Blackmon"
"234","17312","Justin Steele",0.413837350778203,324,NA,NA,NA,NA,NA,NA,0.61081520452471,0.553826504529218,0.737952850187794,0.0802904091391752,-0.743151388784969,-0.825896228817725,2023,NA,"Justin Steele"
"235","11861","Jason Adam",0.368589228039532,230,NA,NA,NA,NA,NA,NA,-0.918261575827537,-0.678756059304205,-0.999542415133376,0.756327183485102,1.00797911181464,1.20084298300491,2023,NA,"Jason Adam"
"236","11615","Brandon Drury",0.327971818310491,190,-0.0140476635152867,0.294314273343998,0.24848772020594,-0.155835217427422,-0.0275854242285034,-0.0173618700682347,NA,NA,NA,NA,NA,NA,2023,32269,"Brandon Drury"
"237","10123","Kyle Gibson",0.305933037295376,NA,NA,NA,NA,NA,NA,NA,1.20205822626091,0.616500194215663,1.02753539440799,-0.730578336768819,-0.983686212002644,-0.825896228817725,2023,31053,"Kyle Gibson"
"238","23550","Aaron Ashby",0.297762611207069,480,NA,NA,NA,NA,NA,NA,-0.408569315710121,-0.114692852126198,-0.275586054582888,1.34645422379443,0.272041956876174,-0.52188534704433,2023,41325,"Aaron Ashby"
"239","20191","Garrett Whitlock",0.280638496251935,271,NA,NA,NA,NA,NA,NA,0.468101371691834,0.407587895260845,0.303579033857502,-0.273426752752658,0.0993562164210059,-0.724559268226594,2023,39674,"Garrett Whitlock"
"240","12861","Anthony Rendon",0.279211205316676,192,-0.12950791158614,-0.10400579584337,0.24848772020594,0.280941392006651,-0.0620756845859495,0.0453714851195448,NA,NA,NA,NA,NA,NA,2023,32098,"Anthony Rendon"
"241","17578","JT Brubaker",0.189255908010085,NA,NA,NA,NA,NA,NA,NA,1.01856901261864,0.804521263274999,0.882744122297892,-0.865349104530813,-0.82533315683291,-0.825896228817725,2023,41460,"JT Brubaker"
"242","13449","Taylor Rogers",0.173391160467768,343,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.762320978886132,-0.999542415133376,1.21119382563185,1.09027646603424,0.59282121945812,2023,33671,"Taylor Rogers"
"243","10047","Wil Myers",0.119875226371044,272,-0.187238035621567,0.161540916948209,0.24848772020594,-0.053253546724038,-0.0447012367974612,-0.00496059164003897,NA,NA,NA,NA,NA,NA,2023,31265,"Wil Myers"
"244","20503","William Contreras",0.113369137799603,193,-0.244968159656994,0.559860986135577,0.0739061837614865,0.0074483832556577,-0.220025176509215,-0.0628530791869089,NA,NA,NA,NA,NA,NA,2023,39895,"William Contreras"
"245","17479","Jack Flaherty",0.110649810301436,221,NA,NA,NA,NA,NA,NA,0.631202894929407,0.470261584947291,0.593161578077697,-0.509142988102654,-0.350273991323711,-0.724559268226594,2023,33837,"Jack Flaherty"
"246","5933","Jean Segura",0.0875816347746462,258,0.04368246052014,-0.767872577822317,-0.333450734608906,0.0936009687185776,0.780941364391531,0.27068015357562,NA,NA,NA,NA,NA,NA,2023,31037,"Jean Segura"
"247","19316","Eric Lauer",0.0731423472722539,366,NA,NA,NA,NA,NA,NA,0.875855179785766,0.804521263274999,0.737952850187794,-0.840867584501386,-0.678423132657194,-0.825896228817725,2023,39915,"Eric Lauer"
"248","10472","Enrique Hernández",0.0685988991933011,276,0.332333080697274,-0.236779152239159,-0.0424815072014828,-0.107929811975431,0.0587318189784258,0.0647244709336748,NA,NA,NA,NA,NA,NA,2023,31358,"Enrique Hernandez"
"249","18171","Seth Brown",0.0678996363599656,280,-0.30269828369242,0.692634342531366,0.306681565687425,-0.216376340666104,-0.357502738481846,-0.0548389090184546,NA,NA,NA,NA,NA,NA,2023,35676,"Seth Brown"
"250","17192","Jalen Beeks",0.0610542839614937,NA,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.845885898468059,-0.999542415133376,1.291187192328,0.738663331854433,0.896832101231515,2023,36723,"Jalen Beeks"
"251","24586","Kyle Bradish",-0.0200012986826393,NA,NA,NA,NA,NA,NA,NA,0.6719782757388,0.512044044738254,0.737952850187794,-0.513366050307731,-0.602714190222031,-0.825896228817725,2023,NA,"Kyle Bradish"
"252","16376","Michael Conforto",-0.0535184073965159,325,0.04368246052014,-0.10400579584337,0.0157123382800019,0.1365867269223,-0.122529185223985,-0.0229649520516027,NA,NA,NA,NA,NA,NA,2023,33711,"Michael Conforto"
"253","11828","James Paxton",-0.0561757966141307,NA,NA,NA,NA,NA,NA,NA,0.651590585334104,0.70006511379759,0.448370305967599,-0.732128833037349,-0.399513700449481,-0.724559268226594,2023,31980,"James Paxton"
