"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"f7426304-e5b6-4094-929c-e625450d4d87","Ke'Bryan","Hayes",,"8.6",,"IF","Pittsburgh Pirates",,
"88a81183-95de-4c79-a4ca-490fef234755","Rowdy","Tellez",,"8.6",,"IF","Milwaukee Brewers",,
"a0ace556-58cb-409a-ae6a-527edce96b01","Garrett","Mitchell",,"8.5",,"OF","Milwaukee Brewers",,
"ba87eb2c-5c2b-4029-b268-942e55c9a428","William","Contreras",,"8.5",,"IF","Milwaukee Brewers",,
"1800ae65-a34c-4e68-a07e-a0fc26778280","Mark","Mathias",,"8.3",,"IF","Pittsburgh Pirates",,
"4677af7e-eba2-4332-bc71-6f1a56a4b7e4","Tommy","Edman",,"8.2",,"IF","St. Louis Cardinals",,
"f38125b4-95d5-4d6e-9726-f214e557e4e1","Austin","Nola",,"8.1",,"IF","San Diego Padres",,
"6ca767bf-1a3b-4a36-bbe1-acabcfb83fad","Rodolfo","Castro",,"8.0",,"IF","Pittsburgh Pirates",,
"5d97dcd9-8956-4775-8167-5ab9a5f4f968","Brian","Anderson",,"7.7",,"OF","Milwaukee Brewers",,
"b3eef38f-9893-4253-bf1d-cc4ca9ec69af","Connor","Joe",,"7.6",,"OF","Pittsburgh Pirates",,
"5a2ed619-4839-4b1e-be74-6087dc66347c","José","Azocar",,"7.4",,"OF","San Diego Padres",,
"a3b8fa62-7fc4-47f7-bb8f-87b08aa8cba7","Joey","Wiemer",,"7.4",,"OF","Milwaukee Brewers",,
"99fa631d-da7f-44e2-bbab-d783562db8da","Carlos","Santana",,"7.1",,"IF","Pittsburgh Pirates",,
"7f3f2dad-48e4-4979-8998-7fabcd66c790","Brice","Turang",,"7.0",,"IF","Milwaukee Brewers",,
"74bbe0f6-6d72-4614-aba7-c19ef1946bff","Vince","Velasquez",,"6.5",,"P","Pittsburgh Pirates","IN",
"34b65656-0c35-4221-8a85-efa94f939483","Ji Man","Choi",,"6.3",,"IF","Pittsburgh Pirates",,
"f82b49e9-36f7-454d-8004-cc30c6a6bb57","Bryse","Wilson",,"5.6",,"P","Milwaukee Brewers",,
"a8cb1b37-e921-4d41-b467-ef82ca4050db","Jason","Delay",,"5.2",,"IF","Pittsburgh Pirates",,
"fac0cb37-f4fd-4b9f-a7e4-3a2ebb4939cc","Matt","Carpenter",,"3.3",,"OF","San Diego Padres",,
"c6edec95-2ea9-4d3a-b4c4-39d4c841d6ce","Luis","Campusano",,"2.9",,"IF","San Diego Padres",,
"203fa0dc-c21c-41b3-b823-34e45e2dee73","Juan","Yepez",,"2.9",,"OF","St. Louis Cardinals",,
"801bdc5a-573d-435a-9a0c-e62da1c021f4","Luke","Voit",,"2.8",,"IF","Milwaukee Brewers",,
"faa855bb-a6ed-4ae0-ae7e-1713be136737","Rougned","Odor",,"2.8",,"IF","San Diego Padres",,
"f61de5ee-a191-470a-8b77-d7378f0dc86b","Dylan","Carlson",,"2.7",,"OF","St. Louis Cardinals","QUESTIONABLE",
"97810d4c-dad8-4e90-9494-30330b675a8e","Ji Hwan","Bae",,"2.7",,"IF","Pittsburgh Pirates",,
"52b49ab9-159d-4b1f-9b1b-5d2066c63438","Mike","Brosseau",,"2.5",,"IF","Milwaukee Brewers",,
"fa02e776-9521-45c1-a788-640389b197d6","Canaan","Smith-Njigba",,"2.3",,"OF","Pittsburgh Pirates",,
"2022f0ab-379b-400a-8126-023a34c49b41","Victor","Caratini",,"2.3",,"IF","Milwaukee Brewers",,
"cc801026-85ef-4f68-8e5e-379d55a89c53","Andrew","Knizner",,"2.2",,"IF","St. Louis Cardinals",,
"fe8d55e6-2157-4701-954b-bbea6db150a7","Owen","Miller",,"2.2",,"IF","Milwaukee Brewers",,
"de751152-71d8-491c-9971-6b29cff35728","Jack","Suwinski",,"2.1",,"OF","Pittsburgh Pirates",,
"dcfc2d13-7212-4fef-93bb-0a12cf70fde1","Austin","Hedges",,"1.7",,"IF","Pittsburgh Pirates","QUESTIONABLE",
"04abc360-6067-4235-bc17-7a4479a7191f","Brandon","Dixon",,"1.6",,"IF","San Diego Padres",,
"a5a128ae-5b1c-4bc9-985d-ab09442c66af","Tyler","Heineman",,"1.6",,"IF","Pittsburgh Pirates",,
"35687b74-5a41-432c-8d3e-88b99e4a6876","Taylor","Motter",,"1.6",,"IF","St. Louis Cardinals",,
"cc5008d2-77bf-4162-bdca-a5f79ac40db4","Devin","Williams",,"0.9",,"P","Milwaukee Brewers",,
"a491bed6-e17e-4555-86d0-9ec7dbe582e9","Josh","Hader",,"0.8",,"P","San Diego Padres",,
"f410c13a-3be0-47c9-bc7f-fcced77e687f","Ryan","Helsley",,"0.8",,"P","St. Louis Cardinals",,
"354849b4-bf58-43ef-8572-a4ffb4715e38","Giovanny","Gallegos",,"0.8",,"P","St. Louis Cardinals",,
"ceb11638-87a5-4f5a-94db-b44777588d7b","Chris","Stratton",,"0.8",,"P","St. Louis Cardinals",,
"ddf01b38-0dfc-4815-8ce6-105098be6d40","David","Bednar",,"0.7",,"P","Pittsburgh Pirates",,
"bef7e56c-1309-4092-b35d-45a188c57d26","Wilking","Rodríguez",,"0.7",,"P","St. Louis Cardinals","OUT",
"48a29e16-04ba-4b29-8b4c-c1b82f7d9286","Génesis","Cabrera",,"0.6",,"P","St. Louis Cardinals",,
"9fb0f986-33ec-4f2e-891f-6849bbe45329","Nabil","Crismatt",,"0.6",,"P","San Diego Padres",,
"f9f89ac4-2b4d-4771-bf1e-08f4ea0c25f3","Peter","Strzelecki",,"0.6",,"P","Milwaukee Brewers",,
"9dc09312-2738-4923-98ff-c8c5a941b59f","Andre","Pallante",,"0.6",,"P","St. Louis Cardinals",,
"dc5d26d1-e270-4e95-91d7-4c6bfb25a47c","Matt","Bush",,"0.5",,"P","Milwaukee Brewers",,
"22ed8985-5803-470c-b585-937a7f65742f","Gus","Varland",,"0.5",,"P","Milwaukee Brewers",,
"55eca1f9-cc2c-47bb-a606-9d019eb054db","Jose","Hernandez",,"0.5",,"P","Pittsburgh Pirates",,
"51baa050-93cf-49b7-8ce8-177be327997f","Duane","Underwood Jr.",,"0.4",,"P","Pittsburgh Pirates",,
"7ecdae8f-b927-4b92-892a-f0332803077e","Wil","Crowe",,"0.4",,"P","Pittsburgh Pirates",,
"f75ad8c6-c8d3-48ef-8edd-c7b86ca2faf5","Chase","De Jong",,"0.4",,"P","Pittsburgh Pirates",,
"6666d1d1-b433-408a-9000-960c2fb93fbb","Luis","García",,"0.2",,"P","San Diego Padres",,
"5a301188-5778-4ea6-9737-5c5e76d7d529","Tim","Hill",,"0.2",,"P","San Diego Padres",,
"48aee7b9-a827-42bc-9319-83a546bf1549","Steven","Wilson",,"0.2",,"P","San Diego Padres",,
"10254663-b57e-4b12-8681-b994a63c52ab","Jordan","Hicks",,"0.2",,"P","St. Louis Cardinals",,
"382a97de-fb1f-4888-a594-2f4fc284db0e","Hoby","Milner",,"0.1",,"P","Milwaukee Brewers",,
"fcdcfff4-affb-4905-b96f-70babb482a18","Zack","Thompson",,"0.1",,"P","St. Louis Cardinals",,
"f5d495d3-02cb-49ce-bd3a-9ac61f216964","Robert","Stephenson",,"0.1",,"P","Pittsburgh Pirates","OUT",
"1ef5a78e-8dc7-4e40-b0b7-b3ad4fc089dd","Joel","Payamps",,"0.1",,"P","Milwaukee Brewers",,
"62e26cc3-0a5b-4912-8c92-0a7bfa155d82","Domingo","Tapia",,"0.1",,"P","San Diego Padres",,
"edf72284-6f48-4ed2-af13-28e2fd4006d3","Drew","VerHagen",,"0.0",,"P","St. Louis Cardinals",,
"0a24aa70-5496-4e6d-aa49-041d83b429ac","Colin","Holderman",,"0.0",,"P","Pittsburgh Pirates",,
"862b6767-be2d-4f13-9baf-32a2bc811760","Dauri","Moreta",,"0.0",,"P","Pittsburgh Pirates",,
"bfaa4f44-f2b6-4323-a0f9-3b432440382f","Pedro","Avila",,"0.0",,"P","San Diego Padres",,
"c0fbaa73-447b-4366-9e10-b495f72e4fc9","Reiss","Knehr",,"0.0",,"P","San Diego Padres",,
"c34898ff-46b9-40e4-8d74-a790492e4199","José","Castillo",,"0.0",,"P","San Diego Padres","OUT",
"30939c5a-74fe-44c4-a3c7-82a3e374b488","Adrian","Houser",,"0.0",,"P","Milwaukee Brewers","OUT",
"c880c9f4-5485-49ca-9e17-5e884ceabc8c","Eguy","Rosario",,"0.0",,"IF","San Diego Padres","OUT",
"2ffb89b1-c2da-4034-b015-e079f9065a3d","Jarlín","García",,"0.0",,"P","Pittsburgh Pirates","OUT",
"cf3da197-215b-491d-b264-af649ae96783","Tyrone","Taylor",,"0.0",,"OF","Milwaukee Brewers","OUT",
"d20e7c52-fef2-4cd1-ad24-84c6ed929976","Drew","Pomeranz",,"0.0",,"P","San Diego Padres","OUT",
"d303599b-bbab-425a-ab52-f53c2976510d","Brent","Honeywell Jr.",,"0.0",,"P","San Diego Padres",,
"d4941462-5f4a-46c6-ae16-f879ebdfa36b","Wade","Miley",,"0.0",,"P","Milwaukee Brewers",,
"d519d024-fd92-436f-9929-496d6685610a","Packy","Naughton",,"0.0",,"P","St. Louis Cardinals","OUT",
"d580d734-7dac-4a77-8c6d-1068ab3ca7a1","Corbin","Burnes",,"0.0",,"P","Milwaukee Brewers",,
"d5840877-8ae5-4c97-ab31-48f6fb6d7e83","Justin","Wilson",,"0.0",,"P","Milwaukee Brewers","OUT",
"d8c4828a-3cba-4073-8908-bc94d3839959","Oneil","Cruz",,"0.0",,"IF","Pittsburgh Pirates","OUT",
"28bd6c9e-7a24-42c8-9298-a3bab2155a89","JT","Brubaker",,"0.0",,"P","Pittsburgh Pirates","OUT",
"27a497e6-f630-4a45-80a0-8d946f33cf46","Brandon","Woodruff",,"0.0",,"P","Milwaukee Brewers","OUT",
"25f91181-bc8f-4621-b208-a6007038284c","Jack","Flaherty",,"0.0",,"P","St. Louis Cardinals",,
"dec0ac1f-f8eb-4c28-a044-e2593371f0a4","Aaron","Ashby",,"0.0",,"P","Milwaukee Brewers","OUT",
"e19549c1-604d-4f12-804d-768e2b954d66","Jason","Alexander",,"0.0",,"P","Milwaukee Brewers","OUT",
"2481ed02-84cb-437e-ab97-1dca2fa5ee5e","Dakota","Hudson",,"0.0",,"P","St. Louis Cardinals",,
"ebff32a6-4bc8-43bf-9cb9-917e9976b726","Freddy","Peralta",,"0.0",,"P","Milwaukee Brewers",,
"2290bac0-c96c-4ecd-a559-1df72c27ddd1","Mitch","Keller",,"0.0",,"P","Pittsburgh Pirates",,
"160ba841-05cd-4ee4-8f02-e1afdbee05e9","Ethan","Small",,"0.0",,"P","Milwaukee Brewers",,
"f67d0c0e-5729-402b-8ec8-fe4f7e7211a2","Paul","DeJong",,"0.0",,"IF","St. Louis Cardinals","OUT",
"7b3abd5f-c8bc-44e0-bced-09aaef095d97","Adrian","Morejon",,"0.0",,"P","San Diego Padres","OUT",
"13386114-ce88-4f96-961f-3fc5e8a3f852","Julio","Teheran",,"0.0",,"P",,,
"11eec826-03fc-41cd-a5ef-dae14848f12a","Max","Kranick",,"0.0",,"P","Pittsburgh Pirates","OUT",
"0eaea112-3774-414b-bcdb-2ca3186f8be4","JoJo","Romero",,"0.0",,"P","St. Louis Cardinals",,
"0cfccedc-8337-4c67-bcf7-6e4171bb3cf9","Luis","Ortiz",,"0.0",,"P","Pittsburgh Pirates",,
"fada792f-afcc-49f5-b8d0-901077f61a4c","Seth","Lugo",,"0.0",,"P","San Diego Padres",,
"7fcf2717-1f03-4682-9fdf-93cb839b2f99","Blake","Snell",,"0.0",,"P","San Diego Padres",,
"7a4671ad-b967-48fd-8712-73ee697a7e5c","Ray","Kerr",,"0.0",,"P","San Diego Padres",,
"796907d8-7663-4bbd-b078-13223f48de82","Miles","Mikolas",,"0.0",,"P","St. Louis Cardinals",,
"873fa917-fdb8-483d-854d-8475ff111f12","Jake","Cousins",,"0.0",,"P","Milwaukee Brewers",,
"8855de17-1050-4abf-983c-d5790e4d7b0c","Lars","Nootbaar",,"0.0",,"OF","St. Louis Cardinals","OUT",
"695319b9-2d20-456a-8b56-e461a55f3331","Luis","Urías",,"0.0",,"IF","Milwaukee Brewers","OUT",
"8ab281eb-e314-4986-9027-6aaf27c536c9","Steven","Matz",,"0.0",,"P","St. Louis Cardinals",,
"8b47ae73-ea35-49ed-9d08-7912bf2e6d21","Adam","Engel",,"0.0",,"OF","San Diego Padres","OUT",
"5cc22c35-7745-4548-b5e4-0543f894be0c","Yerry","De Los Santos",,"0.0",,"P","Pittsburgh Pirates",,
"8e7ab97d-f2a0-4295-b216-ed961aea5613","Tyson","Miller",,"0.0",,"P","Milwaukee Brewers",,
"5c105663-487c-4f30-ac6e-fc1aef8866ee","Eric","Lauer",,"0.0",,"P","Milwaukee Brewers",,
"9f30b737-f535-45c7-8f94-98bf5d2e7e48","Ryan","Weathers",,"0.0",,"P","San Diego Padres",,
"a03cda33-3eda-48da-9248-c32646256338","Rob","Zastryzny",,"0.0",,"P","Pittsburgh Pirates",,
"52cf1c85-04ee-45b8-8532-d7113e8d9001","Roansy","Contreras",,"0.0",,"P","Pittsburgh Pirates",,
"a0d883c1-8f87-4120-a22a-2cfdec8104a8","Yu","Darvish",,"0.0",,"P","San Diego Padres",,
"a5b3b65e-3a0d-4383-a975-95218995e33a","Fernando","Tatis Jr.",,"0.0",,"IF","San Diego Padres","OUT",
"a678788c-0899-47bf-8c1c-006526918ea2","Janson","Junk",,"0.0",,"P","Milwaukee Brewers",,
"4616a48b-2523-4e4c-a750-e12658e4f719","Jake","Walsh",,"0.0",,"P","St. Louis Cardinals",,
"45f01630-aa7d-40a3-9603-8f193df4416f","Yohan","Ramirez",,"0.0",,"P","Pittsburgh Pirates",,
"a9b18211-ec9b-41c3-b4b4-46edc13f2853","Joe","Musgrove",,"0.0",,"P","San Diego Padres","OUT",
"a9ff47c6-1b31-4653-a089-924a79e042ab","Rich","Hill",,"0.0",,"P","Pittsburgh Pirates",,
"40e554f9-0d4b-49d1-a113-c1f0acca78fc","Michael","Wacha",,"0.0",,"P","San Diego Padres",,
"b4de009a-9a33-4678-ada6-7bc8ea0874b8","Matthew","Liberatore",,"0.0",,"P","St. Louis Cardinals",,
"b7b73642-c1ce-4967-8044-28f7d828e763","David","Dahl",,"0.0",,"OF","San Diego Padres","OUT",
"b8de5a81-1b07-490f-a419-673c73d762bc","Johan","Oviedo",,"0.0",,"P","Pittsburgh Pirates",,
"bc5a3ca0-264d-4b59-af2c-f138cef7b781","Adam","Wainwright",,"0.0",,"P","St. Louis Cardinals","OUT",
"bcf4024b-abdc-413d-8df2-948d13b551d9","Jake","Woodford",,"0.0",,"P","St. Louis Cardinals",,
"bf774857-d619-4d91-aaf0-1f0b67410b24","Robert","Suarez",,"0.0",,"P","San Diego Padres","OUT",
"0c2f13aa-d20a-4cae-8acb-bcc4aeb88455","Elvis","Peguero",,"0.0",,"P","Milwaukee Brewers",,
"a5dcd71a-adf6-4d1c-b3fe-46ef98fe1f7c","Javy","Guerra",,"0.0",,"P","Milwaukee Brewers",,
