"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"00fb7f55-f45c-4a4f-8c18-8ae98b875f1a","Vidal","Bruján",,"2.1",,"IF","Tampa Bay Rays",,
"ae3c873e-f053-4276-ae1c-511cd6b706b3","Félix","Bautista",,"0.9",,"P","Baltimore Orioles",,
"45f8fcd3-febf-4639-8f5f-e20d29114ad4","Jason","Adam",,"0.8",,"P","Tampa Bay Rays",,
"f8eff388-a501-4b44-ba20-b7199ae16ffc","Pete","Fairbanks",,"0.7",,"P","Tampa Bay Rays",,
"78378532-5d50-4567-9995-0deec73522ad","Kenley","Jansen",,"0.7",,"P","Boston Red Sox",,
"8564c1b2-01f9-47c6-8c04-b554ff4e15f9","Austin","Voth",,"0.7",,"P","Baltimore Orioles",,
"d6ebbefe-bfe5-40d6-a724-6b6de3306bbb","Keegan","Akin",,"0.6",,"P","Baltimore Orioles",,
"b010ef5b-f0f2-49de-aa77-568b01bef83e","Kevin","Kelly",,"0.6",,"P","Tampa Bay Rays",,
"904f62b1-31e1-44e2-a9d9-1992fd14e711","Colin","Poche",,"0.6",,"P","Tampa Bay Rays",,
"87572be9-8084-4214-97e6-136b795893cf","Jeurys","Familia",,"0.5",,"P","Oakland Athletics",,
"8f72d38b-a79c-47fc-911b-d806d1f446f4","Trevor","May",,"0.3",,"P","Oakland Athletics",,
"9c3d71ae-bb86-49eb-94e5-c11c11eb1f48","Cionel","Pérez",,"0.3",,"P","Baltimore Orioles",,
"555092c1-114c-4cc0-b495-43058df7f366","Chris","Martin",,"0.2",,"P","Boston Red Sox",,
"e59994ee-3766-41fb-97c1-7fa3de48410b","Jalen","Beeks",,"0.2",,"P","Tampa Bay Rays",,
"6784ea29-a0e7-4aa7-956b-6a6b2538028f","Bryan","Baker",,"0.2",,"P","Baltimore Orioles",,
"b9680595-a260-4dd8-bd05-0212e6ebb500","Zach","Jackson",,"0.2",,"P","Oakland Athletics",,
"7609393f-2c2b-4446-8af1-d7c7e4782534","John","Schreiber",,"0.2",,"P","Boston Red Sox",,
"ba6aa309-9b62-49a7-892e-c975ed00bacd","Ryan","Thompson",,"0.2",,"P","Tampa Bay Rays",,
"bf686151-44ef-46f3-9555-3a1c6dfeba9b","Sam","Moll",,"0.1",,"P","Oakland Athletics",,
"78f2fbab-b988-4323-b562-02309f40d279","Kutter","Crawford",,"0.1",,"P","Boston Red Sox",,
