id,firstName,lastName,adp,projectedPoints,positionRank,slotName,teamName,lineupStatus,byeWeek
5e6a8aea-17b0-4c72-974b-27c3e65ebcf3,Lourdes,Gurriel Jr.,,6.8,,OF,Arizona Diamondbacks,,
b97943e8-8607-4d50-9bcd-90de6948a4d0,Jake,McCarthy,,6.7,,OF,Arizona Diamondbacks,,
b7a8e92e-74c4-4694-a509-378082e98ec4,J.P.,Crawford,,6.6,,IF,Seattle Mariners,,
4e3dd031-8ef9-422f-bbd2-57aea6c607d0,Nick,Ahmed,,6.4,,IF,Arizona Diamondbacks,,
b1ff6ad7-e28d-4a31-9d00-581fdfda22a0,Myles,Straw,,6.0,,OF,Cleveland Guardians,,
c7c2208a-3d96-4738-a594-a343066c75e3,Madison,Bumgarner,,5.9,,P,Arizona Diamondbacks,,
6ec4b7fa-02ad-4072-9895-dcfd3fa7067d,Gabriel,Moreno,,5.6,,IF,Arizona Diamondbacks,,
9a5c0d4f-9b92-4f7d-b96c-bdbf13f794c4,James,Outman,,3.1,,OF,Los Angeles Dodgers,,
7720c6ac-9d59-40bc-8c6a-113a4f555aff,Austin,Barnes,,2.8,,IF,Los Angeles Dodgers,,
4ea4512e-877d-4131-b554-d0a821383194,Gabriel,Arias,,2.8,,IF,Cleveland Guardians,,
215dfc63-8cea-4047-b01b-2d2420c0d2ec,AJ,Pollock,,2.8,,OF,Seattle Mariners,,
08fc4e55-deba-47de-ab0c-ded88e175083,David,Peralta,,2.6,,OF,Los Angeles Dodgers,,
20d1b036-6554-4f12-bfb0-dbfa16926e0a,Sam,Haggerty,,2.5,,OF,Seattle Mariners,,
