"","Name","Team","PlayerId","IP","SO","QS","wERA","wWHIP","ERA","WHIP","SVHD","pr","rank","pos"
"76","Ryan Pepiot","TBR","26221",0.729546054474051,0.759206604374141,0.550751339021511,0.609338736157848,0.591214451727667,0.066585832200859,0.615880203860578,-0.742515637106149,3.18000758471051,73,"SP"
"79","Nestor Cortes","NYY","17874",0.56697298392996,0.660301369123018,0.685118511152854,0.451996266431113,0.329213857672245,0.0973886326517617,1.12112324909422,-0.746030652115568,3.1660842179396,74,"SP"
"69","Dane Dunning","TEX","19409",1.1999605695218,0.694808098522569,0.816648787407441,1.35661688803663,1.47292328213951,-0.746020401175354,-1.06940320269714,-0.751771652497086,2.97376236925838,75,"SP"
"77","Sean Manaea","NYM","15873",0.761992360570036,0.91796567100059,0.681258637886685,0.813279604265896,0.733909822055211,-0.43708824508538,0.119021104355705,-0.645679267894879,2.94465968715386,76,"SP"
"83","Brandon Pfaadt","ARI","27782",0.864932535910349,0.756840562507641,0.516549189656727,0.986787289307169,0.759297232653823,-0.645186951000184,0.44974570034052,-0.767347169231472,2.92161839014457,77,"SP"
"72","Taijuan Walker","PHI","11836",1.23174656482706,0.489805797792446,0.911555666038278,1.56340248863132,1.44029614627788,-1.18547916731478,-0.810604035859118,-0.767347169231472,2.87337629116161,78,"SP"
"73","Jose Quintana","NYM","11423",1.03347117290858,0.513161676415224,0.977861549610074,1.02295621617748,1.25173424834482,-0.300376416266265,-0.898304520785046,-0.767347169231472,2.83315675717339,79,"SP"
"75","Patrick Sandoval","LAA","19447",1.0197184929914,0.806902260217649,0.863411162115613,0.943526521697849,1.35583198533032,-0.123306548697601,-1.38655904441039,-0.767347169231472,2.71217766001337,80,"SP"
"80","Seth Lugo","KCR","12447",0.88346677672588,0.508617001938976,1.07828282115071,1.005583488664,0.973501431519438,-0.646687020668573,-0.390965489119212,-0.766849575828241,2.64494943438298,81,"SP"
"81","Edwin Díaz","NYM","14710",-0.966598827529548,-0.159829649814366,-1.0493487322784,-1.32975593563532,-1.20317961952516,2.65490467275806,2.32102032398642,2.37387317362808,2.64108540558977,82,"SP"
"84","Jameson Taillon","CHC","11674",0.956533581120276,0.541202786456814,0.716758172776898,1.21972771913759,0.946811357125367,-1.03294468582909,0.0358435375202972,-0.754933373731698,2.62899909457645,83,"SP"
"88","Kenta Maeda","DET","18498",0.585598302095936,0.719405563471333,0.614089175769191,0.62788161332299,0.45015669080167,-0.389044917897782,0.631655259639707,-0.745431788670465,2.49430989853258,84,"SP"
"87","Kyle Harrison","SFG","27758",0.685988311623793,1.07304683096327,0.510144988011761,0.633861754184006,0.745543443276624,-0.122690081710591,-0.278002851931605,-0.767347169231472,2.48054522518579,85,"SP"
"86","Logan Allen","CLE","27589",0.785626933010479,0.660957301521652,0.775905232329683,0.758753830436202,0.87757803498749,-0.215797145648575,-0.411925353441131,-0.767347169231472,2.46375166396433,86,"SP"
"85","MacKenzie Gore","WSN","22201",0.813155062182441,1.05275977891981,0.758918158086151,0.904225763121971,0.98603847778092,-0.555573199988585,-0.762616978069459,-0.767347169231472,2.42955989280178,87,"SP"
"82","Josiah Gray","WSN","24580",1.26799535030412,1.01778452637838,0.758597342691838,1.8622746320685,1.69136223050201,-1.83392024205039,-1.6253911826049,-0.767347169231472,2.37135548805808,88,"SP"
"90","Cristopher Sánchez","PHI","20778",0.715975529257766,0.379492024036514,0.635355806310446,0.69274720958614,0.701997758469781,-0.213721706792311,0.0569137169175961,-0.744313876145741,2.22444646164019,89,"SP"
"92","Clarke Schmidt","NYY","19899",0.873584884202611,0.59142846726648,0.500500349113545,1.03050054193451,0.956966819948785,-0.743246299733811,-0.36360735042534,-0.766716622888594,2.07941078941819,90,"SP"
"89","Tyler Anderson","LAA","12880",1.0759359875535,0.420792338993343,0.836260898305069,1.51307118283729,1.30575508420521,-1.48043807169921,-0.933825975056931,-0.767347169231472,1.9702042759068,91,"SP"
"99","Walker Buehler","LAD","19374",0.3872090634894,0.219585075712457,0.599458783164386,0.260271011463448,0.236513725612138,0.193845167219165,0.753332787782218,-0.767347169231472,1.88286844521174,92,"SP"
"98","Taj Bradley","TBR","22543",0.56471881950645,0.771786450733652,0.302208187531723,0.582592400158884,0.528765104627924,-0.311082392940661,0.163588394808627,-0.746685160503157,1.85589180392344,93,"SP"
"96","Andrew Abbott","CIN","29911",0.627425575287742,0.940993583424051,0.623239476481201,0.734797293775655,0.741254845160965,-0.590773464946821,-0.536029813241971,-0.767347169231472,1.77356032670935,94,"SP"
"91","Jhoan Duran","MIN","21029",-0.915260802017537,-0.419283710093924,-1.0493487322784,-1.26810732917112,-1.0718576595014,2.46963579426217,1.47335928477784,2.4921768549343,1.71131370091193,95,"SP"
"101","Kutter Crawford","BOS","20531",0.693661578398773,0.680986665837073,0.398138043551974,0.934275090467117,0.705653797541988,-0.987963144676972,-0.0609027835866679,-0.741281689393347,1.62256755813994,96,"SP"
"97","Reese Olson","DET","24968",0.639812094948244,0.551135477064696,0.663989084679607,0.747778824667578,0.713795916006192,-0.593342077392695,-0.349266390626131,-0.766997147529423,1.60690578181807,97,"SP"
"93","Emmanuel Clase","CLE","21032",-0.865594045886189,-0.904854066492482,-1.0493487322784,-1.19522055506409,-1.07019842808361,2.22286405936231,1.86983166568826,2.5663357049288,1.57381560217459,98,"SP"
"100","Edward Cabrera","MIA","21690",0.607730098254039,0.909227714404505,0.473543785163719,0.541309047411897,0.809334390141823,-0.0620091812892993,-0.950483551439087,-0.767347169231472,1.56130513341612,99,"SP"
"95","Devin Williams","MIL","15816",-0.949262253872367,-0.333082479834909,-1.0493487322784,-1.28511073609797,-1.07417766190821,2.43928506960174,1.19757159633154,2.4953569680892,1.44123177003061,100,"SP"
"94","Martín Pérez","PIT","6902",1.064369164047,0.0965040463402634,1.04045081710436,1.32881478202759,1.52812997784983,-1.02832118342652,-1.88639665095049,-0.752071084219637,1.3914798687724,101,"SP"
"106","Michael Wacha","KCR","14078",0.663560514076744,0.211339068415348,0.750748462919022,0.863543770459883,0.740465078633717,-0.868964467284594,-0.35985663786247,-0.767347169231472,1.23348862012618,102,"SP"
"105","Kyle Hendricks","CHC","12049",0.812449212716493,-0.0920976018083085,0.791786603201621,1.11102796446215,0.910556415220776,-1.14485399287086,-0.43531214942138,-0.767347169231472,1.18620928226901,103,"SP"
"111","Louie Varland","MIN","27691",0.416444892982203,0.360235722905197,0.350148903059259,0.424081744974623,0.392027554182251,-0.252887909366975,0.113946610888292,-0.736484400962222,1.06751311866263,104,"SP"
"107","Jack Flaherty","DET","17479",0.738243941441536,0.712190307086362,0.662990319772783,0.973886726000033,1.05738123828368,-0.970537677844174,-1.43708334893376,-0.742119741638445,0.994951764168016,105,"SP"
"103","Graham Ashcraft","CIN","27552",0.891595430253084,0.165447226668083,1.03974461969549,1.32052791034333,1.21441381493912,-1.497247071545,-1.38468368812896,-0.767347169231472,0.98245107299368,106,"SP"
"110","Frankie Montas","CIN","14309",0.473117774296523,0.439275576940557,0.656176523630675,0.648004839521276,0.534048526616048,-0.7950911733413,-0.306464141379262,-0.767347169231472,0.881720757053043,107,"SP"
"112","Andrew Heaney","TEX","15423",0.464624811367539,0.635141676403997,0.477349180344061,0.63249945740975,0.540012587447292,-0.77277506841156,-0.37849988560144,-0.731371634796462,0.866981124163177,108,"SP"
"104","Josh Hader","HOU","14212",-1.02614064538288,-0.415273151999421,-1.0493487322784,-1.25855988368074,-1.1413687076886,1.92792570387745,1.16491833401949,2.64088866750076,0.843041584367658,109,"SP"
"102","Patrick Corbin","WSN","9323",1.23737059121703,0.265570622088098,0.892137255001367,2.06632444682619,1.82123010183308,-2.43084522557159,-2.25937192080528,-0.767347169231472,0.825068701357432,110,"SP"
"114","Keaton Winn","SFG","23499",0.447502269483904,0.0921702072778621,0.43787678060226,0.480921562080057,0.464226590310349,-0.341412568701523,-0.090687853938871,-0.695362779081389,0.795234208032649,111,"SP"
"108","Pete Fairbanks","TBR","17998",-1.15147218733007,-0.67839106324849,-1.0493487322784,-1.40547835740015,-1.30930314379084,2.36654196513463,1.77065841292297,2.24872413219647,0.791931026206111,112,"SP"
"116","Zack Littell","TBR","15823",0.545501498562583,0.0501905337653056,0.446831363746671,0.713450391551884,0.54404864524838,-0.773227144202035,-0.000339807203858213,-0.748504617813229,0.7779508636557,113,"SP"
"120","Nick Lodolo","CIN","26378",0.182717642403058,0.686351255811613,0.457121668847279,0.208710991126471,0.167362929861785,-0.269553066915794,0.0737919234505107,-0.745209584245833,0.76129376033909,114,"SP"
"113","Evan Phillips","LAD","17734",-0.966587442860743,-0.790529734642048,-1.0493487322784,-1.17549192398857,-1.13712320659632,1.66159141658982,1.6651972008611,2.28241325066417,0.490120827749005,115,"SP"
"128","Kyle Bradish","BAL","24586",-0.0367104641562423,-0.0647147667810613,0.511278939279711,-0.232832260352223,-0.130288806815609,0.638872685141244,0.54682296667362,-0.767347169231472,0.465081123757967,116,"SP"
"117","Andrés Muñoz","SEA","20373",-1.05830916556001,-0.615712037327621,-1.0493487322784,-1.31942164355723,-1.20158144329002,2.19202016111227,1.49112001191379,2.02566392025302,0.464431071265797,117,"SP"
"121","Colin Rea","","12317",0.600284524855171,0.215626055163561,0.322114883634192,0.928040717136438,0.659043376090015,-1.25964014585201,-0.282636085097502,-0.744704275619716,0.438129050310149,118,"SP"
"130","Steven Matz","STL","13361",0.278599323083894,0.152047464810281,0.215931041237219,0.237831627842175,0.296572895421839,-0.0602419759265402,-0.103815347908913,-0.696595234796577,0.320329793763377,119,"SP"
"126","Tanner Houck","BOS","19879",0.499712360626425,0.368528582516494,0.0703736667356863,0.591304272222282,0.641591505341813,-0.532620079172269,-0.696648562993103,-0.652362197336556,0.289879547940771,120,"SP"
"109","Kyle Freeland","COL","16256",1.2614605504097,0.0202284788420023,0.869014334128238,2.26437709812104,1.90095443337543,-2.85287852487822,-2.45782874141124,-0.767347169231472,0.237980459355483,121,"SP"
"115","David Bednar","PIT","19569",-0.923230070181463,-0.645713916717985,-1.0493487322784,-1.13476006163441,-1.03745217393714,1.60481480708626,1.07324650637994,2.32008759798074,0.207643956697531,122,"SP"
"119","Raisel Iglesias","ATL","17130",-0.997362479576064,-0.723013207281256,-1.0493487322784,-1.15966405362206,-1.15139382132947,1.40951806560168,1.5346944666883,2.33312427902558,0.196554517228308,123,"SP"
"123","Erick Fedde","CHW","17425",0.844462901397865,0.28271856908095,0.296173226246249,1.39810130273987,1.09968911485602,-1.85839398143467,-1.11209513686863,-0.767347169231472,0.183308826786191,124,"SP"
"132","Ross Stripling","OAK","13273",0.467106669167162,-0.0934914581554051,0.0387723415424093,0.612344789560181,0.440567563544401,-0.70066897983103,0.122551186767817,-0.704492914915081,0.182689197680455,125,"SP"
"118","Tanner Scott","MIA","17586",-0.849719263703648,-0.352132630783799,-1.0493487322784,-1.09647173946329,-0.909605466757898,1.69886712040433,0.523877430994889,2.16267434272165,0.128141061133823,126,"SP"
"122","Bryce Elder","ATL","27779",0.589878937566845,-0.0613648263166106,0.747306254977524,0.782985880587928,0.845259252445462,-0.850162224180807,-1.20950334842786,-0.749855139334631,0.0945447873178491,127,"SP"
"127","Wade Miley","MIL","8779",0.526261408281104,-0.326445849530162,0.637046644677957,0.575600458933415,0.703785468713474,-0.403038718502895,-0.861679915759376,-0.767347169231472,0.0841823275820455,128,"SP"
"136","John Means","BAL","16269",0.110607150188333,-0.404853197323982,0.394695835610476,0.159104438187717,-0.0588957824602158,-0.336686321801118,0.941640621453358,-0.748989593045438,0.0566231508091297,129,"SP"
"125","Ryan Helsley","STL","18138",-0.989680105066039,-0.555907400882194,-1.0493487322784,-1.21837702552077,-1.09176279156695,1.83202398959835,1.00176233753466,2.01169169101832,-0.059598037163028,130,"SP"
"134","DL Hall","MIL","22207",-0.0714564733509597,0.474508517210024,0.0408788275277101,-0.164425505442337,-0.0359985128234358,0.254731556636126,-0.227478547408241,-0.357272657025557,-0.0865127946766709,131,"SP"
"131","Paul Blackburn","OAK","14739",0.638696397405294,0.148674098188736,0.442658745913719,0.885403529483859,0.931099743384899,-1.01005321171148,-1.36118657707333,-0.767347169231472,-0.0920544436397734,132,"SP"
"135","Trevor Rogers","MIA","22286",0.238365903524873,0.264610149647242,0.301697707690458,0.290229307388069,0.307805631919231,-0.370098832497027,-0.380595872033631,-0.767347169231472,-0.115333173592257,133,"SP"
"124","José Alvarado","PHI","17780",-0.935791913741571,-0.40084029661377,-1.0493487322784,-1.19241851619825,-0.963362372431461,1.90986322115807,0.240588317422837,2.18028179130189,-0.211028501380655,134,"SP"
"145","Chris Paddack","MIN","20099",0.234176345404409,0.0236018454635468,0.194315347405296,0.408365266471646,0.208699725487959,-0.793981532764683,0.126743159632201,-0.74706726203065,-0.345147104930275,135,"SP"
"140","Luis Severino","NYM","15890",0.351825512841569,0.213166308668685,0.460747488115081,0.641672295097502,0.467247932778356,-1.17746509648366,-0.59968161173538,-0.767347169231472,-0.40983433994932,136,"SP"
"142","Jason Adam","TBR","11861",-1.08083031739126,-0.820208333064513,-1.0493487322784,-1.23124679632811,-1.25953453177922,1.46797968486974,1.8999476812666,1.60590493598266,-0.467336408722523,137,"SP"
"129","Camilo Doval","SFG","21992",-0.927843137981495,-0.609635292177422,-1.0493487322784,-1.11945424385292,-0.967325507352973,1.48762443285577,0.354433475213475,2.33991521408075,-0.491633791493219,138,"SP"
