"","Name","Team","PlayerId","AB","wAVG","wOPS","AVG","OPS","R","HR","RBI","RC","pr","rank"
"199","Michael Brantley","HOU","4106",387,0.845836062375019,0.630572882976432,1.68183648495735,0.267709283289682,-0.475888655798701,-1.16619264700968,-0.799001498460786,-0.297903694591,-0.789440727613136,145
"151","Wilmer Flores","SFG","5827",440,0.831084738729781,0.830677717387676,-0.165682531756537,-0.192270374555601,-0.129507911586141,-0.104005795843368,-0.10067535268297,-0.103411520057875,-0.795553486482492,146
"143","Dylan Carlson","STL","20126",469,0.995126537448527,0.978190219231828,-0.0924118779832317,-0.199490914824407,0.101412584555566,-0.502325865030735,-0.217063043645939,0.0945771576173358,-0.815301959311412,147
"142","Luis García","WSN","20391",493,1.28018934223418,1.02062589453269,0.71055986945039,-0.604292453644364,-0.302698283692421,-0.502325865030735,-0.0424815072014852,-0.126192701557145,-0.86743094167576,148
"130","Seth Brown","OAK","18171",447,0.683548597341392,0.860204517413732,-1.18229989836084,-0.227730864385339,-0.302698283692421,0.692634342531368,0.306681565687423,-0.216376340666104,-0.929789478885911,149
"179","Bryan De La Cruz","MIA","19600",410,0.781117610352281,0.717879730564814,0.469709799621308,0.0563175526796038,-0.649079027904981,-0.104005795843368,-0.449838425571878,-0.380260617636947,-1.05715651465626,150
"120","Ramón Laureano","OAK","17128",492,0.926043532057014,1.01722656074629,-1.04151038895343,-0.596412344793312,0.274602956661846,0.294314273344,0.0157123382799994,-0.0576949409491276,-1.11098810641003,151
"188","DJ LeMahieu","NYY","9874",415,0.92412142443075,0.720147303148031,1.15987375832474,-0.0861145469497844,-0.129507911586141,-1.03341929061389,-0.85719534394227,-0.167523972723467,-1.11388730749081,152
"164","Austin Meadows","DET","15672",424,0.693690328810233,0.777842690081261,-0.483845059456747,-0.0213553264139265,-0.187238035621568,-0.104005795843368,-0.158869198164454,-0.165752998215587,-1.12106641371565,153
"163","Joey Votto","CIN","4314",408,0.525016116803186,0.711646655799408,-1.01653411234895,0.0819886561833651,-0.418158531763275,0.161540916948211,0.0739061837614841,-0.140559492490391,-1.25781637970956,154
"160","Andrew McCutchen","PIT","9847",429,0.699290512317879,0.766306565041899,-0.597067392196968,-0.237797963798579,-0.129507911586141,-0.104005795843368,-0.0424815072014852,-0.184167786414967,-1.29502835704151,155
"141","Jeimer Candelario","WSN","13621",469,0.923949438328453,0.93089283658499,-0.467677843065466,-0.448859910117536,-0.187238035621568,-0.104005795843368,-0.0424815072014852,-0.0690060932120266,-1.31926918506145,156
"162","Mark Canha","NYM","11445",445,0.81641541601281,0.828731105526239,-0.391039019210643,-0.345724212335691,0.159142708590993,-0.502325865030735,-0.275256889127424,-0.0381697391380908,-1.39337301625159,157
"176","Isaac Paredes","TBR","20036",389,0.493311829460646,0.612449190916413,-0.63432453509867,0.0848699294637061,-0.360428407727848,0.0287675605524216,-0.275256889127424,-0.293724813378596,-1.45009715531641,158
"169","Trey Mancini","CHC","15149",434,0.795372862958946,0.789879282207369,-0.192161530397386,-0.249218914512221,-0.418158531763275,-0.236779152239157,-0.217063043645939,-0.151136489875322,-1.4645176624333,159
"137","Enrique Hernández","BOS","10472",478,0.920774307062049,0.928723682597292,-0.719461511159166,-0.694271493917183,0.332333080697273,-0.236779152239157,-0.0424815072014852,-0.10792981197543,-1.46859039579515,160
"195","Harold Ramírez","TBR","14387",410,0.946117811946918,0.654234044211765,1.46482269570515,-0.327534005120043,-0.764539275975835,-1.03341929061389,-0.391644580090393,-0.480864499253262,-1.53317895534827,161
"154","Harrison Bader","NYY","18030",464,0.939570562773243,0.889056812077791,-0.249731329790697,-0.537780169245168,-0.0140476635152876,-0.236779152239157,-0.275256889127424,-0.239587712282256,-1.55318291619999,162
"147","Josh Jung","TEX","26299",451,0.80322131367567,0.821660619845395,-0.630697275010883,-0.551336039317132,-0.475888655798701,0.294314273344,0.132100029242969,-0.34376818100207,-1.57527584854182,163
"184","Marcell Ozuna","ATL","10324",375,0.48664835816886,0.530174775806322,-0.217811441018168,0.0266369664785008,-0.706809151940408,0.161540916948211,-0.275256889127424,-0.583420169001654,-1.59511976766094,164
"214","Miguel Vargas","LAD","20178",349,0.495873284472675,0.426668210549096,0.797406839552272,0.255316336770625,-0.764539275975835,-0.767872577822314,-0.566226116534847,-0.620301765652767,-1.66621655966287,165
"161","Tyrone Taylor","MIL","13675",429,0.657405473386785,0.751012121563686,-0.838487460039846,-0.325954511936242,-0.360428407727848,0.294314273344,-0.0424815072014852,-0.39685852912096,-1.66989614268238,166
"190","Brendan Donovan","STL","24679",425,0.907885953138764,0.74043914542575,0.732997063993419,-0.269248970930976,-0.0717777875507142,-1.29896600340547,-0.624419962016332,-0.14806975971641,-1.67948541962648,167
"149","Cal Raleigh","SEA","21534",409,0.422043194420646,0.678518679984658,-1.6683009321231,-0.150005914087947,-0.533618779834128,0.958181055322947,0.190293874724453,-0.476232212825879,-1.67968290882365,168
"145","Chris Taylor","LAD","13757",465,0.825313973173555,0.896874313219179,-0.884657299157255,-0.522766305465078,0.101412584555566,-0.236779152239157,-0.0424815072014852,-0.145518304274982,-1.73078998378239,169
"174","Jared Walsh","LAA","18607",403,0.582414126130825,0.636628697575472,-0.5160758562368,-0.217403408952793,-0.591348903869555,0.161540916948211,-0.10067535268297,-0.482673710847401,-1.74663631564131,170
"192","Alex Kirilloff","MIN","20325",386,0.634733358824369,0.567048014030563,0.367472883146957,-0.105155250495171,-0.649079027904981,-0.369552508634946,-0.449838425571878,-0.553866922698923,-1.76001925215894,171
"155","Max Kepler","MIN","12144",443,0.699343174810273,0.808618179986355,-0.987723303651671,-0.401370972195769,-0.0140476635152876,-0.104005795843368,-0.10067535268297,-0.171537425848605,-1.77936051373767,172
"158","Avisaíl García","MIA","5760",463,0.939016506411769,0.839115611562922,-0.225221415197505,-0.777828419047072,-0.418158531763275,-0.104005795843368,0.0157123382799994,-0.319068648485943,-1.82857047205716,173
"182","Kerry Carpenter","DET","25961",398,0.595293364182963,0.631965820921793,-0.279630316514316,-0.0872080422308763,-0.649079027904981,0.0287675605524216,-0.333450734608909,-0.516695707532218,-1.83729626823888,174
"148","Spencer Torkelson","DET","27465",458,0.77206540361166,0.873767892844259,-0.987464213645401,-0.458545154035789,-0.244968159656994,0.0287675605524216,-0.10067535268297,-0.080517612147623,-1.84340293161636,175
"177","Brandon Crawford","SFG","5343",428,0.761466726004086,0.716273965302135,-0.208950562803716,-0.497303486776763,-0.360428407727848,-0.502325865030735,-0.10067535268297,-0.362957346327273,-2.0326410213493,176
"193","Jake Fraley","CIN","19260",366,0.385018214084207,0.502649528255576,-0.590901050047729,0.158220898636724,-0.360428407727848,-0.236779152239157,-0.566226116534847,-0.45924996805936,-2.05536379597222,177
"175","Whit Merrifield","TOR","11281",464,1.08162257512389,0.82332102388901,0.507277850530533,-0.888097871757953,0.101412584555566,-0.900645934218103,-0.508032271053362,-0.410599461558871,-2.09868510350219,178
"138","Trent Grisham","SDP","18564",468,0.705259144668048,0.867878051263623,-1.59642936438365,-0.755229516571144,0.274602956661846,0.161540916948211,-0.0424815072014852,-0.17466671569128,-2.1326632302375,179
"194","Keibert Ruiz","WSN","19610",404,0.743363989004894,0.634628801671628,0.438204454858811,-0.261004363652892,-0.879999524046688,-0.502325865030735,-0.508032271053362,-0.442770974505661,-2.15592854343053,180
"165","Carlos Santana","PIT","2396",429,0.563098957313127,0.746736061366981,-1.38205829319542,-0.350601548430725,-0.302698283692421,0.0287675605524216,-0.0424815072014852,-0.11807217780387,-2.1671442497715,181
"166","Eduardo Escobar","NYM","6153",438,0.704407785171045,0.731394447718175,-0.822372061649819,-0.694809563023753,-0.302698283692421,0.0287675605524216,0.0739061837614841,-0.46602343069344,-2.18322959474553,182
"210","Eric Hosmer","CHC","3516",386,0.724586258420351,0.552685076131002,0.943067241077564,-0.19716506771859,-0.937729648082115,-0.900645934218103,-0.624419962016332,-0.50328640755696,-2.22017977851454,183
"172","Bryson Stott","PHI","26294",456,0.91038736913738,0.820577910004131,-0.184855192220557,-0.69246635884998,-0.129507911586141,-0.502325865030735,-0.449838425571878,-0.308933017026087,-2.26792677028538,184
"206","Travis d'Arnaud","ATL","7739",358,0.465010884503555,0.424137811671605,0.238186970017964,-0.0925540191606672,-0.822269400011261,-0.369552508634946,-0.508032271053362,-0.716359034875093,-2.27058026371737,185
"187","Ji-Man Choi","PIT","5452",388,0.461630090801677,0.58893662975719,-0.804443033215899,-0.0315439253028432,-0.591348903869555,-0.369552508634946,-0.217063043645939,-0.26107677594629,-2.27502819061547,186
"204","Gio Urshela","LAA","10681",385,0.684784122700135,0.534065226877799,0.723566187765171,-0.283794193876313,-0.822269400011261,-0.767872577822314,-0.566226116534847,-0.571205441015767,-2.28780154149533,187
"168","Lane Thomas","WSN","16939",448,0.765054816711438,0.795732314208453,-0.758739556109778,-0.611842778204295,0.0436824605201392,-0.236779152239157,-0.449838425571878,-0.323814682057481,-2.33733213366245,188
"208","J.D. Davis","SFG","16219",353,0.371478442104399,0.442456628196229,-0.229936853311628,0.216991930728499,-0.706809151940408,-0.369552508634946,-0.799001498460786,-0.489266615163938,-2.37757469678321,189
"183","Manuel Margot","TBR","14712",457,1.03634092069157,0.811436639795511,0.468673439596224,-0.768611815963571,-0.360428407727848,-1.03341929061389,-0.333450734608909,-0.399928768524892,-2.42716557784289,190
"178","Kolten Wong","SEA","12532",452,0.896178261699139,0.802355483476915,-0.149463497364002,-0.68423910863985,-0.0717777875507142,-0.635099221426525,-0.624419962016332,-0.302670100846644,-2.46766967784407,191
"170","Ha-Seong Kim","SDP","27506",464,0.901833287125843,0.821949831953843,-0.450836992657882,-0.895405197366529,0.101412584555566,-0.635099221426525,-0.275256889127424,-0.320776153678679,-2.47596186970147,192
"153","Jonathan Schoop","DET","11265",499,1.07888041630291,0.91261692245362,-0.45145880867293,-1.28720629228905,-0.244968159656994,-0.236779152239157,-0.10067535268297,-0.382415918037909,-2.70350368357901,193
"180","Spencer Steer","CIN","26323",422,0.646282392193995,0.670780975048523,-0.702465206747819,-0.587716453748428,-0.475888655798701,-0.236779152239157,-0.275256889127424,-0.448656738953092,-2.72676309661462,194
"156","Cody Bellinger","CHC","15998",455,0.67236369587301,0.764689035314055,-1.45030260084707,-0.969398378053841,-0.0717777875507142,0.161540916948211,0.0157123382799994,-0.47451016829173,-2.78873567951515,195
"197","Josh Rojas","ARI","19734",421,0.785763833661469,0.674527697487104,0.1458991097844,-0.536495746216582,-0.187238035621568,-1.16619264700968,-0.740807652979301,-0.411194858617668,-2.8960298306604,196
"215","AJ Pollock","SEA","9256",359,0.448316119997967,0.413252333153491,0.0864120443446879,-0.203170613230626,-0.937729648082115,-0.369552508634946,-0.682613807497817,-0.79754801055017,-2.90420254365099,197
"198","Ramón Urías","BAL","18795",396,0.608714902266201,0.5651274299954,-0.131741740935098,-0.439921020121296,-0.706809151940408,-0.502325865030735,-0.566226116534847,-0.568260371348215,-2.9152842659106,198
"236","Juan Yepez","STL","18400",301,0.121304695699479,0.177191439561215,-0.0845355417926069,0.301624994071527,-1.16865014422382,-0.236779152239157,-0.740807652979301,-0.995511003140798,-2.92465850030416,199
"185","Christopher Morel","CHC","21897",403,0.518534040869203,0.590213642796696,-0.908027217722857,-0.502198179939752,-0.360428407727848,-0.104005795843368,-0.449838425571878,-0.627535510328612,-2.95203353713431,200
"167","J.P. Crawford","SEA","15491",524,1.29813822009324,1.06856180124771,-0.0139594240845162,-1.1047314368901,-0.0140476635152876,-1.29896600340547,-0.624419962016332,0.0639300445229089,-2.9921944453888,201
"191","Josh Donaldson","NYY","5038",384,0.387410470145347,0.518731102897449,-1.15566544571623,-0.349716337965078,-0.533618779834128,-0.104005795843368,-0.333450734608909,-0.51665092163422,-2.99310801560193,202
"207","David Peralta","","2136",389,0.61142462115952,0.535415332623612,0.116466485072068,-0.404807671650634,-0.764539275975835,-0.767872577822314,-0.566226116534847,-0.612416030249439,-2.999395187161,203
"152","Joey Gallo","MIN","14128",408,0.170658944151578,0.635220534615228,-3.16413117432537,-0.381202059233382,-0.129507911586141,0.958181055322947,0.0157123382799994,-0.31829686514363,-3.01924461668558,204
"231","Brandon Belt","TOR","10264",306,0.036136599455859,0.231477483085534,-0.983266955543819,0.524802173822279,-0.995459772117541,-0.104005795843368,-0.85719534394227,-0.778107810272942,-3.19323350389766,205
"239","Yonathan Daza","COL","15794",389,0.871421127367257,0.504475638581511,1.76914981707052,-0.601480608635839,-0.533618779834128,-1.83005942898863,-1.32274610779415,-0.677755747784482,-3.19651085596671,206
"223","TJ Friedl","CIN","19522",356,0.388514265927018,0.406312737676671,-0.218951437045758,-0.144486366478621,-0.591348903869555,-0.635099221426525,-1.08997072586821,-0.709101428436629,-3.3889580831253,207
"218","Evan Longoria","ARI","9368",338,0.262106513473448,0.30490744207384,-0.464776034995236,-0.207752879170446,-1.05318989615297,-0.236779152239157,-0.566226116534847,-0.879079818221659,-3.40780389731431,208
"200","Jesús Aguilar","OAK","11342",381,0.46497006216564,0.462463448929762,-0.559292069282724,-0.61618204519276,-0.937729648082115,-0.236779152239157,-0.333450734608909,-0.750028779978334,-3.433462429384,209
"181","CJ Abrams","WSN","25768",499,1.22532103953975,0.883124475227398,0.274200480889568,-1.43335280446056,0.0436824605201392,-1.29896600340547,-0.624419962016332,-0.476637772187829,-3.51549360066048,210
"189","Adam Duvall","BOS","10950",369,0.217649311001231,0.4114799280322,-1.81308042762707,-0.558782221469339,-0.706809151940408,0.559860986135579,-0.10067535268297,-0.90450868459285,-3.52399485217706,211
"224","Nick Gordon","MIN","16337",372,0.543063026950115,0.444025934847887,0.26000234854594,-0.441865011732129,-0.995459772117541,-0.767872577822314,-0.85719534394227,-0.798709607878502,-3.60109996494682,212
"212","Dominic Smith","WSN","15653",391,0.572615360977346,0.513396893637294,-0.195892426487681,-0.607902723778767,-0.879999524046688,-0.767872577822314,-0.508032271053362,-0.66600156480182,-3.62570108799063,213
"226","Luke Voit","","14811",321,0.113082536177802,0.244583062183336,-0.950569796752477,-0.000960771568138585,-1.05318989615297,-0.104005795843368,-0.624419962016332,-0.922789059975572,-3.65593528230886,214
"213","Chas McCormick","HOU","19599",365,0.355811507787594,0.40187787825834,-0.754853206015719,-0.488729095207555,-0.649079027904981,-0.369552508634946,-0.682613807497817,-0.774719829203572,-3.71954747446459,215
"235","Edward Olivares","KCR","19698",352,0.460178508818749,0.34459545493766,0.429343576644361,-0.43323854895906,-0.937729648082115,-0.767872577822314,-1.08997072586821,-0.928777834564433,-3.72824575865177,216
"201","Aledmys Díaz","OAK","15937",406,0.645175327272327,0.547811597300492,-0.225843231212554,-0.851960456278013,-0.937729648082115,-0.502325865030735,-0.508032271053362,-0.70392908604346,-3.72982055770024,217
"203","Luis Rengifo","LAA","19858",416,0.731175796853734,0.590913817997065,-0.0209548542538203,-0.885060384866029,-0.706809151940408,-0.635099221426525,-0.799001498460786,-0.717793153599544,-3.76471826454711,218
"228","Trayce Thompson","LAD","9952",307,-0.0212736272347183,0.18148257034665,-1.4847097536798,0.0784304572528233,-1.05318989615297,0.161540916948211,-0.624419962016332,-1.05352081539657,-3.97586905304464,219
"248","Nelson Cruz","SDP","2434",314,0.16494737936774,0.176641177059262,-0.274241244383889,-0.248732916609512,-1.22638026825925,-0.502325865030735,-0.85719534394227,-1.03958873955055,-4.14846437777621,220
"227","Matt Carpenter","SDP","8090",323,0.0407172932729204,0.252717859935039,-1.57896669796102,-0.0184740531335855,-0.937729648082115,-0.236779152239157,-0.566226116534847,-0.829256309899613,-4.16743197785033,221
"219","Joey Wendle","MIA","13853",419,0.829640491355822,0.58439591121048,0.467429807566128,-1.00945849089135,-0.764539275975835,-1.29896600340547,-0.915389189423755,-0.725817437250459,-4.24674058938074,222
"209","Rodolfo Castro","PIT","21987",383,0.404801687206526,0.45729014470242,-1.01254412625239,-0.713659338821645,-0.879999524046688,-0.236779152239157,-0.566226116534847,-0.844643009642144,-4.25385126753687,223
"186","Shea Langeliers","OAK","25816",435,0.596808945868146,0.641924910982439,-1.35024204042539,-1.11931137397134,-0.822269400011261,-0.104005795843368,-0.217063043645939,-0.641981903597606,-4.25487355749491,224
"221","Jurickson Profar","","10815",380,0.466465819450583,0.453217239130314,-0.516904944256867,-0.644057496326661,-0.475888655798701,-0.900645934218103,-1.03177688038672,-0.692515624237691,-4.26178953522475,225
"288","Gabriel Moreno","ARI","22664",295,0.253724962420874,0.0722779256948641,1.28744967741235,-0.309534725651889,-1.39957064036553,-1.43173935980126,-1.20635841683118,-1.21630775742195,-4.27606122265945,226
"263","Oscar Colas","CHW","sa3018099",300,0.124763990673345,0.12217543764697,-0.0130785180631969,-0.107880310163926,-1.45730076440096,-0.369552508634946,-1.14816457134969,-1.196130451296,-4.29210712390872,227
"230","Michael Massey","KCR","27684",376,0.515687332436379,0.417574278975964,-0.060751079216973,-0.748217261117785,-1.11092002018839,-0.767872577822314,-0.740807652979301,-0.869256943457388,-4.29782553478216,228
"284","Elehuris Montero","COL","20543",271,-0.010717930435699,0.010341091081477,0.137038231569949,0.239191620641488,-1.51503088843638,-0.767872577822314,-1.26455226231266,-1.20625686727786,-4.37748274363778,229
"237","Nolan Gorman","STL","22263",323,0.135581973089076,0.208018893867039,-0.852737410384725,-0.360668647843965,-1.05318989615297,-0.236779152239157,-0.85719534394227,-1.07361968024443,-4.43419013080752,230
"261","Corey Dickerson","WSN","10762",342,0.432515926314219,0.277928687623023,0.621070181284551,-0.551110397433733,-1.22638026825925,-1.16619264700968,-1.14816457134969,-1.01353198982082,-4.48430969258862,231
"234","Kyle Stowers","BAL","26151",335,0.18626803983766,0.267865072114415,-0.912587201833218,-0.367628832093464,-1.16865014422382,-0.369552508634946,-0.799001498460786,-0.957180849129573,-4.57460103437581,232
"242","Mitch Garver","TEX","15161",309,0.0144145472711355,0.162152199340778,-1.27344776256681,-0.16017715590891,-1.05318989615297,-0.236779152239157,-0.85719534394227,-1.01911077137632,-4.59990008218643,233
"251","José Iglesias","","10231",387,0.77438712169055,0.418705176796561,1.22531989390868,-1.08602051763584,-0.995459772117541,-1.69728607259284,-1.14816457134969,-0.912706428981067,-4.6143174687683,234
"202","Brandon Marsh","PHI","20202",432,0.705499803666314,0.608629024802994,-0.647434489415959,-1.22817490417796,-0.418158531763275,-0.900645934218103,-0.740807652979301,-0.688551513983507,-4.62377302653811,235
"246","Santiago Espinal","TOR","19997",381,0.648759415378785,0.408448991874256,0.633506501585537,-0.966742746656901,-0.879999524046688,-1.43173935980126,-1.08997072586821,-0.889661573758767,-4.62460742854629,236
"282","Christian Arroyo","BOS","16434",300,0.211534510372335,0.0927635727955105,0.702113535245973,-0.350306478275509,-1.3418405163301,-1.16619264700968,-1.26455226231266,-1.22007609486175,-4.64085446354374,237
"264","Gavin Sheets","CHW","19901",300,0.0821771554001276,0.103549537696289,-0.364093658558508,-0.261403576215831,-1.45730076440096,-0.502325865030735,-0.915389189423755,-1.17746771699321,-4.67798077062299,238
"225","Adam Frazier","BAL","15223",438,0.946047273964667,0.644761628174589,0.541788639365767,-1.18389702382766,-0.591348903869555,-1.69728607259284,-1.14816457134969,-0.63873474255884,-4.71764267483282,239
"205","Tony Kemp","OAK","14894",454,0.872381269593274,0.706258011320064,-0.335541939867496,-1.26139633224165,-0.187238035621568,-1.43173935980126,-1.03177688038672,-0.474107548959136,-4.72180009687784,240
"253","Daniel Vogelbach","NYM","14130",301,-0.0182482686834493,0.145769423505431,-1.23095700153844,0.0434906794616994,-1.16865014422382,-0.502325865030735,-0.97358303490524,-0.90559827559621,-4.73762364183275,241
"216","Drew Waters","KCR","20505",399,0.534210321573436,0.513033472742608,-0.689977068445579,-0.856351794470341,-0.706809151940408,-0.767872577822314,-0.97358303490524,-0.744887319926294,-4.73948094751017,242
"250","Elias Díaz","COL","11680",334,0.274007608073558,0.229738069006175,-0.22693140923889,-0.612415561446772,-1.22638026825925,-0.767872577822314,-0.85719534394227,-1.07743042066115,-4.76822558137065,243
"241","LaMonte Wade Jr.","SFG","18126",330,0.138198898700932,0.241480170457126,-1.09011567412978,-0.375647797488147,-0.937729648082115,-0.502325865030735,-0.97358303490524,-0.930498174782014,-4.80990019441803,244
"229","Oswaldo Cabrera","NYY","21707",366,0.350810436096514,0.355946802064716,-0.822009335641042,-0.832919752732629,-0.937729648082115,-0.502325865030735,-0.799001498460786,-0.974362289824162,-4.86834838977147,245
"232","Elvis Andrus","","8709",395,0.611884186801456,0.445494492472979,-0.0794055596684511,-1.1573233527903,-0.649079027904981,-1.03341929061389,-1.03177688038672,-0.929100980066683,-4.88010509143103,246
"245","James Outman","LAD","24770",317,0.0674623371515263,0.172539885152352,-1.15478453969491,-0.400329548118538,-0.995459772117541,-0.369552508634946,-0.85719534394227,-1.112882188038,-4.89020390054621,247
"292","Nolan Jones","COL","20529",266,-0.0466543290650699,-0.0411924957756617,0.0493103554467484,0.00686726607905258,-1.3418405163301,-1.03341929061389,-1.32274610779415,-1.27988311384179,-4.92171140705413,248
"273","Jordan Walker","STL","sa3014464",314,0.205448461410595,0.14273357378805,0.0446985533351327,-0.515754050011716,-1.22638026825925,-0.900645934218103,-1.26455226231266,-1.16458158380076,-5.02721554526736,249
"265","Yuli Gurriel","","19198",347,0.434528144850667,0.258383952057665,0.439603540892672,-0.868137243611013,-1.16865014422382,-1.29896600340547,-1.08997072586821,-1.04833647250929,-5.03445704872513,250
"240","Jack Suwinski","PIT","22244",322,0.0472858756806797,0.204359001043076,-1.49315608788422,-0.349872551576663,-1.05318989615297,-0.236779152239157,-0.915389189423755,-1.0237591914753,-5.07214606875206,251
"222","Jonah Heim","TEX","16930",374,0.343700014690219,0.370385858019323,-1.1288237210666,-0.995295123441003,-0.937729648082115,-0.369552508634946,-0.682613807497817,-0.964217099262973,-5.07823190798545,252
"217","Hunter Dozier","KCR","15117",399,0.484459668940632,0.483970309165635,-0.998294175907509,-1.03646608862756,-0.822269400011261,-0.635099221426525,-0.85719534394227,-0.829749983493804,-5.17907421340893,253
"278","Jonathan Aranda","TBR","21837",305,0.150569659747327,0.096807011049737,-0.0162394161396962,-0.52304401855234,-1.3418405163301,-1.03341929061389,-1.08997072586821,-1.18880745333997,-5.19332142084421,254
"211","Jose Siri","TBR","17452",411,0.505968661212836,0.480145566422569,-1.2183652272337,-1.40547735332666,-0.475888655798701,-0.502325865030735,-0.682613807497817,-0.970764824220287,-5.25543573310789,255
"243","Garrett Mitchell","MIL","27555",370,0.42998368400191,0.352583049468008,-0.424202540013271,-0.985714021930472,-0.822269400011261,-1.03341929061389,-1.03177688038672,-0.966437822556326,-5.26381995551195,256
"244","Brian Anderson","MIL","18289",351,0.264817720244587,0.292569466250621,-0.908752669740414,-0.764272548975106,-0.937729648082115,-0.767872577822314,-0.97358303490524,-0.919768741106187,-5.27197922063138,257
"277","Emmanuel Rivera","ARI","19890",307,0.133111069063768,0.114730938841169,-0.241233177585024,-0.45922207968599,-1.3418405163301,-0.767872577822314,-1.32274610779415,-1.22135097257671,-5.35426543179429,258
"289","Logan O'Hoppe","LAA","24729",272,-0.0663800264247431,-0.0187269439387093,-0.417155291842712,-0.0733223878677887,-1.51503088843638,-0.767872577822314,-1.32274610779415,-1.26209424626313,-5.35822150002647,259
"283","Kyle Lewis","ARI","19508",278,-0.0702047106613904,-0.0129738818140517,-0.722052411221871,-0.298703915248679,-1.39957064036553,-0.635099221426525,-1.26455226231266,-1.27217034749799,-5.59214879807325,260
"276","Josh Harrison","PHI","8202",341,0.388746353910804,0.214445015363345,0.343532966567559,-0.9752824240902,-1.22638026825925,-1.29896600340547,-1.38093995327563,-1.09763255064047,-5.63566823310347,261
"260","Yasmani Grandal","CHW","11368",309,-0.0128922647863751,0.138492905258031,-1.49196427385537,-0.349508053149631,-1.28411039229468,-0.502325865030735,-1.08997072586821,-0.933878344029732,-5.65175765422836,262
"274","Matt Vierling","DET","21558",337,0.332869647263345,0.204879592665402,0.0915420264688451,-0.904083731343461,-1.16865014422382,-1.16619264700968,-1.38093995327563,-1.14948344197354,-5.67780789135729,263
"220","Leody Taveras","TEX","18900",422,0.624218002374676,0.511780339601966,-0.831751119876813,-1.51939179030785,-0.649079027904981,-0.900645934218103,-0.915389189423755,-0.933600163821875,-5.74985722555338,264
"238","Patrick Wisdom","CHC","13602",317,-0.0718227044437988,0.142852060764183,-2.24125257198974,-0.631907548758958,-0.995459772117541,0.0287675605524216,-0.740807652979301,-1.18340464668698,-5.7640646319801,265
"262","Miguel Rojas","LAD","7802",375,0.56161853983894,0.336408559417186,0.276532290946001,-1.25105151974115,-1.11092002018839,-1.43173935980126,-1.20635841683118,-1.0573388326196,-5.78087585823558,266
"249","Eddie Rosario","ATL","12155",355,0.317080895569587,0.24442549837094,-0.680598010218586,-1.2362112266406,-1.11092002018839,-0.767872577822314,-0.799001498460786,-1.20999186202044,-5.80459519535112,267
"259","Kevin Newman","CIN","17696",393,0.694358511687256,0.392192276915944,0.505101494477861,-1.43300566310148,-1.05318989615297,-1.56451271619705,-1.26455226231266,-1.0200696385609,-5.8302286818472,268
"267","Christian Vázquez","MIN","9774",361,0.47233317132891,0.267751772453173,0.178596268575741,-1.27007486621858,-1.22638026825925,-1.29896600340547,-1.08997072586821,-1.14038414978174,-5.84717974495751,269
"258","Nick Senzel","CIN","19293",373,0.491961108829047,0.342575638059986,-0.11422725651121,-1.14777696541568,-0.937729648082115,-1.29896600340547,-1.32274610779415,-1.03468786153607,-5.85613384274469,270
"297","Franmil Reyes","","14566",252,-0.202510368878647,-0.136267905453441,-0.756822290063376,-0.209731584917185,-1.63049113650724,-0.502325865030735,-1.26455226231266,-1.51436555585491,-5.8782886946861,271
"269","Tommy Pham","NYM","2967",323,0.131601920878451,0.147424190994435,-0.88320639512214,-0.824553645978866,-0.879999524046688,-0.900645934218103,-1.32274610779415,-1.13337045273952,-5.94452205989946,272
"268","Eric Haase","DET","14111",307,0.0191094514278477,0.0799048439044412,-1.15944815980778,-0.739729654888345,-1.39957064036553,-0.369552508634946,-1.03177688038672,-1.29517440512803,-5.99525224921135,273
"285","David Villar","SFG","24782",276,-0.13110581305645,-0.0247305835559007,-1.17893172827932,-0.312815211495169,-1.39957064036553,-0.635099221426525,-1.20635841683118,-1.31426511090767,-6.0470403293054,274
"270","Esteury Ruiz","OAK","21780",359,0.356976788548445,0.28463639819128,-0.542710308881411,-1.08905800452776,-0.822269400011261,-1.29896600340547,-1.43913379875712,-1.10735650077555,-6.29949401635857,275
"233","Joey Bart","SFG","21524",375,0.285148313283899,0.304726630105937,-1.54647681117469,-1.45996118963383,-0.879999524046688,-0.502325865030735,-0.97358303490524,-1.09473039636637,-6.45707682115755,276
"247","Jarred Kelenic","SEA","22558",343,0.0977786440489082,0.208656056177317,-1.83168309007729,-1.08647180140264,-1.05318989615297,-0.369552508634946,-0.915389189423755,-1.22490297468554,-6.48118946037713,277
"256","Myles Straw","CLE","17620",416,0.740451436739559,0.443471320336147,0.0341794990805488,-1.76147081706036,-0.475888655798701,-1.96283278538442,-1.43913379875712,-0.959532277580544,-6.56467883550059,278
"266","Kyle Isbel","KCR","21614",363,0.340471403646422,0.264269996158794,-0.792058530916169,-1.3577974876574,-0.995459772117541,-1.16619264700968,-1.14816457134969,-1.21461939595232,-6.6742924050028,279
"272","Kevin Kiermaier","TOR","11038",351,0.27620413485537,0.206048233641844,-0.828538403799058,-1.37380070431086,-0.937729648082115,-1.16619264700968,-1.20635841683118,-1.22727888983362,-6.73989870986651,280
"252","Gary Sanchez","","11442",314,-0.103313889961768,0.0854891463205573,-2.38675751951127,-0.966551818909407,-1.22638026825925,-0.104005795843368,-0.799001498460786,-1.27300597197882,-6.7557028729629,281
