playerid,Name,Player Rater,ADP,R,HR,RBI,RC,AVG,OPS,IP,K/9,W,ERA,WHIP,SVHD,Year
14162,Carlos Correa,7.71443018385685,86,1.16559978663358,1.37807140495524,1.59250841778525,1.39770827200448,0.79401463689513,1.38652766558317,,,,,,,2020
13301,Max Muncy,7.63684042275608,82,1.65110832125479,1.64788882726388,1.59250841778525,1.47481800563897,-0.128405007286671,1.39892185809986,,,,,,,2020
16252,Trea Turner,7.62618655080661,13,1.94241344202751,0.838436560337971,0.913361562794492,1.52202737536067,1.50679345285379,0.903154157432173,,,,,,,2020
4892,Mike Moustakas,7.62128857591095,97,1.26270149355782,1.91770624957252,1.88357135563843,1.3756728630671,0.290876649159602,0.890759964915481,,,,,,,2020
5235,Justin Turner,7.46114285717162,136,1.06849807970933,1.10825398264661,1.01038254207889,1.21956263158283,1.50679345285379,1.54765216830017,,,,,,,2020
15362,Jeff McNeil,7.32487589692219,80,1.4569049074063,0.568619138029334,1.01038254207889,1.36242907430885,1.80029061236619,1.12624962273263,,,,,,,2020
16376,Michael Conforto,7.25065048547705,95,1.16559978663358,1.64788882726388,1.39846645921646,1.39557065884284,0.207020317870347,1.43610443564994,,,,,,,2020
12533,Marcus Semien,7.2154598807137,65,1.84531173510327,1.10825398264661,1.10740352136328,1.57361516801802,0.752086471250503,0.828789002332019,,,,,,,2020
4106,Michael Brantley,7.18131832043385,99,1.16559978663358,0.568619138029334,1.30144547993207,1.35070421032911,1.84221877801081,0.952730927498942,,,,,,,2020
13152,Jorge Polanco,6.91531733271942,137,1.55400661433054,0.568619138029334,1.20442450064767,1.52904200342721,1.25522445898603,0.804000617298635,,,,,,,2020
17232,Yoan Moncada,6.90138925542408,108,1.55400661433054,1.10825398264661,1.20442450064767,1.40899750224452,0.710158305605875,0.915548349948866,,,,,,,2020
9241,Starling Marte,6.84090619749215,30,1.55400661433054,0.838436560337971,1.10740352136328,1.0893333775638,1.42293712156454,0.828789002332019,,,,,,,2020
12164,Miguel Sano,6.79570547709496,128,1.06849807970933,2.18752367188115,1.39846645921646,1.08508683179251,-0.379974001154435,1.43610443564994,,,,,,,2020
13624,Corey Seager,6.64133952478508,112,1.16559978663358,0.838436560337971,1.20442450064767,1.21437166993115,1.12943996205215,1.08906704518256,,,,,,,2020
11739,J.T. Realmuto,6.55311115071312,51,1.35980320048206,1.10825398264661,1.20442450064767,1.07007036819229,0.919799133829012,0.890759964915481,,,,,,,2020
6153,Eduardo Escobar,6.53588660054716,110,1.16559978663358,1.37807140495524,1.68952939706965,1.29272552128034,0.416661146093484,0.593299344514866,,,,,,,2020
9112,Khris Davis,6.46880463193083,151,1.16559978663358,2.18752367188115,1.78655037635404,1.10050824485735,-0.46383033244369,0.692452884648404,,,,,,,2020
12144,Max Kepler,6.37159646975459,113,1.55400661433054,1.37807140495524,1.20442450064767,1.25544955954705,0.0393076552918381,0.94033673498225,,,,,,,2020
2151,Edwin Encarnacion,6.35731880873015,145,1.06849807970933,1.91770624957252,1.49548743850086,1.01596111495205,-0.254189504220553,1.11385543021594,,,,,,,2020
19612,Bo Bichette,6.17024283242211,91,1.4569049074063,0.838436560337971,0.913361562794492,1.24064306708329,1.00365546511827,0.717241269681789,,,,,,,2020
9874,DJ LeMahieu,6.16883033320467,67,1.4569049074063,0.298801715720697,0.816340583510098,1.14887081152521,1.84221877801081,0.605693537031558,,,,,,,2020
19198,Yuli Gurriel,6.15385470430474,124,0.971396372785092,0.568619138029334,1.39846645921646,1.07809735935512,1.50679345285379,0.630481922064943,,,,,,,2020
18015,Paul DeJong,6.13354154292565,170,1.35980320048206,1.64788882726388,1.49548743850086,1.16837075577825,-0.0445486759974165,0.50653999689802,,,,,,,2020
17901,Andrew Benintendi,6.13057461624957,101,1.4569049074063,0.568619138029334,1.10740352136328,1.37300083845655,0.919799133829012,0.704847077165097,,,,,,,2020
19326,Bryan Reynolds,6.00263078433967,148,1.26270149355782,0.298801715720697,0.913361562794492,1.32561665843687,1.42293712156454,0.77921223226525,,,,,,,2020
19755,Shohei Ohtani,5.91740747994959,70,0.680091252012367,0.838436560337971,1.01038254207889,0.822952727818267,1.12943996205215,1.43610443564994,,,,,,,2020
13744,David Dahl,5.79716049705539,133,0.87429466586085,0.838436560337971,0.816340583510098,0.933288359366982,1.17136812769678,1.16343220028271,,,,,,,2020
17027,Alex Verdugo,5.61818468905481,193,0.680091252012367,0.298801715720697,0.62229862494131,1.03903351944789,1.92607510930007,1.05188446763248,,,,,,,2020
2967,Tommy Pham,5.56778224535972,62,1.16559978663358,0.568619138029334,0.62229862494131,1.11379659736013,1.04558363076289,1.05188446763248,,,,,,,2020
4229,Howie Kendrick,5.4603261318219,218,0.485887838163883,0.298801715720697,0.62229862494131,0.628405318256212,2.26150043445709,1.16343220028271,,,,,,,2020
9847,Andrew McCutchen,5.27184538081646,158,1.26270149355782,0.838436560337971,0.719319604225704,1.11627521032503,0.332804814804229,1.00230769756571,,,,,,,2020
2136,David Peralta,5.19015544245326,245,0.777192958936609,0.568619138029334,1.01038254207889,1.0539961223525,1.08751179640752,0.692452884648404,,,,,,,2020
11281,Whit Merrifield,5.18647006389466,58,1.35980320048206,0.0289842934120606,0.62229862494131,1.22402145789088,1.50679345285379,0.444569034314558,,,,,,,2020
15172,Tim Anderson,5.07198693370838,115,1.35980320048206,0.568619138029334,0.913361562794492,0.953654656436397,1.12943996205215,0.147108413913943,,,,,,,2020
12546,C.J. Cron,5.03878846952362,184,0.582989545088125,1.37807140495524,1.30144547993207,0.817740890773563,0.290876649159602,0.66766449961502,,,,,,,2020
17128,Ramon Laureano,5.01917795074651,107,1.26270149355782,0.838436560337971,0.816340583510098,0.862055197570298,0.584373808671993,0.655270307098327,,,,,,,2020
4316,Daniel Murphy,5.01297473622456,228,0.582989545088125,0.298801715720697,0.913361562794492,0.852705484307496,1.54872161849842,0.816394809815327,,,,,,,2020
18289,Brian Anderson,4.97118231169059,176,0.971396372785092,0.838436560337971,0.913361562794492,1.05792047006948,0.584373808671993,0.605693537031558,,,,,,,2020
14811,Luke Voit,4.96416898055485,208,0.777192958936609,1.10825398264661,0.816340583510098,0.919620338669447,0.290876649159602,1.05188446763248,,,,,,,2020
4579,Starlin Castro,4.89755423082556,204,0.777192958936609,0.568619138029334,1.01038254207889,0.935974050519125,1.29715262463066,0.308232916630943,,,,,,,2020
3410,Ryan Braun,4.83776165149508,221,0.777192958936609,0.838436560337971,1.01038254207889,0.747167437303868,0.710158305605875,0.754423847231866,,,,,,,2020
19238,Lourdes Gurriel Jr.,4.8377444721563,135,0.87429466586085,1.10825398264661,1.20442450064767,0.821978132048658,0.458589311738111,0.370203879214405,,,,,,,2020
16219,J.D. Davis,4.80164081532828,164,0.680091252012367,0.838436560337971,0.816340583510098,0.814434807112756,0.835942802539757,0.816394809815327,,,,,,,2020
4314,Joey Votto,4.79311981977866,181,1.06849807970933,0.298801715720697,0.525277645656915,1.23581057381994,0.835942802539757,0.828789002332019,,,,,,,2020
5760,Avisail Garcia,4.76598362129199,212,0.680091252012367,0.838436560337971,1.01038254207889,0.753508761646815,0.877870968184385,0.605693537031558,,,,,,,2020
13590,Jesse Winker,4.74860830185469,,0.582989545088125,0.298801715720697,0.331235687088127,0.842409887554815,1.38100895591991,1.31216251048302,,,,,,,2020
11442,Gary Sanchez,4.66423151620416,79,0.680091252012367,1.64788882726388,1.10740352136328,0.616005395342457,-0.46383033244369,1.07667285266587,,,,,,,2020
6012,Didi Gregorius,4.63425523216808,186,1.06849807970933,0.838436560337971,1.30144547993207,0.800134589597818,0.416661146093484,0.209079376497405,,,,,,,2020
19955,Gavin Lux,4.5330940034019,147,1.06849807970933,0.568619138029334,0.62229862494131,0.935940949378701,0.79401463689513,0.543722574448097,,,,,,,2020
15112,Ryan McMahon,4.46406597522641,214,0.777192958936609,0.838436560337971,1.01038254207889,0.882415781425913,0.374732980448857,0.580905151998174,,,,,,,2020
18568,Luis Arraez,4.45766116400204,179,0.87429466586085,-0.780467973513849,0.234214707803733,1.06043356856167,2.51306942832485,0.556116766964789,,,,,,,2020
11899,Joc Pederson,4.43923693144267,140,0.777192958936609,1.10825398264661,0.816340583510098,0.640451250769858,-0.128405007286671,1.22540316286617,,,,,,,2020
13419,Christian Walker,4.42826993253568,189,0.971396372785092,1.10825398264661,1.01038254207889,0.81902033963557,-0.0864768416420439,0.605693537031558,,,,,,,2020
11205,Adam Eaton,4.41240004861645,132,1.35980320048206,-0.240833128896576,0.331235687088127,0.992631577602607,1.33908079027529,0.630481922064943,,,,,,,2020
11609,Willson Contreras,4.38819090694996,121,0.582989545088125,0.838436560337971,0.913361562794492,0.792655881459588,0.332804814804229,0.927942542465558,,,,,,,2020
15464,Hunter Renfroe,4.36438791405092,229,0.777192958936609,1.91770624957252,1.10740352136328,0.733761936041872,-0.715399326311454,0.543722574448097,,,,,,,2020
10762,Corey Dickerson,4.35249974620959,244,0.582989545088125,0.568619138029334,0.913361562794492,0.760194257670114,1.04558363076289,0.481751611864635,,,,,,,2020
5222,Justin Upton,4.33708070274544,180,0.971396372785092,1.37807140495524,1.20442450064767,0.807195310581122,-0.505758498088317,0.481751611864635,,,,,,,2020
10243,Randal Grichuk,4.31523879022398,250,0.777192958936609,1.64788882726388,1.20442450064767,0.774613368510555,-0.421902166799062,0.333021301664328,,,,,,,2020
15117,Hunter Dozier,4.29145822808957,196,0.87429466586085,0.838436560337971,1.01038254207889,0.968174449460682,0.0812358209364654,0.518934189414712,,,,,,,2020
17838,Willie Calhoun,4.27244312136752,166,0.582989545088125,0.838436560337971,0.719319604225704,0.684255039489222,0.668230139961248,0.77921223226525,,,,,,,2020
18363,Victor Robles,4.22623262135144,88,1.35980320048206,0.298801715720697,0.816340583510098,0.791963845657633,0.626301974316621,0.333021301664328,,,,,,,2020
18882,Brandon Lowe,4.21090151862246,190,0.87429466586085,1.10825398264661,0.913361562794492,0.82056299696438,-0.0864768416420439,0.580905151998174,,,,,,,2020
sa3003396,Luis Robert,4.20964136886789,116,0.971396372785092,0.838436560337971,0.913361562794492,0.670047874514514,0.458589311738111,0.357809686697712,,,,,,,2020
11445,Mark Canha,4.10772558842545,225,0.87429466586085,0.838436560337971,0.62229862494131,0.780657154494541,0.0393076552918381,0.952730927498942,,,,,,,2020
3516,Eric Hosmer,4.0991887337742,206,0.87429466586085,0.568619138029334,1.30144547993207,0.976972777694904,0.416661146093484,-0.0388044738364409,,,,,,,2020
11368,Yasmani Grandal,4.05398042865655,100,0.777192958936609,1.10825398264661,0.913361562794492,0.915001639423893,-0.46383033244369,0.804000617298635,,,,,,,2020
11265,Jonathan Schoop,3.99974894159922,284,0.680091252012367,1.10825398264661,0.913361562794492,0.657004412710583,0.332804814804229,0.308232916630943,,,,,,,2020
18360,Austin Riley,3.96143215213725,270,0.777192958936609,1.10825398264661,1.10740352136328,0.652417662162862,-0.128405007286671,0.444569034314558,,,,,,,2020
15161,Mitch Garver,3.81268868707347,122,0.582989545088125,0.838436560337971,0.62229862494131,0.519550347392338,0.123163986581093,1.12624962273263,,,,,,,2020
14503,Renato Nunez,3.7480330393692,242,0.680091252012367,1.37807140495524,1.20442450064767,0.713565880899862,-0.338045835509808,0.109925836363867,,,,,,,2020
9077,Lorenzo Cain,3.70791802059353,156,1.16559978663358,0.0289842934120606,0.331235687088127,0.942732455043749,1.12943996205215,0.109925836363867,,,,,,,2020
14553,Nomar Mazara,3.62019542489645,259,0.680091252012367,0.838436560337971,1.10740352136328,0.624838150554258,0.123163986581093,0.246261954047482,,,,,,,2020
3711,Eric Thames,3.57165174074785,303,0.777192958936609,1.10825398264661,0.719319604225704,0.606672113145143,-0.505758498088317,0.865971579882096,,,,,,,2020
16578,Yandy Diaz,3.51921850154163,226,0.680091252012367,0.298801715720697,0.331235687088127,0.725525341504496,0.877870968184385,0.605693537031558,,,,,,,2020
12282,Rougned Odor,3.51689733390843,224,0.87429466586085,1.64788882726388,1.10740352136328,0.603271097457602,-0.92504015453459,0.209079376497405,,,,,,,2020
5933,Jean Segura,3.50781837239511,178,0.971396372785092,-0.240833128896576,0.525277645656915,0.697229156215484,1.50679345285379,0.0479548737804051,,,,,,,2020
19470,Tommy Edman,3.48614478805377,177,0.971396372785092,0.0289842934120606,0.428256666372521,0.76566187067372,1.04558363076289,0.246261954047482,,,,,,,2020
19252,Cavan Biggio,3.47014321292805,134,1.16559978663358,0.838436560337971,0.816340583510098,0.93299076695999,-0.715399326311454,0.432174841797866,,,,,,,2020
14551,Anthony Santander,3.4303704810878,334,0.582989545088125,1.10825398264661,0.913361562794492,0.671786310808316,0.0812358209364654,0.0727432588137897,,,,,,,2020
3174,Shin-Soo Choo,3.35323437295565,217,1.06849807970933,0.568619138029334,0.428256666372521,0.883094542432776,-0.00262051035278921,0.407386456764482,,,,,,,2020
19294,Nick Solak,3.31360034049811,339,0.485887838163883,0.568619138029334,0.428256666372521,0.598841186584192,0.626301974316621,0.605693537031558,,,,,,,2020
18314,Dansby Swanson,3.30785167972299,246,0.971396372785092,0.568619138029334,0.719319604225704,0.765849971671131,0.123163986581093,0.159502606430636,,,,,,,2020
27461,Shogo Akiyama,3.29826903939445,272,0.971396372785092,0.0289842934120606,0.331235687088127,0.755760416260459,0.877870968184385,0.333021301664328,,,,,,,2020
15986,Willy Adames,3.27952775865434,,0.87429466586085,0.568619138029334,0.719319604225704,0.857573570793151,0.248948483514975,0.0107722962303283,,,,,,,2020
14854,Mike Yastrzemski,3.24930454815623,265,0.971396372785092,0.838436560337971,0.62229862494131,0.7831723746203,-0.212261338575926,0.246261954047482,,,,,,,2020
10681,Giovanny Urshela,3.22985677578974,,0.582989545088125,0.298801715720697,0.62229862494131,0.525426240940628,1.00365546511827,0.196685183980713,,,,,,,2020
5452,Ji-Man Choi,3.22466198365325,,0.291684424315399,0.568619138029334,0.62229862494131,0.693856283648145,0.207020317870347,0.841183194848712,,,,,,,2020
9054,Justin Smoak,3.18662445350349,,0.582989545088125,1.10825398264661,0.913361562794492,0.766090307354317,-0.715399326311454,0.531328381931404,,,,,,,2020
10322,Danny Santana,3.16253779701938,185,0.971396372785092,0.838436560337971,0.913361562794492,0.443585707740976,-0.00262051035278921,-0.00162189628636403,,,,,,,2020
8090,Matt Carpenter,3.1489179725726,241,0.87429466586085,0.838436560337971,0.525277645656915,0.790931264834791,-0.547686663732944,0.66766449961502,,,,,,,2020
9785,Kyle Seager,3.1141301150229,267,0.582989545088125,1.10825398264661,1.10740352136328,0.701824551460232,-0.421902166799062,0.0355606812637128,,,,,,,2020
15518,Amed Rosario,3.11342809085934,159,0.87429466586085,0.0289842934120606,0.62229862494131,0.751687028624772,0.961727299473639,-0.125563821453287,,,,,,,2020
10348,Domingo Santana,3.06374075065987,,0.388786131239641,0.838436560337971,0.525277645656915,0.567085680968403,0.0393076552918381,0.704847077165097,,,,,,,2020
19293,Nick Senzel,3.03201046442288,238,0.777192958936609,0.298801715720697,0.525277645656915,0.604847969483731,0.542445643027366,0.283444531597559,,,,,,,2020
8709,Elvis Andrus,2.99245326281613,168,1.16559978663358,0.0289842934120606,0.719319604225704,0.771372917853978,0.668230139961248,-0.36105347927044,,,,,,,2020
3269,Robinson Cano,2.94983826003311,286,0.485887838163883,0.298801715720697,0.62229862494131,0.552150260331379,0.79401463689513,0.196685183980713,,,,,,,2020
10556,Cesar Hernandez,2.9380451881628,248,0.971396372785092,-0.240833128896576,0.525277645656915,0.885065969914048,0.835942802539757,-0.0388044738364409,,,,,,,2020
16375,Oscar Mercado,2.89930139917874,131,1.16559978663358,0.298801715720697,0.525277645656915,0.648058899655281,0.374732980448857,-0.113169628936595,,,,,,,2020
11200,Kole Calhoun,2.79706830815213,279,0.87429466586085,0.838436560337971,0.719319604225704,0.674090791835211,-0.505758498088317,0.196685183980713,,,,,,,2020
1433,Wilson Ramos,2.79319066492859,157,0.0974810104669148,0.298801715720697,0.62229862494131,0.453229755861358,1.08751179640752,0.233867761530789,,,,,,,2020
27459,Yoshitomo Tsutsugo,2.7749122608117,434,0.388786131239641,0.568619138029334,0.62229862494131,0.55495276237257,-0.00262051035278921,0.642876114581635,,,,,,,2020
9256,A.J. Pollock,2.76386384269262,315,0.582989545088125,0.568619138029334,0.525277645656915,0.339137637927391,0.290876649159602,0.456963226831251,,,,,,,2020
12371,Tommy La Stella,2.75237669257464,239,0.485887838163883,0.298801715720697,0.234214707803733,0.396795664103732,1.00365546511827,0.333021301664328,,,,,,,2020
15878,Miguel Andujar,2.70068696145031,199,0.194582717391157,0.298801715720697,0.62229862494131,0.366463029126296,0.835942802539757,0.382598071731097,,,,,,,2020
18345,Kyle Tucker,2.62527091479257,191,0.485887838163883,0.568619138029334,0.525277645656915,0.311883181235237,0.16509215222572,0.568510959481481,,,,,,,2020
10071,Jonathan Villar,2.59646392087553,72,1.16559978663358,0.298801715720697,0.428256666372521,0.733896988381907,0.207020317870347,-0.237111554103518,,,,,,,2020
19363,Austin Hays,2.58015282123236,313,0.582989545088125,0.838436560337971,0.719319604225704,0.456043710736405,-0.00262051035278921,-0.0140160888030563,,,,,,,2020
15223,Adam Frazier,2.57079473277959,366,0.777192958936609,-0.240833128896576,0.331235687088127,0.668728657363998,0.961727299473639,0.0727432588137897,,,,,,,2020
13066,Teoscar Hernandez,2.56841611933296,,0.680091252012367,1.10825398264661,0.816340583510098,0.541512389750492,-0.799255657600708,0.221473569014097,,,,,,,2020
4962,Asdrubal Cabrera,2.54609940438072,349,0.388786131239641,0.298801715720697,0.525277645656915,0.445372774555083,0.542445643027366,0.34541549418102,,,,,,,2020
13110,Yoenis Cespedes,2.48643902166494,251,0.00037930354267282,0.568619138029334,0.331235687088127,0.132956488123121,0.500517477382739,0.952730927498942,,,,,,,2020
1744,Miguel Cabrera,2.34593004586607,262,0.0974810104669148,0.0289842934120606,0.525277645656915,0.590096971037147,0.919799133829012,0.18429099146402,,,,,,,2020
10264,Brandon Belt,2.3009260545686,,0.680091252012367,0.298801715720697,0.525277645656915,0.747457616862783,-0.29611766986518,0.34541549418102,,,,,,,2020
7996,Jose Martinez,2.27475258580531,,0.0974810104669148,0.0289842934120606,0.234214707803733,0.302881000205813,1.12943996205215,0.481751611864635,,,,,,,2020
17696,Kevin Newman,2.26237839181415,210,0.680091252012367,-0.510650551205213,0.428256666372521,0.634173927235274,1.25522445898603,-0.224717361586825,,,,,,,2020
14161,Byron Buxton,2.25506265639754,141,0.777192958936609,0.298801715720697,0.525277645656915,0.400657716199525,0.0812358209364654,0.171896798947328,,,,,,,2020
12907,Gregory Polanco,2.23583130650541,277,0.485887838163883,0.568619138029334,0.62229862494131,0.470702731738009,-0.170333172931299,0.258656146564174,,,,,,,2020
13769,Adalberto Mondesi,2.22120753762365,94,0.971396372785092,0.298801715720697,0.816340583510098,0.448766085164224,-0.00262051035278921,-0.311476709203671,,,,,,,2020
4940,Jason Heyward,2.2128797081175,290,0.777192958936609,0.0289842934120606,0.525277645656915,0.626449618461162,0.207020317870347,0.0479548737804051,,,,,,,2020
12147,Nick Ahmed,2.18320131448712,399,0.777192958936609,0.298801715720697,0.913361562794492,0.638472381620215,-0.170333172931299,-0.274294131653594,,,,,,,2020
11342,Jesus Aguilar,2.150779413301,,0.291684424315399,0.568619138029334,0.816340583510098,0.447783256396752,-0.170333172931299,0.196685183980713,,,,,,,2020
13620,Carson Kelly,2.14767025380579,263,0.0974810104669148,0.568619138029334,0.331235687088127,0.38613688882565,-0.00262051035278921,0.766818039748558,,,,,,,2020
9368,Evan Longoria,2.11774194110272,390,0.388786131239641,0.568619138029334,0.719319604225704,0.532018821864041,-0.00262051035278921,-0.0883812439032101,,,,,,,2020
18564,Trent Grisham,2.09336942143781,253,0.582989545088125,0.298801715720697,0.428256666372521,0.62063336552344,-0.170333172931299,0.333021301664328,,,,,,,2020
sa915774,Evan White,2.07823348236086,,0.485887838163883,0.568619138029334,0.525277645656915,0.47606031034954,0.123163986581093,-0.100775436419902,,,,,,,2020
5297,Aaron Hicks,2.05333573446139,187,0.582989545088125,0.568619138029334,0.428256666372521,0.40122674738914,-0.421902166799062,0.494145804381328,,,,,,,2020
785,Todd Frazier,2.01429707405304,,0.485887838163883,0.838436560337971,0.62229862494131,0.344310375261957,-0.547686663732944,0.271050339080866,,,,,,,2020
17919,Ian Happ,1.97164086693173,335,0.485887838163883,0.568619138029334,0.428256666372521,0.37945100923365,-0.421902166799062,0.531328381931404,,,,,,,2020
16909,Colin Moran,1.96511833585712,,0.194582717391157,0.0289842934120606,0.719319604225704,0.513844963542721,0.584373808671993,-0.0759870513865178,,,,,,,2020
19958,Carter Kieboom,1.94706064342209,340,0.582989545088125,0.298801715720697,0.428256666372521,0.465893855879249,0.123163986581093,0.0479548737804051,,,,,,,2020
10815,Jurickson Profar,1.90459849592016,,0.680091252012367,0.298801715720697,0.62229862494131,0.489598736747098,-0.29611766986518,0.109925836363867,,,,,,,2020
14130,Daniel Vogelbach,1.90231780185215,,0.291684424315399,0.838436560337971,0.525277645656915,0.502452254694478,-0.799255657600708,0.543722574448097,,,,,,,2020
15279,Garrett Cooper,1.88561218796197,,0.194582717391157,0.0289842934120606,0.331235687088127,0.312418267833805,0.710158305605875,0.308232916630943,,,,,,,2020
11902,Hanser Alberto,1.88074495070551,346,0.388786131239641,-0.240833128896576,0.234214707803733,0.495761544520478,1.33908079027529,-0.336265094237056,,,,,,,2020
17954,Sam Hilliard,1.79499771022125,371,0.485887838163883,0.568619138029334,0.428256666372521,0.327810222250727,-0.212261338575926,0.196685183980713,,,,,,,2020
10847,Andrelton Simmons,1.79375087360433,316,0.485887838163883,-0.240833128896576,0.428256666372521,0.45779471517784,0.961727299473639,-0.299082516686979,,,,,,,2020
12927,Brandon Nimmo,1.73011715874319,305,0.777192958936609,0.298801715720697,0.137193728519339,0.5876093955294,-0.589614829377572,0.518934189414712,,,,,,,2020
5827,Wilmer Flores,1.72672911059674,,-0.290925817230053,0.0289842934120606,0.0401727492349445,0.107622686101029,1.29715262463066,0.543722574448097,,,,,,,2020
13367,Stephen Piscotty,1.71805966708852,,0.291684424315399,0.298801715720697,0.428256666372521,0.270822973795458,0.207020317870347,0.221473569014097,,,,,,,2020
17975,Scott Kingery,1.71111344318874,171,0.680091252012367,0.568619138029334,0.525277645656915,0.416032273297497,-0.254189504220553,-0.224717361586825,,,,,,,2020
12532,Kolten Wong,1.67612482051518,220,0.582989545088125,-0.240833128896576,0.331235687088127,0.461908970494505,0.542445643027366,-0.00162189628636403,,,,,,,2020
7304,Salvador Perez,1.6479200614813,175,0.0974810104669148,0.838436560337971,0.719319604225704,0.192329357029347,-0.0864768416420439,-0.113169628936595,,,,,,,2020
12179,Maikel Franco,1.64317420410822,,0.194582717391157,0.568619138029334,0.62229862494131,0.358166654191519,-0.0864768416420439,-0.0140160888030563,,,,,,,2020
5497,Marwin Gonzalez,1.60477553426805,322,0.0974810104669148,0.0289842934120606,0.331235687088127,0.23732803738677,0.626301974316621,0.283444531597559,,,,,,,2020
13338,Omar Narvaez,1.58133641374301,232,0.0974810104669148,0.0289842934120606,0.0401727492349445,0.267619625130803,0.752086471250503,0.394992264247789,,,,,,,2020
15711,Tyler O'Neill,1.53549735465076,,0.291684424315399,0.838436560337971,0.428256666372521,0.160408520798591,-0.379974001154435,0.196685183980713,,,,,,,2020
9927,Brett Gardner,1.50930656755938,271,0.777192958936609,0.298801715720697,0.234214707803733,0.358658061799313,-0.170333172931299,0.0107722962303283,,,,,,,2020
19197,Will Smith,1.47932401368118,165,0.291684424315399,0.838436560337971,0.62229862494131,0.205532952539569,-0.799255657600708,0.320627109147636,,,,,,,2020
19262,Garrett Hampson,1.47570331288904,233,0.485887838163883,-0.240833128896576,-0.0568482300494497,0.316839809734176,0.835942802539757,0.134714221397251,,,,,,,2020
15679,Rowdy Tellez,1.41775085786274,,0.0974810104669148,0.568619138029334,0.331235687088127,0.203404535384012,-0.128405007286671,0.34541549418102,,,,,,,2020
3086,Mitch Moreland,1.40215583623188,469,0.194582717391157,0.298801715720697,0.428256666372521,0.198630270942102,-0.212261338575926,0.494145804381328,,,,,,,2020
6609,Freddy Galvis,1.3747406131986,381,0.582989545088125,0.298801715720697,0.719319604225704,0.486183700021648,-0.128405007286671,-0.584148944570902,,,,,,,2020
12092,Niko Goodrum,1.33971783313522,274,0.680091252012367,0.298801715720697,0.428256666372521,0.475288599187434,-0.379974001154435,-0.162746399003364,,,,,,,2020
11982,Travis Shaw,1.31682027806202,,0.291684424315399,0.838436560337971,0.525277645656915,0.377382425788915,-0.92504015453459,0.209079376497405,,,,,,,2020
3892,Josh Reddick,1.27630978794342,362,0.194582717391157,0.0289842934120606,0.234214707803733,0.231030568856286,0.626301974316621,-0.0388044738364409,,,,,,,2020
12984,Jackie Bradley Jr.,1.22496237862316,304,0.680091252012367,0.298801715720697,0.525277645656915,0.433067399736451,-0.673471160666826,-0.0388044738364409,,,,,,,2020
sa874734,Ryan Mountcastle,1.19814896944696,,-0.0967224033815691,0.298801715720697,0.137193728519339,0.0606771553245465,0.626301974316621,0.171896798947328,,,,,,,2020
14225,Yasiel Puig,1.09769730742111,231,-0.193824110305811,0.0289842934120606,0.0401727492349445,-0.104039088307252,0.584373808671993,0.742029654715173,,,,,,,2020
sa917940,Dylan Carlson,1.04040472950318,299,0.388786131239641,0.0289842934120606,0.137193728519339,0.202773983320406,0.123163986581093,0.159502606430636,,,,,,,2020
17992,David Fletcher,1.0030074472415,240,0.680091252012367,-0.780467973513849,0.0401727492349445,0.406372669376555,1.12943996205215,-0.472601211920671,,,,,,,2020
16530,Mauricio Dubon,0.913440208780906,,0.388786131239641,0.0289842934120606,0.137193728519339,0.28863162450317,0.542445643027366,-0.472601211920671,,,,,,,2020
9892,Jay Bruce,0.909855740242777,,0.0974810104669148,0.838436560337971,0.428256666372521,0.0443528484572776,-0.757327491956081,0.258656146564174,,,,,,,2020
9774,Christian Vazquez,0.888021491552019,205,0.194582717391157,0.0289842934120606,0.234214707803733,0.146791052727013,0.458589311738111,-0.175140591520056,,,,,,,2020
4062,Dexter Fowler,0.8445955712149,438,0.582989545088125,0.298801715720697,0.331235687088127,0.385772423465846,-0.715399326311454,-0.0388044738364409,,,,,,,2020
8259,Kurt Suzuki,0.826675491007788,331,-0.290925817230053,0.0289842934120606,0.0401727492349445,-0.168254036913059,0.710158305605875,0.50653999689802,,,,,,,2020
10047,Wil Myers,0.762086603592899,341,0.388786131239641,0.298801715720697,0.331235687088127,0.304965822080434,-0.547686663732944,-0.0140160888030563,,,,,,,2020
17321,Michael Chavis,0.701396094025179,249,0.0974810104669148,0.568619138029334,0.331235687088127,0.0408249739093831,-0.421902166799062,0.085137451330482,,,,,,,2020
14350,Raimel Tapia,0.636509646604654,,0.0974810104669148,-0.510650551205213,-0.153869209333844,0.0385477533609334,1.12943996205215,0.0355606812637128,,,,,,,2020
12434,Kevin Pillar,0.615529191431244,294,0.194582717391157,-0.240833128896576,0.137193728519339,-0.0476144172185724,0.710158305605875,-0.137958013969979,,,,,,,2020
15274,Mike Tauchman,0.549116180350154,449,0.00037930354267282,0.0289842934120606,-0.0568482300494497,-0.0454545656121008,0.16509215222572,0.456963226831251,,,,,,,2020
16622,Luis Urias,0.495917250421894,,0.485887838163883,-0.240833128896576,0.137193728519339,0.254247336958016,-0.00262051035278921,-0.137958013969979,,,,,,,2020
16424,Jordan Luplow,0.485785196292584,,-0.193824110305811,0.0289842934120606,-0.250890188618238,-0.154336915336629,0.16509215222572,0.890759964915481,,,,,,,2020
sa3008139,Nick Madrigal,0.470971757331101,280,0.194582717391157,-0.780467973513849,-0.153869209333844,0.108756986615865,1.33908079027529,-0.237111554103518,,,,,,,2020
