Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Brendan Donovan","STL",113.198,466.816,406.206,111.655,80.4965,20.1827,1.40041,9.57529,60.8414,46.8076,46.1242,1.66133,70.8877,10.5216,2.35625,1.60849,9.03969,5.69229,1.94614,0.274873,0.0988058,0.151853,0.650666,0.361775,0.402171,0.336775,0.763946,0.127299,4.23126,0.311124,0.18859,-0.726865,64.0126,7.13375,112.719,-0.538275,-0.539264,6.696395456790924,-7.618731915950775,1.49153,293.4200134277344,5.2952,-0.971016,0.904154,"24679"
"Austin Hays","BAL",133.841,553.706,507.516,129.77,82.6178,28.3271,1.88505,16.9399,67.3346,65.585,35.5202,0.33808,124.021,6.07821,3.65026,0.941321,9.64621,4.23037,1.77756,0.255696,0.06415,0.223983,0.286405,0.310021,0.419074,0.31488,0.729095,0.163378,3.86031,0.304777,-0.231085,-0.858691,65.8589,-1.60691,101.597,-1.08978,2.15685,-0.030202269554138184,-3.939936637878418,1.48006,320.7699890136719,1.7128,-0.430425,0.178597,"19363"
"Trent Grisham","NYY",93.5151,365.119,313.818,69.6559,40.0988,15.0042,1.26342,13.2895,47.0331,41.0504,42.4462,0.549811,99.0722,4.18249,1.94182,2.73024,4.47534,9.21063,2.17654,0.221962,0.116253,0.271342,0.428437,0.320883,0.404869,0.317429,0.725752,0.182907,5.36246,0.277123,0.24138,0.259449,44.2008,-0.28682,99.5327,0.500828,0.59834,0.2929404675960541,2.0414741039276123,1.47131,531.1500244140625,3.70716,0.540311,0.699311,"18564"
"Christopher Morel","CHC",129.037,533.381,479.047,115.91,64.6743,22.2199,3.51387,25.5023,71.6371,73.3757,45.2009,0.468888,162.94,3.81851,2.9274,2.38793,7.6372,10.202,3.41497,0.241961,0.0847441,0.305485,0.277409,0.310606,0.462721,0.330309,0.773327,0.22076,5.50178,0.308001,0.406047,-0.273392,70.276,5.28657,108.311,0.132656,-0.897719,5.534537523984909,-8.999344170093536,1.4638,199.6300048828125,3.86143,1.60843,0.628543,"21897"
"Jonathan India","CIN",122.542,527.143,456.828,116.055,73.9957,24.3143,1.19439,16.5508,71.0497,61.1,50.7485,0.679823,111.632,14.8447,3.99332,0.72799,9.95171,11.4,2.95905,0.254046,0.0962709,0.211769,0.454604,0.345067,0.421189,0.335166,0.766256,0.167143,4.7755,0.299137,-0.521726,-0.0392606,71.5806,7.35133,104.714,-0.560987,-1.83885,2.517292857170105,-5.825461745262146,1.46043,248.1300048828125,2.1562,0.388011,0.292437,"21523"
"Mitch Garver","SEA",102.991,418.636,363.333,85.8188,50.5332,15.4186,0.285982,19.581,51.1751,56.0949,47.9455,0.774704,106.808,4.53803,2.63462,0.18497,6.33208,0.939103,0.296839,0.236199,0.114528,0.255133,0.448895,0.33051,0.441888,0.334197,0.772398,0.205689,2.2318,0.276476,-0.392374,-0.725256,56.5095,5.50116,116.968,-1.11763,-0.283697,7.393742322921753,-6.99203833937645,1.45839,184.80999755859375,4.0894,-0.303449,0.473263,"15161"
"Jake Cronenworth","SDP",140.643,587.912,517.419,127.252,80.1295,27.9724,4.63513,14.5154,69.9321,65.8583,52.7991,2.12341,105.309,11.5741,4.86661,1.25254,8.49853,5.31787,1.38173,0.245937,0.0898078,0.179123,0.501374,0.326639,0.402074,0.317412,0.728713,0.156138,4.8142,0.280118,0.527004,-0.616675,71.1634,-0.470195,99.5211,-0.0896719,3.19518,-0.4327709674835205,-4.993230104446411,1.4532,358.94000244140625,1.93144,0.181822,0.324808,"18036"
"Masyn Winn","STL",121.485,486.37,439.904,107.45,73.9645,20.3175,3.45525,9.7129,58.4873,48.2716,34.8196,0.142276,96.0431,3.19513,4.81336,3.63773,6.17495,13.3868,2.9385,0.244258,0.0715908,0.197469,0.362541,0.301337,0.372392,0.294007,0.673729,0.128134,5.90344,0.288343,-0.292547,0.575361,49.4183,-9.84301,83.5691,0.282815,1.75565,-9.455052614212036,7.379933714866638,1.4429,362.7099914550781,2.38418,-0.478365,0.7115,"27479"
"Matt Wallner","MIN",116.655,457.678,393.655,91.18,50.678,20.7838,1.83788,17.8803,57.4861,58.3182,50.1717,2.23898,150.95,11.5345,1.85661,0.460388,4.22693,3.25357,1.15641,0.231624,0.109622,0.329817,0.332374,0.334384,0.430023,0.331935,0.764407,0.198399,4.2188,0.32336,-0.035636,-0.686065,60.9197,5.15428,112.411,-0.721701,-1.53074,6.084533154964447,-7.253858685493469,1.434,311.0799865722656,3.6391,0.938917,0.354447,"26466"
"Brendan Rodgers","COL",121.773,509.934,466.707,128.651,85.3813,26.8884,2.35493,14.0269,61.6623,60.3951,34.4361,0.46,98.523,5.66916,2.81481,0.306627,13.7264,0.444191,0.298164,0.275658,0.0675305,0.193207,0.349523,0.331138,0.433527,0.330659,0.764665,0.15787,2.89047,0.321102,0.147443,-1.00036,67.3347,5.20228,91.8519,-0.852912,0.946214,-6.000319182872772,2.825431168079376,1.41528,350.2699890136719,3.23247,-0.733884,0.762453,"17907"
"Marcell Ozuna","ATL",130.195,543.894,489.365,124.867,72.2589,22.1339,0.841457,29.6328,72.3488,82.7602,48.1614,1.03848,125.128,2.90997,2.92167,0.536242,9.55056,0.924246,0.573932,0.255161,0.0885492,0.23006,0.384897,0.323798,0.485491,0.344655,0.809289,0.23033,2.45789,0.282154,-0.331273,-0.999668,78.1414,11.871,114.773,-1.33094,0.0507,8.622950553894043,-13.100329596549273,1.40074,167.7100067138672,3.04856,-0.982523,0.914056,"10324"
"Alex Verdugo","NYY",125.427,530.603,481.789,128.499,85.8624,27.3362,2.12919,13.1707,65.7902,56.8399,39.9191,1.46227,81.7321,4.22183,4.26227,0.41068,10.5945,4.02246,1.58492,0.266711,0.0752335,0.154036,0.488414,0.325617,0.4143,0.320276,0.739917,0.147589,3.82658,0.294844,0.237413,-0.854892,65.4887,0.837801,101.473,-0.617479,1.33246,0.3350284695625305,-4.363743185997009,1.39814,315.5799865722656,3.19508,-0.650564,0.5403,"17027"
"Austin Wells","NYY",88.7291,349.621,312.309,72.4455,42.9685,15.7515,0.968539,12.757,39.5092,45.2951,30.1825,0.821225,85.3543,3.6278,2.88233,0.619299,6.95395,3.71275,0.946278,0.231967,0.0863292,0.244134,0.353615,0.304456,0.411147,0.30922,0.715604,0.17918,4.01157,0.27496,-0.0140186,-0.242116,39.9412,-2.65808,93.9381,-0.256134,-1.26497,-2.8386310338974,4.924159646034241,1.39392,303.2300109863281,3.81162,0.327548,0.578441,"27562"
"Harrison Bader","NYM",106.605,414.01,379.057,92.6143,62.305,17.2438,2.13878,10.9268,50.7196,44.7933,25.2374,0.582456,80.2194,5.53278,3.20493,0.977481,5.50276,20.9385,4.34949,0.244328,0.0609585,0.193762,0.314605,0.298728,0.387583,0.297883,0.686311,0.143255,6.44021,0.280601,-0.345301,1.6392,43.3987,-7.04593,86.2108,1.2939,3.8653,-5.662534832954407,5.510445594787598,1.38921,366.75,2.89587,-1.18505,1.11994,"18030"
"Lourdes Gurriel Jr.","ARI",130.204,539.97,497.571,137.885,89.3981,30.3756,1.83421,16.2775,64.21,69.9363,32.5629,0.627356,94.8231,5.24742,3.60803,0.9807,12.5117,4.40879,1.6636,0.277117,0.0603049,0.175608,0.343406,0.325972,0.443679,0.331023,0.769651,0.166562,3.73794,0.311752,-0.785448,-0.795732,71.4641,5.67189,106.819,-1.58118,0.231576,2.9804497957229614,-7.57085283100605,1.37614,236.77000427246094,2.44229,0.149137,0.683176,"19238"
"Ryan Mountcastle","BAL",124.936,521.408,472.076,124.315,79.2386,22.4215,1.13023,21.5248,63.8933,71.2667,39.5286,1.54794,124.942,3.73681,5.70975,0.356538,9.99879,3.49697,1.12693,0.263337,0.0758113,0.239625,0.316375,0.32162,0.452409,0.33084,0.774029,0.189072,3.2908,0.310246,0.215306,-0.708239,68.9285,5.39798,112.659,-0.492933,0.224067,7.415998250246048,-11.34409150481224,1.37482,244.22999572753906,3.68173,-1.34839,0.438811,"18373"
"Henry Davis","PIT",108.855,446.618,388.275,94.4046,59.6169,19.2137,1.6182,13.9559,52.0145,50.4233,45.056,2.85655,107.041,9.79058,2.69444,0.802667,6.87444,8.19318,3.51665,0.243139,0.100883,0.239669,0.420924,0.334782,0.408789,0.323944,0.743572,0.16565,4.54579,0.297989,-0.352771,-0.705609,56.4834,2.06561,100.905,-1.05838,-3.34529,-0.5573915243148804,-0.8975050449371338,1.37176,240.0399932861328,3.01063,-0.0608443,0.439317,"29617"
"Ezequiel Tovar","COL",145.09,610.961,570.743,150.196,97.6519,32.7433,3.70598,16.0944,78.3601,70.3559,30.2173,0.353273,148.812,5.01722,2.83434,2.14901,8.37415,13.4197,4.02226,0.263158,0.0494587,0.243571,0.203057,0.304577,0.418111,0.311279,0.722688,0.154953,5.66496,0.32814,-0.484837,-0.0349458,70.8414,-3.60063,78.8598,-0.519783,2.7074,-16.52056509256363,9.424536943435669,1.36739,189.2899932861328,4.07075,0.875266,0.400251,"24064"
"Pete Crow-Armstrong","CHC",109.334,362.22,324.04,80.5063,52.286,15.467,3.3526,9.40072,49.0827,40.3628,25.8768,0.678617,102.541,4.50328,1.64296,6.15677,3.70485,17.9041,4.41971,0.248445,0.0714395,0.283091,0.252355,0.311423,0.403902,0.310329,0.715325,0.155457,7.55382,0.332671,-1.10826,1.08363,41.714,-2.4204,94.6936,-0.0246336,2.0491,-2.3667315896600485,3.736355423927307,1.36527,360.2900085449219,3.85131,-0.329892,1.10852,"27769"
"Nolan Schanuel","LAA",115.293,478.852,407.797,108.532,78.9126,18.9485,1.84681,8.82357,62.7879,44.2421,61.251,1.41427,76.9297,6.75124,1.92636,1.12626,9.33354,2.54611,0.941552,0.266141,0.127912,0.160654,0.796195,0.369529,0.386575,0.336614,0.756105,0.120434,3.50598,0.307769,-0.0410593,-1.00929,65.5991,7.25376,112.442,-1.05035,-0.109935,6.0887041091918945,-9.005976468324661,1.33144,422.8299865722656,3.26134,-1.30176,0.805607,"33189"
"J.D. Davis","SFG",109.816,437.066,383.466,94.9505,62.5305,17.693,0.980175,13.7469,49.945,50.3544,43.7001,0.661132,125.987,6.19651,3.42419,0.279034,10.4253,0.92803,0.35636,0.247611,0.0999853,0.288257,0.346862,0.33162,0.40641,0.322679,0.73803,0.158799,2.76761,0.328552,-0.504194,-0.825976,54.8164,1.56253,103.111,-1.33017,-0.717469,0.32684171199798584,-1.856528639793396,1.33005,434.2900085449219,3.38418,0.544476,0.35217,"16219"
"Jose Siri","TBR",118.393,456.935,423.004,93.8942,52.9196,18.2066,2.76744,20.0006,60.6007,56.7741,26.4324,0.35115,157.241,3.82865,2.66298,1.00749,4.81399,16.4113,3.64625,0.22197,0.0578473,0.344122,0.168101,0.272314,0.419943,0.295675,0.692257,0.197973,6.88182,0.297449,0.315451,1.10505,47.0607,-8.6142,84.7062,1.4205,2.97741,-7.09491753578186,4.804473161697388,1.32158,289.2300109863281,3.6071,1.74995,0.943157,"17452"
"Esteury Ruiz","OAK",125.284,500.054,450.673,111.577,77.5325,23.9223,2.24648,7.8756,59.4498,40.7161,30.4814,0.352668,104.466,12.3237,1.9062,4.67025,5.51479,54.6669,9.38904,0.247579,0.0609563,0.208909,0.291783,0.311641,0.363055,0.29776,0.674696,0.115476,7.36704,0.304791,-2.13267,6.04597,52.3675,-8.56122,92.0698,3.91331,-2.39572,-0.8382225036621094,-2.89893501996994,1.32152,130.8800048828125,2.36428,0.712481,2.73601,"21780"
"Yan Gomes","CHC",97.5422,367.833,339.65,85.5767,58.8931,16.0074,1.06284,9.6134,37.9943,45.458,17.6778,0.550287,71.1787,5.73112,3.9403,0.834324,8.46047,1.14276,0.37283,0.251956,0.0480594,0.193508,0.248358,0.296965,0.390255,0.297172,0.68722,0.138299,3.08926,0.289056,-0.598874,-0.558718,38.3412,-6.47715,85.7264,-1.15759,0.729971,-7.555228114128113,8.25637537240982,1.31765,357.6000061035156,2.44445,-0.803427,0.724412,"9627"
"Ryan Noda","OAK",124.724,512.738,430.107,93.7619,54.905,20.12,1.08029,17.6566,61.7283,54.1151,69.2168,1.48216,169.507,9.28371,2.82546,1.30524,6.30934,4.96319,1.61411,0.217997,0.134995,0.330593,0.408341,0.336823,0.392955,0.322458,0.729778,0.174958,3.83911,0.309663,-0.209225,-0.705126,64.2127,1.7386,109.188,-0.914351,0.933509,4.73056823015213,-8.940216302871704,1.31737,442.80999755859375,2.85011,0.772872,0.693848,"23312"
"Ty France","SEA",144.47,602.643,539.966,140.43,96.844,28.0613,0.897394,14.6278,69.6872,65.3968,39.6147,0.807041,102.722,18.672,3.74342,0.646303,15.9355,0.801508,0.279151,0.260073,0.0657349,0.170453,0.385649,0.330097,0.396636,0.318794,0.726732,0.136563,2.37458,0.295062,-1.35632,-1.1466,73.6384,0.209878,106.292,-2.50293,1.89144,2.040266513824463,-9.404557466506958,1.3074,314.3299865722656,1.65688,-0.139911,0.44427,"17982"
"Luis Urías","SEA",89.061,345.644,299.272,67.3849,43.1021,13.2077,0.920212,10.1549,38.0823,35.931,35.515,0.243575,80.3396,8.36327,2.07262,0.420912,6.08575,1.58288,0.816517,0.225163,0.10275,0.232435,0.44206,0.322294,0.377241,0.309812,0.699535,0.152078,3.2049,0.271425,-0.0122649,-0.696375,39.6566,-2.45803,100.066,-0.70864,0.650698,-0.6813130713999271,2.025095224380493,1.30504,553.9400024414062,3.20809,-0.313319,0.610205,"16622"
"Kevin Kiermaier","TOR",107.314,399.355,362.876,88.521,59.5116,17.7816,3.82538,7.40234,49.2489,38.0793,28.9687,0.572952,92.2728,3.65196,2.8968,0.961812,7.13073,11.5657,2.31231,0.243943,0.0725386,0.231054,0.313946,0.304075,0.375225,0.296329,0.679301,0.131283,6.57337,0.304845,-0.460327,0.631681,41.3473,-7.31181,87.8351,0.171354,3.42854,-5.649704799056053,5.084619998931885,1.29666,528.5399780273438,3.37638,1.65494,0.898454,"11038"
"Mark Canha","DET",126.765,510.462,438.484,112.302,75.9171,22.7586,1.8544,11.7714,59.3109,55.4638,52.1836,0.468242,88.0279,15.1628,4.06699,0.564211,9.21741,7.41799,1.70576,0.256113,0.102228,0.172448,0.592808,0.352322,0.397012,0.331358,0.749333,0.140898,4.32973,0.293303,-0.701371,-0.336623,67.7009,5.50416,110.428,-1.03799,-2.56151,5.340011358261108,-9.820236444473267,1.28268,422.3800048828125,2.15544,1.18979,0.409566,"11445"
"Amed Rosario","TBR",97.3451,420.256,393.904,107.544,77.7163,18.3663,4.30277,7.15888,52.7848,45.002,20.2132,0.00000115763,75.1348,2.79445,2.70329,0.641056,8.98854,11.165,2.6448,0.273021,0.0480974,0.178783,0.269026,0.311123,0.396017,0.306527,0.70714,0.122995,6.37541,0.319379,-0.104946,0.34059,47.0707,-4.13504,92.1026,0.235644,-0.32622,-3.808544769883156,2.363836020231247,1.2815,345,8.23222,0.102465,1.07434,"15518"
"Parker Meadows","DET",123.469,510.242,457.146,105.135,66.8319,20.6762,4.58844,13.0385,60.9165,49.1808,43.4911,1.2396,124.137,3.99127,3.65252,1.96158,4.91222,15.0508,2.73557,0.229981,0.0852362,0.243291,0.350347,0.300262,0.380849,0.29648,0.681111,0.150868,6.47335,0.28458,-0.521166,0.98428,52.892,-9.27808,86.253,0.463114,1.50981,-7.941489040851593,3.4151960611343384,1.27734,285.2099914550781,2.87437,0.124997,0.816124,"23800"
"Jordan Walker","STL",131.076,539.718,485.237,130.119,84.9614,25.201,2.34191,17.6148,65.1462,63.533,43.1892,1.06978,122.72,6.84531,3.37286,1.0741,10.0064,10.0977,2.91364,0.268156,0.0800217,0.227377,0.351933,0.334458,0.438649,0.33406,0.773106,0.170493,4.73477,0.323033,-0.480253,-0.242157,72.7924,7.03092,110.868,-0.72241,-5.00702,6.425191342830658,-12.074258804321289,1.26748,127.54000091552734,2.46021,-0.629929,0.379933,"27475"
"Chris Taylor","LAD",109.29,425.422,374.431,86.6768,51.9083,19.0271,1.92596,13.8154,53.9159,51.7572,43.0692,1.31052,134.925,4.88105,2.34369,0.696949,3.93854,12.2262,2.69982,0.231489,0.101239,0.317156,0.319208,0.316975,0.403284,0.313614,0.720258,0.171795,5.81099,0.319519,-0.203485,0.546383,50.1532,-1.68197,96.9328,0.342898,0.226855,-1.247106671333313,-0.6593079119920731,1.25298,387.0199890136719,4.00278,0.0196671,0.605358,"13757"
"Luis Campusano","SDP",113.45,442.794,406.041,106.154,72.934,18.9904,0.759054,13.4711,50.0961,55.3629,27.8623,0.514083,77.0042,5.07175,3.28455,0.534613,13.1289,0.558286,0.3014,0.261438,0.0629238,0.173905,0.361828,0.314495,0.411476,0.314408,0.725971,0.150038,2.40414,0.29068,-0.545693,-0.827322,52.4932,-1.45868,97.4739,-1.37301,-2.56671,-2.7359676361083984,0.024442672729492188,1.23163,192.9199981689453,3.17014,0.520903,0.560898,"22217"
"Eloy Jiménez","CHW",125.01,520.809,477.116,130.341,84.3969,23.1364,0.391706,22.416,60.0711,72.2452,36.6567,1.23458,106.343,3.10085,3.69582,0.238984,12.5546,0.156076,0.217024,0.273185,0.0703841,0.204189,0.344701,0.326755,0.464266,0.338316,0.791021,0.191081,1.59093,0.306559,-0.0873032,-1.0075,72.0829,8.62539,113.769,-1.0948,-0.399165,7.643179655075073,-13.016318649053574,1.23085,240.1300048828125,4.2652,0.329266,0.771779,"17484"
"Jackson Chourio","MIL",125.593,513.181,474.709,120.154,78.616,23.9737,2.37615,15.1879,60.8582,61.6248,30.2595,1.24286,110.696,3.26323,3.50012,1.44855,7.50615,20.2511,4.60097,0.25311,0.0589647,0.215706,0.273357,0.300306,0.409605,0.305446,0.709911,0.156495,5.8915,0.297923,-1.06337,1.25378,57.0178,-5.51032,89.672,0.19041,-0.134481,-6.375669255852699,1.2222307324409485,1.22901,137.3800048828125,2.70144,0.842724,0.738434,"sa3015704"
"Lane Thomas","WSN",141.111,602.479,547.487,136.67,83.2998,29.6547,2.7854,20.9305,78.0331,69.449,42.9388,0.0971408,150.525,6.45872,4.67662,0.918635,7.75976,15.1086,4.39244,0.249632,0.0712702,0.249843,0.28526,0.309309,0.428663,0.317921,0.737972,0.179031,5.44304,0.304013,-0.208228,0.14607,73.1816,-0.227051,97.8765,-0.062158,-1.18511,-1.6470643766224384,-6.665102481842041,1.21731,116.5999984741211,1.78845,-0.392671,0.463666,"16939"
"Ramón Laureano","CLE",108.43,453.106,404.15,93.8752,57.2482,20.8658,2.09597,13.6652,54.8185,48.878,35.4228,0.243043,121.72,11.386,1.87106,0.276167,7.74289,12.8788,3.46637,0.232278,0.0781777,0.268635,0.291018,0.310677,0.395716,0.309108,0.706393,0.163438,5.5998,0.296376,-0.30529,0.31278,51.7214,-3.48695,97.4044,0.00748997,1.96323,-1.4017133214510977,-1.823722243309021,1.21349,443.9599914550781,4.85424,-0.417847,0.670148,"17128"
"Wyatt Langford","TEX",103.503,431.509,380.731,98.192,59.9278,20.6346,1.91701,15.7127,53.9049,53.2805,42.0058,1.18254,93.2503,4.67024,2.50433,1.59782,6.26582,11.1429,3.23945,0.257904,0.0973462,0.216103,0.450462,0.336972,0.445981,0.337859,0.782952,0.188077,5.05905,0.300721,-0.507556,0.0489974,59.5594,6.98253,112.807,-0.458558,0.233464,6.163302034139633,-8.8177060931921,1.19726,166.0399932861328,6.4754,-0.863019,0.569277,"sa3022654"
"Jon Berti","MIA",102.725,391.231,350.351,91.0365,66.9751,15.7107,2.34468,6.00595,47.8247,31.8613,33.7639,0.614013,78.5394,3.52569,2.29531,1.29506,7.39262,20.8245,4.82531,0.259844,0.0863016,0.200749,0.429897,0.329095,0.369499,0.308208,0.698595,0.109656,6.39715,0.317159,0.421256,1.3296,44.3659,-3.30332,91.3012,1.75085,0.0982445,-2.4652708768844604,1.1461321115493774,1.19718,416.8299865722656,3.38245,-0.900003,1.50061,"12037"
"Dylan Carlson","STL",94.2285,372.32,325.851,81.3127,51.5815,18.8363,2.09008,8.80481,44.4918,40.2605,36.3822,0.70395,73.3943,6.19688,3.45809,0.431381,5.74209,3.79873,0.976839,0.249539,0.0977175,0.197127,0.495708,0.333142,0.401237,0.321142,0.734379,0.151698,4.60898,0.293423,0.0526384,-0.37265,46.2205,0.855533,102.063,-0.320012,-0.0374583,0.616010457277298,-1.291030153632164,1.19564,610.5,3.04553,-0.334338,0.697103,"20126"
"Bryan De La Cruz","MIA",137.822,562.137,517.873,137.536,88.424,28.1942,1.2337,19.6843,62.9124,68.9327,36.9771,0.832161,128.034,2.56643,4.37376,0.346266,11.8544,4.38882,1.35637,0.265579,0.0657795,0.227764,0.288806,0.315206,0.438815,0.323563,0.754021,0.173237,3.31024,0.314667,-0.505557,-0.674323,70.9155,2.4224,101.595,-1.17988,-1.61098,-0.06903588771820068,-7.26539409160614,1.1778,278.30999755859375,3.5205,-0.267733,0.411698,"19600"
"Michael Massey","KCR",111.363,445.024,407.066,100.87,63.6257,22.2611,1.27266,13.7109,49.0961,54.0746,26.1852,1.11238,96.1273,5.79723,3.85755,2.11785,4.4886,6.3537,1.84093,0.247798,0.05884,0.216004,0.272402,0.299957,0.409784,0.305507,0.70974,0.161986,4.35926,0.289484,-0.104132,-0.234377,49.4677,-4.75594,91.4071,-0.338509,-0.101238,-4.998243421316147,1.617333009839058,1.17244,399.3500061035156,2.24719,-0.311607,0.420479,"27684"
"Brandon Drury","LAA",126.646,525.602,484.461,121.77,71.4607,25.4357,1.81641,23.0577,65.0878,73.9145,30.7719,0.0899197,130,6.43654,3.60497,0.327164,9.9617,1.41158,1.10622,0.251352,0.058546,0.247336,0.236706,0.302659,0.454137,0.32329,0.756796,0.202785,3.04927,0.294658,-0.597528,-1.02121,66.1869,2.14541,103.207,-1.61874,-1.3697,0.40076708793640137,-6.573615789413452,1.16519,219.60000610351562,1.97916,0.775667,0.568146,"11615"
"Kerry Carpenter","DET",128.768,534.387,484.755,124.894,76.4586,23.3994,2.35017,22.686,66.2625,72.5951,37.8693,2.62217,131.025,8.40986,3.22102,0.132205,6.98515,5.49973,1.83489,0.257644,0.0708649,0.245188,0.289023,0.320396,0.456008,0.331746,0.776404,0.198364,4.23502,0.30577,-0.638701,-0.600024,71.0463,5.93435,110.697,-1.23872,-0.358452,5.61043393611908,-12.120328694581985,1.16135,226.0399932861328,3.18996,0.611034,0.361781,"25961"
"Mike Yastrzemski","SFG",118.324,472.525,411.196,94.281,51.9124,23.6829,1.72006,16.9656,59.4828,54.8666,51.4926,1.88161,120.333,5.16237,3.22655,1.44817,5.39926,3.56948,1.2542,0.229285,0.108973,0.25466,0.427917,0.320406,0.419024,0.320212,0.73943,0.189739,4.07888,0.278992,0.141412,-0.637501,58.2955,0.721038,101.43,-0.496089,0.321119,0.3270999789237976,-4.864703714847565,1.15039,499.3800048828125,1.67385,-0.952277,0.379984,"14854"
"Christian Encarnacion-Strand","CIN",108.989,447.091,408.057,108.54,63.5679,20.6875,1.48996,22.7944,58.1403,69.471,30.189,1.39535,119.481,6.29198,2.10025,0.453455,7.16047,2.68802,0.850836,0.265992,0.067523,0.267241,0.252667,0.324694,0.491575,0.346904,0.816269,0.225583,3.53619,0.320087,-0.369929,-0.581653,65.0689,10.5934,112.583,-0.951582,0.130687,6.017647862434387,-9.798143923282623,1.14146,171.5399932861328,4.2516,0.0504325,0.603016,"30011"
"Brayan Rocchio","CLE",99.6505,408.054,369.37,91.1277,62.7729,20.3608,1.92039,6.07357,47.6933,40.7604,29.7744,0.113949,77.8945,4.48845,3.2205,1.20074,10.4104,10.573,3.2152,0.246711,0.0729668,0.190892,0.382241,0.308196,0.361561,0.294556,0.669757,0.11485,5.41886,0.29469,-0.767477,0.010739,41.6472,-8.07186,87.3179,-0.756738,-0.0593405,-6.957443535327911,4.451585728675127,1.13261,488.0799865722656,3.097,-0.909225,0.878553,"23690"
"LaMonte Wade Jr.","SFG",117.081,474.979,402.747,97.5959,62.6137,17.1603,1.71473,16.1072,58.1072,51.3735,59.3835,1.74907,91.587,6.69739,3.02225,3.12893,6.03507,2.50031,0.788924,0.242326,0.125023,0.192823,0.648383,0.346883,0.41343,0.332999,0.760313,0.171104,3.5852,0.273383,-0.541795,-0.811055,63.6423,5.76887,110.145,-1.35285,-0.233553,4.518705248832703,-9.318441569805145,1.13257,388.2900085449219,1.79761,-0.573165,0.235783,"18126"
"Justin Turner","TOR",119.573,510.848,454.38,117.144,77.4944,23.9123,0.283656,15.4536,61.4169,66.6711,42.8893,0.0879876,91.1809,8.12011,5.01585,0.442336,8.6411,2.70355,0.777902,0.257811,0.0839571,0.178489,0.470375,0.329451,0.413716,0.323777,0.743167,0.155906,2.75374,0.28827,-1.58006,-0.777085,64.5359,2.29211,106.86,-2.35714,0.130763,1.8419065475463867,-7.86537791788578,1.1301,251.47999572753906,4.36269,0.827239,0.318682,"5235"
"Brent Rooker","OAK",127.598,518.471,457.946,104.638,58.3765,20.6943,1.01366,24.5533,59.8708,66.2767,47.6872,1.3813,169.554,9.35113,3.14623,0.339531,8.84848,3.52075,0.897753,0.228493,0.0919767,0.327027,0.281251,0.312037,0.438958,0.323307,0.750995,0.210464,3.25161,0.299958,-0.235448,-0.553414,65.2965,2.12391,109.777,-0.788861,-0.799836,5.285041153430939,-11.692240059375763,1.11766,309.0400085449219,1.68888,1.21441,0.830358,"19627"
"René Pinto","TBR",104.762,362.546,341.378,77.6938,46.2634,16.939,0.653474,13.838,36.4719,44.0112,16.3185,0.162304,119.085,2.89586,1.35266,0.600772,5.85702,1.28145,0.44394,0.227589,0.0450108,0.328469,0.137032,0.267743,0.402644,0.287467,0.670387,0.175055,2.83036,0.304354,-0.147136,-0.434351,34.8679,-9.30614,79.1119,-0.581487,0.552944,-9.809254705905914,8.636422455310822,1.11285,368.2699890136719,1.6745,0.90684,0.609987,"19859"
"Andrew Vaughn","CHW",142.93,597.419,543.638,141.764,89.594,29.0387,1.23099,21.8999,69.212,75.9701,39.5362,0.503425,117.372,9.46289,3.99204,0.789644,12.8874,0.341098,0.265213,0.260768,0.0661784,0.196466,0.336844,0.319734,0.439565,0.327181,0.759299,0.178796,2.17129,0.293526,-1.24079,-1.10772,77.1615,4.3695,106.18,-2.34851,-0.173676,2.150146007537842,-11.349243149161339,1.10921,240.80999755859375,2.7814,-0.689398,0.586736,"26197"
"Travis d'Arnaud","ATL",80.8744,320.905,293.628,72.4044,45.4546,14.9249,0.776706,11.2482,38.6391,42.3689,21.1974,0.0811327,73.0024,4.38474,1.46658,0.228231,6.74878,0.104657,0.242196,0.246585,0.0660551,0.227489,0.290366,0.305561,0.417627,0.31291,0.723189,0.171042,2.30048,0.290054,-0.572667,-0.628016,37.6439,-1.45651,93.4911,-1.20068,1.55624,-3.7883328199386597,3.934619426727295,1.10447,387.4599914550781,2.56682,0.398698,0.679685,"7739"
"Jordan Lawlar","ARI",83.7848,317.707,284.279,68.981,46.3226,13.264,2.12182,7.27266,40.6598,32.2149,26.0588,0.500193,79.8312,5.03074,1.82932,0.508976,3.72786,13.2065,2.55108,0.242653,0.0820215,0.251273,0.326423,0.315483,0.380987,0.305406,0.69647,0.138335,6.7195,0.310086,-0.787519,0.971924,35.2887,-3.422,89.646,0.184406,0.466628,-3.8908431828022003,4.141398042440414,1.104,317.6700134277344,6.4033,0.57031,1.15597,"29976"
