Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ronald Acuña Jr.","ATL",150,695,594,189,114,34,3,38,135,100,79,3,108,10,4,7,,56,15,0.31815,0.1139,0.154982,0.734922,0.404885,0.57764,0.414973,0.982526,0.259491,6.94801,0.333358,2.078,3.49759,140.448,55.7603,161.912,5.57559,-0.391,58.885979652404785,-8.096999853849411,7.42512,1,,,,"18401"
"Juan Soto","NYY",150,666,526,150,84,26,1,38,110,107,129,9,108,4,5,2,,11,4,0.284221,0.1937,0.161786,1.19726,0.425361,0.557489,0.414584,0.982851,0.273268,3.81216,0.288918,-1.078,-1.26202,134.294,53.1876,170.466,-2.34002,-0.721,53.863526344299316,-10.385999977588654,6.59072,11.130000114440918,,,,"20123"
"Aaron Judge","NYY",150,679,560,151,81,24,1,46,117,110,104,12,181,5,5,4,,8,3,0.269985,0.1538,0.265984,0.57823,0.386215,0.56299,0.395946,0.949205,0.293005,3.66801,0.309957,0.068,-0.983374,126.429,43.7272,157.547,-0.915374,-2.187,45.88710480928421,-5.00600004196167,6.37616,11.529999732971191,,,,"15640"
"Mookie Betts","LAD",150,695,593,166,95,36,2,33,116,89,82,2,111,9,4,7,,15,4,0.279291,0.1177,0.159264,0.739024,0.372637,0.51272,0.378065,0.885357,0.233429,4.83121,0.292268,1.188,-0.170059,119.094,34.4412,140.96,1.01794,1.004,36.27278959751129,0.8239999413490295,6.0588,4.670000076293945,,,,"13611"
"Adley Rutschman","BAL",141,634,536,146,93,32,1,20,89,72,84,4,99,5,4,4,,3,1,0.271721,0.1321,0.156222,0.845593,0.372489,0.447345,0.355766,0.819834,0.175625,3.19319,0.298207,0.798,-1.31496,96.8607,19.6724,129.936,-0.516962,0.219,22.20617300271988,6.107999935746193,5.78659,52.66999816894531,,,,"26288"
"Yordan Alvarez","HOU",141,620,525,157,84,32,2,39,101,112,80,6,123,10,5,1,,1,1,0.299208,0.1289,0.198254,0.650174,0.398619,0.591212,0.413991,0.98983,0.292004,3.11068,0.321529,-0.366,-1.27579,124.84,49.2588,168.847,-1.64179,-0.049,49.52917397022247,-13.792000029236078,5.66522,17.530000686645508,,,,"19556"
"Julio Rodríguez","SEA",150,677,606,171,101,35,3,33,102,95,52,5,154,9,5,4,,31,11,0.282335,0.0762999,0.227708,0.335078,0.345568,0.51249,0.362484,0.858058,0.230155,5.99909,0.32543,1.53,0.494351,107.254,24.7922,136.574,2.02435,-1.118,31.682969570159912,1.1740000247955322,5.56934,2.7300000190734863,,,,"23697"
"Fernando Tatis Jr.","SDP",150,669,594,165,93,34,1,36,99,104,63,1,144,5,5,2,,27,8,0.277532,0.0947,0.21587,0.438689,0.349196,0.52366,0.370189,0.872856,0.246128,5.11423,0.307194,1.425,0.64821,110.337,28.7975,138.52,2.07321,5.676,34.00839304924011,-1.3029999732971191,5.53411,8.130000114440918,,,,"19709"
"José Ramírez","CLE",150,664,580,163,96,36,4,27,93,97,73,18,82,5,5,1,,23,7,0.28183,0.1097,0.123873,0.885585,0.364355,0.500516,0.361166,0.864871,0.218686,5.61352,0.286182,1.382,0.583825,104.551,23.6083,133.486,1.96582,0.696,28.620375156402588,0.8799999803304672,5.19238,15.069999694824219,,,,"13510"
"Gunnar Henderson","BAL",143,642,562,146,85,29,6,27,92,79,66,1,153,5,4,5,,12,4,0.260592,0.1023,0.237588,0.430577,0.341062,0.477707,0.350622,0.818769,0.217116,5.67857,0.308481,1.252,-0.607408,95.4145,17.1934,126.371,0.644592,6.62,20.92953509092331,9.211999893188477,5.18065,30.200000762939453,,,,"26289"
"Corey Seager","TEX",138,623,548,160,94,35,1,31,97,91,60,7,101,6,4,4,,3,1,0.292808,0.0971,0.162451,0.59772,0.366909,0.528736,0.377415,0.895645,0.235928,3.06982,0.308277,-0.448,-1.0937,106.382,30.5261,140.224,-1.5417,-3.711,28.464027523994446,1.0139999389648438,5.04871,20.06999969482422,,,,"13624"
"Kyle Tucker","HOU",150,635,556,159,90,33,3,32,96,103,70,6,95,3,5,2,,25,7,0.28575,0.1099,0.149627,0.734496,0.365765,0.529954,0.377323,0.89572,0.244205,5.59987,0.292441,1.004,0.969269,108.53,31.1083,143.431,1.97327,-0.602,35.0403813123703,-8.205000162124634,4.82875,6.730000019073486,,,,"18345"
"Bobby Witt Jr.","KCR",150,677,619,172,102,32,8,30,102,93,43,1,117,6,5,4,,42,14,0.277935,0.0634,0.172977,0.366523,0.328561,0.501239,0.35145,0.8298,0.223304,7.55889,0.29769,1.719,1.20032,101.062,18.5924,120.462,2.91932,-2.258,19.51388955116272,5.242000102996826,4.76173,2.869999885559082,,,,"25764"
"Rafael Devers","BOS",150,672,592,169,94,38,1,36,104,103,64,9,129,8,5,4,,5,2,0.284611,0.0945001,0.191624,0.493154,0.359179,0.532093,0.373979,0.891273,0.247482,3.53928,0.30749,0.329,-1.18823,112.935,31.0393,134.076,-0.859225,-2.813,26.584158897399902,-1.996999979019165,4.72896,24.729999542236328,,,,"17350"
"Corbin Carroll","ARI",150,679,594,162,96,32,9,26,104,84,64,1,138,12,5,5,,42,11,0.27304,0.0945,0.203386,0.464633,0.352876,0.485626,0.358947,0.838502,0.212586,7.79427,0.313705,1.949,2.17051,105.648,22.8871,125.539,4.11951,4.866,25.609994888305664,-1.5,4.71106,4.199999809265137,,,,"25878"
"Alex Bregman","HOU",150,671,570,152,94,32,2,24,97,86,84,1,85,9,5,3,,3,1,0.266989,0.1259,0.12625,0.997229,0.367399,0.457864,0.357976,0.825262,0.190875,3.45134,0.274797,-1.121,-1.37056,103.845,22.0725,130.021,-2.49156,-1.598,21.649731636047363,0.6959998607635498,4.50201,105.47000122070312,,,,"17678"
"William Contreras","MIL",141,627,551,150,94,31,1,24,85,79,63,2,139,6,5,4,,5,2,0.272565,0.1003,0.221604,0.45261,0.350557,0.464452,0.350672,0.815009,0.191887,3.39132,0.321247,-0.866,-1.1253,93.2826,16.8305,119.991,-1.9913,-3.645,13.548323631286621,0.9850001335144043,4.4288,80.4000015258789,,,,"20503"
"Freddie Freeman","LAD",150,670,577,174,109,38,2,26,102,97,76,10,111,9,5,2,,13,4,0.30203,0.113,0.166128,0.680199,0.388724,0.508357,0.380825,0.89708,0.206327,4.36214,0.333416,0.402,-0.622247,116.338,34.7356,142.811,-0.220247,-1.28,35.299646973609924,-13.77999997138977,4.42047,8.930000305175781,,,,"5361"
"Matt Olson","ATL",150,653,553,149,79,27,2,40,103,112,87,7,148,6,5,2,,1,1,0.268611,0.1338,0.226206,0.591495,0.371435,0.542797,0.384672,0.914233,0.274186,2.88635,0.292773,0.17,-1.26346,115.46,35.9361,141.6,-1.09346,1.862,32.54205811023712,-10.638000011444092,4.40085,16.729999542236328,,,,"14344"
"Yandy Díaz","TBR",146,672,572,169,112,34,1,21,99,72,82,1,99,7,4,6,,4,1,0.294908,0.1226,0.147892,0.828985,0.388094,0.468713,0.372434,0.856807,0.173805,3.03098,0.323715,-1.614,-1.43011,112.127,30.1911,143.766,-3.04411,1.44,32.220091819763184,-10.980000019073486,4.3963,136.47000122070312,,,,"16578"
"Michael Harris II","ATL",149,597,549,159,98,35,3,23,82,85,35,1,115,7,4,3,,22,7,0.290387,0.0579,0.192628,0.300579,0.337446,0.492384,0.353216,0.82983,0.201997,5.71745,0.328008,0.992,0.538433,90.0675,17.2846,120.512,1.53043,3.88,16.709498524665833,6.364000082015991,4.32957,37.72999954223633,,,,"25931"
"Francisco Lindor","NYM",150,665,586,149,92,28,2,27,87,89,63,1,130,9,5,1,,21,7,0.253824,0.0947,0.19545,0.484524,0.333193,0.445577,0.336003,0.77877,0.191753,5.08125,0.281268,0.312,0.0753013,90.7326,9.73246,114.942,0.387301,0.325,12.692874789237976,7.824999988079071,4.30378,24.729999542236328,,,,"12916"
"Shohei Ohtani","LAD",150,676,569,155,82,28,5,39,114,106,92,18,169,5,5,4,,20,7,0.272955,0.1368,0.249885,0.547452,0.376834,0.54899,0.383559,0.925824,0.276036,6.06317,0.316992,0.257,-0.432662,118.923,36.5837,144.644,-0.175662,0,37.19938723742962,-17.5,4.25949,13.800000190734863,,,,"19755"
"Marcus Semien","TEX",150,695,617,163,100,33,3,28,102,80,62,1,114,5,4,7,,16,5,0.264802,0.0891,0.164053,0.543118,0.334449,0.46311,0.342492,0.797558,0.198308,5.38205,0.282982,1.209,-0.0835342,98.5682,13.9155,116.018,1.12547,2.113,14.460309386253357,4.61299991607666,4.25579,28.93000030517578,,,,"12533"
"Bo Bichette","TOR",149,671,620,181,117,36,2,25,94,89,38,0,130,4,5,4,,12,4,0.291651,0.0573,0.193559,0.296034,0.334665,0.479914,0.348146,0.814578,0.188262,4.65147,0.331204,0.403,-0.620621,98.4138,16.6018,123.751,-0.217621,-6.833,18.890592738986015,0.6189999580383301,4.22031,39.06999969482422,,,,"19612"
"Mike Trout","LAA",146,658,564,146,79,28,2,37,100,95,77,5,184,9,5,4,,3,1,0.258491,0.1164,0.280018,0.415687,0.353908,0.51143,0.366364,0.865338,0.252939,3.76314,0.313386,0.402,-1.11399,106.437,26.2347,133.063,-0.711993,-4.867,25.364999413490295,-5.461000084877014,4.21489,74,,,,"10155"
"Vladimir Guerrero Jr.","TOR",150,663,580,166,98,31,1,36,97,107,69,5,99,7,5,1,,7,3,0.285411,0.1045,0.149216,0.700327,0.365936,0.52758,0.377861,0.893516,0.242168,3.25814,0.287873,-1.677,-1.18154,113.524,32.7507,144.347,-2.85854,-0.395,32.36678147315979,-13.42100003361702,4.1352,35.599998474121094,,,,"19611"
"Jose Altuve","HOU",147,682,596,163,103,33,2,26,104,78,68,1,110,8,4,6,,16,5,0.273598,0.0998999,0.161918,0.616978,0.353197,0.464455,0.352945,0.817652,0.190858,4.85244,0.295737,-0.484,-0.413591,102.69,19.5828,126.534,-0.897591,-5.192,20.787785947322845,-3.8149999380111694,4.00335,38.79999923706055,,,,"5417"
"Will Smith","LAD",121,524,452,116,69,23,2,22,71,77,56,2,91,11,4,1,,2,1,0.256832,0.1079,0.173967,0.620232,0.350954,0.461819,0.350311,0.812773,0.204987,3.26126,0.274552,-1.011,-0.992186,77.685,13.8874,122.355,-2.00319,-0.226,12.497392416000366,8.560000255703926,3.99671,84.2699966430664,,,,"19197"
"Bryce Harper","PHI",146,642,540,153,87,35,1,30,94,97,91,10,140,6,5,1,,13,4,0.283194,0.1414,0.217992,0.648649,0.389003,0.517645,0.383744,0.906648,0.234451,4.07813,0.328724,-1.619,-0.673627,113.13,34.8698,141.861,-2.29263,-0.439,31.016825675964355,-12.912999987602234,3.98668,17.06999969482422,,,,"11579"
"Austin Riley","ATL",150,661,588,162,93,31,2,35,96,109,57,3,160,11,5,1,,3,1,0.275199,0.0859,0.241771,0.355295,0.347063,0.51617,0.36583,0.863233,0.240971,3.29617,0.317706,-0.139,-1.20495,106.643,26.0641,128.968,-1.34395,-7.328,22.389129638671875,-5.0340001583099365,3.97664,20.1299991607666,,,,"18360"
"Brandon Nimmo","NYM",146,675,576,155,100,29,5,20,97,68,77,0,137,11,4,6,,6,2,0.269206,0.1142,0.202333,0.564416,0.364315,0.44255,0.352093,0.806865,0.173345,4.79583,0.318887,-0.284,-1.23443,101.202,18.9125,125.729,-1.51843,0.917,20.008150339126587,-3.4570000767707825,3.94417,195.1999969482422,,,,"12927"
"Ozzie Albies","ATL",150,667,605,167,101,34,4,29,99,94,47,1,112,6,5,4,,13,4,0.276731,0.0709001,0.168071,0.421846,0.332873,0.488203,0.349454,0.821076,0.211472,5.4589,0.295988,1.668,-0.418177,98.5331,17.2246,117.99,1.24982,-1.626,16.122214913368225,0.659000039100647,3.93976,23.06999969482422,,,,"16556"
"Xander Bogaerts","SDP",149,660,585,162,108,32,2,20,85,79,60,1,120,7,5,3,,11,4,0.276191,0.0907,0.182254,0.497658,0.348133,0.438137,0.341314,0.78627,0.161946,4.1574,0.314926,0.66,-0.706958,93.0035,12.5756,119.163,-0.0469581,-1.639,15.623601768165827,1.222999930381775,3.92174,111.7300033569336,,,,"12161"
"Gleyber Torres","NYY",149,638,567,153,98,28,2,25,85,87,61,1,111,4,5,2,,14,5,0.269805,0.0947999,0.173599,0.546085,0.341566,0.456915,0.343995,0.798481,0.18711,4.52507,0.293905,-0.281,-0.798923,91.3764,13.5847,121.539,-1.07992,-0.961,15.397526144981384,1.5229999423027039,3.85034,92.7300033569336,,,,"16997"
"Ketel Marte","ARI",150,676,594,164,100,36,6,21,95,82,67,3,116,6,5,4,,7,3,0.275552,0.0995,0.171947,0.578667,0.352672,0.464742,0.351016,0.817414,0.18919,5.16931,0.308488,-0.25,-0.982329,100.709,18.3287,120.223,-1.23233,-2.452,15.706220030784607,-0.3819999694824219,3.82434,121.93000030517578,,,,"13613"
"Trea Turner","PHI",150,676,615,171,111,35,4,22,94,83,46,1,134,5,5,4,,25,6,0.278291,0.0682,0.198678,0.343269,0.331632,0.454604,0.337273,0.786236,0.176313,6.19495,0.321724,1.534,1.42428,92.967,10.6088,110.708,2.95828,-4.45,11.925018310546875,3.0500001907348633,3.78891,10.529999732971191,,,,"16252"
"Royce Lewis","MIN",138,603,541,146,88,29,2,27,80,89,50,0,133,7,5,1,,13,5,0.269671,0.0832,0.221067,0.376356,0.336529,0.481939,0.350204,0.818468,0.212269,4.49246,0.307755,0.06,-0.76374,89.4456,15.9458,125.074,-0.70374,-2.322,17.41936022043228,-0.2969999313354492,3.75113,51.130001068115234,,,,"20437"
"Manny Machado","SDP",150,653,584,157,96,29,1,32,86,99,60,4,126,3,5,1,,6,2,0.269386,0.0916,0.193044,0.474504,0.338197,0.485306,0.350181,0.823503,0.21592,3.17579,0.291335,-0.392,-1.01354,96.7964,17.2462,125.107,-1.40554,-0.157,18.901873230934143,-3.5519999861717224,3.74802,72,,,,"11493"
"Andrés Giménez","CLE",150,651,585,155,102,31,4,19,82,76,39,3,122,18,5,4,,27,8,0.265144,0.0605,0.186778,0.323914,0.328591,0.427923,0.326417,0.756514,0.162779,6.18603,0.302963,0.274,0.749516,83.7126,4.35019,109.401,1.02352,3.323,8.360478281974792,5.876999855041504,3.62647,106.87000274658203,,,,"19950"
"Cal Raleigh","SEA",131,551,492,114,60,24,1,29,68,81,50,1,147,4,4,1,,1,1,0.231007,0.0901001,0.2668,0.337706,0.304231,0.459038,0.32583,0.763269,0.22803,2.56937,0.265518,-0.705,-0.857758,70.5312,3.41077,111.168,-1.56276,0.537,5.8090585470199585,4.28900009393692,3.5553,142.8699951171875,,,,"21534"
"J.P. Crawford","SEA",149,672,574,148,101,32,1,14,85,60,81,1,117,7,4,6,,4,2,0.258394,0.1207,0.173454,0.695862,0.355208,0.39051,0.330461,0.745718,0.132116,3.08914,0.300268,0.43,-1.32263,88.6794,6.74936,114.378,-0.892632,-5.577,10.69175511598587,1.875,3.53126,265.4700012207031,,,,"15491"
"Luis Robert Jr.","CHW",149,658,604,161,94,34,1,33,85,97,38,4,167,10,5,1,,19,7,0.266676,0.0575,0.25346,0.22686,0.317915,0.488604,0.340894,0.806518,0.221928,4.76782,0.313349,0.579,-0.0672415,92.4984,12.3088,116.328,0.511758,-3.296,13.3873211145401,-1.0280001163482666,3.46219,32.400001525878906,,,,"20043"
"Jung Hoo Lee","SFG",134,625,558,162,112,34,4,12,84,58,51,6,57,6,4,6,,9,3,0.290955,0.0819999,0.0912804,0.898331,0.354284,0.43085,0.338239,0.785134,0.139894,4.92281,0.305204,-0.106,-0.865584,86.4758,10.3123,115.634,-0.971584,0,11.135266721248627,2.240999937057495,3.45682,251.47000122070312,,,,"sa3012640"
"Carlos Correa","MIN",138,604,529,139,86,30,2,21,77,78,64,2,127,5,4,2,,1,0,0.261991,0.1055,0.209909,0.502598,0.344184,0.443452,0.340158,0.787636,0.181461,2.72058,0.305145,-0.761,-1.16809,84.5209,10.9271,118.111,-1.92909,-2.083,11.178134441375732,2.9119999408721924,3.45137,260.07000732421875,,,,"14162"
"Nolan Arenado","STL",150,648,588,155,94,31,2,28,83,99,49,5,100,5,4,1,,4,2,0.262886,0.0762001,0.153919,0.495065,0.323226,0.466088,0.335501,0.789314,0.203202,3.53119,0.271779,0.045,-1.11367,88.1801,9.21775,112.385,-1.06867,1.495,8.874374508857727,3.5779999494552612,3.4427,105.33000183105469,,,,"9777"
"Isaac Paredes","TBR",134,564,484,120,69,24,1,26,73,79,64,0,97,10,4,2,,1,1,0.247163,0.1125,0.17236,0.652705,0.343765,0.463672,0.348559,0.807437,0.21651,2.64263,0.255607,-0.525,-1.08868,82.924,14.1497,127.218,-1.61368,-1.004,16.79419231414795,-2.2730000019073486,3.36035,174.47000122070312,,,,"20036"
"Nico Hoerner","CHC",150,671,603,169,123,30,4,12,86,66,48,1,81,11,5,4,,31,10,0.280797,0.0715,0.121334,0.589282,0.342148,0.402937,0.325623,0.745085,0.12214,6.15291,0.306182,1.174,0.687699,85.7617,4.03775,104.39,1.8617,1.717,5.509645581245422,4.377000093460083,3.26383,59.20000076293945,,,,"21479"
"Matt McLain","CIN",138,622,543,139,83,29,3,24,88,77,62,1,161,9,4,4,,18,7,0.255359,0.0996001,0.259031,0.38451,0.338635,0.451852,0.340845,0.790487,0.196493,5.59809,0.317031,-0.012,-0.68227,87.3871,11.6066,108.521,-0.69427,1.618,5.870795845985413,5.5329999923706055,3.24945,61.79999923706055,,,,"29695"
"Jonah Heim","TEX",124,502,452,111,69,24,1,18,57,62,41,1,98,3,4,2,,3,1,0.245511,0.081,0.195284,0.41478,0.309665,0.418307,0.314172,0.727971,0.172795,2.77601,0.274574,-0.291,-0.789716,59.4079,-1.75197,96.3895,-1.08072,1.366,-3.25223445892334,9.45900046825409,3.23495,172.47000122070312,,,,"16930"
"Luis Arraez","MIA",143,653,589,187,141,33,3,9,85,61,50,7,46,5,4,5,,6,2,0.316736,0.0765,0.0705998,1.08357,0.372203,0.432548,0.347529,0.804751,0.115812,4.03508,0.329355,0.542,-1.29873,95.3895,15.8134,117.661,-0.756731,0.902,13.532883048057556,-3.6880001425743103,3.1998,166.92999267578125,,,,"18568"
"Alejandro Kirk","TOR",94,375,326,90,61,17,0,11,46,46,40,1,42,4,3,2,,1,0,0.275657,0.1065,0.111406,0.955965,0.359149,0.435633,0.346123,0.794782,0.159975,2.18587,0.284851,-1.757,-0.792879,54.3845,8.65008,122.349,-2.54988,-0.963,7.50135350227356,3.990000069141388,3.15842,272,,,,"22581"
"Sean Murphy","ATL",99,405,349,87,50,20,1,17,53,55,41,0,91,10,3,2,,1,0,0.24851,0.1019,0.224832,0.453227,0.341682,0.451464,0.343304,0.793146,0.202954,2.70118,0.287147,-0.295,-0.761581,57.6985,8.38013,113.867,-1.05658,-0.266,5.896821856498718,6.006999760866165,3.15327,148.1300048828125,,,,"19352"
"Willy Adames","MIL",150,654,576,137,78,31,2,27,81,87,68,2,170,4,5,2,,7,3,0.237404,0.1034,0.259078,0.399108,0.319368,0.436282,0.325379,0.75565,0.198877,3.83821,0.285724,1.014,-1.11906,83.5409,3.80692,103.035,-0.105061,-0.659,2.3555947691202164,6.841000020503998,3.13955,183.8000030517578,,,,"15986"
"Francisco Alvarez","NYM",117,465,407,94,52,17,1,25,58,66,45,1,117,6,3,3,,3,1,0.231705,0.0977999,0.251301,0.389174,0.3156,0.458534,0.331568,0.774134,0.226829,3.10058,0.258411,-0.344,-0.727568,61.7474,5.09455,111.969,-1.07157,-5.789,5.822661876678467,-1.9089999198913574,3.1179,142.8000030517578,,,,"26121"
"Pete Alonso","NYM",150,648,564,141,75,24,2,41,92,109,66,8,141,13,4,1,,4,2,0.249846,0.1017,0.218123,0.466251,0.339557,0.514781,0.359163,0.854338,0.264935,3.49159,0.259218,-1.703,-1.04074,100.856,21.94,130.468,-2.74374,0.087,21.70315957069397,-12.621000185608864,3.10533,28.06999969482422,,,,"19251"
"Paul Goldschmidt","STL",150,676,580,156,97,31,1,28,98,88,82,4,154,5,5,4,,8,3,0.2687,0.1206,0.2285,0.52779,0.361305,0.466958,0.356282,0.828263,0.198258,3.68567,0.318226,0.176,-0.887488,103.623,21.2768,126.316,-0.711488,-0.559,21.321701884269714,-13.267000198364258,3.0985,84.06999969482422,,,,"9218"
"Gabriel Moreno","ARI",121,518,465,132,93,27,2,12,60,62,41,0,92,6,4,2,,7,3,0.284867,0.0796,0.177761,0.447794,0.347667,0.424252,0.336334,0.771918,0.139385,3.94981,0.33061,-1.045,-0.943905,70.7779,7.71909,110.38,-1.9889,4.307,4.666048169136047,12.14900016784668,3.08695,154.1300048828125,,,,"22664"
"Ha-Seong Kim","SDP",143,632,552,137,92,27,1,17,80,61,65,1,123,6,4,5,,27,8,0.247573,0.1027,0.193782,0.529976,0.330675,0.391594,0.317447,0.722269,0.144021,5.2668,0.287771,0.367,0.824917,76.5589,-0.487083,103.163,1.19192,2.47,3.6696386337280273,5.49399995803833,3.06134,83.06999969482422,,,,"27506"
"Oneil Cruz","PIT",128,586,516,129,76,24,4,25,84,68,56,1,151,5,4,5,,21,7,0.251021,0.0964001,0.258341,0.373151,0.328318,0.457832,0.337685,0.786151,0.206811,6.20046,0.305074,0.176,0.0745948,80.7742,9.39522,110.118,0.250595,-2.944,7.593526989221573,2.9150002002716064,3.03749,85.4000015258789,,,,"21711"
"Riley Greene","DET",143,645,573,156,103,29,6,18,84,71,58,0,162,5,5,4,,8,3,0.273128,0.0901,0.251131,0.358777,0.342956,0.438751,0.338725,0.781707,0.165623,5.16899,0.348298,0.619,-1.03952,89.4889,10.901,115.534,-0.42052,2.528,11.584629386663437,-3.735999822616577,2.96785,180.92999267578125,,,,"25976"
"Lars Nootbaar","STL",128,561,477,123,78,24,2,20,75,70,75,2,114,3,4,2,,9,4,0.257363,0.1334,0.203708,0.654859,0.359366,0.438015,0.34667,0.797381,0.180653,4.15807,0.29711,0.426,-0.894305,81.5537,13.1859,119.872,-0.468305,2.781,13.345553606748581,-2.753999948501587,2.96184,199.72999572753906,,,,"21454"
"George Springer","TOR",146,671,593,153,97,27,2,27,96,77,61,1,128,7,4,6,,16,5,0.258426,0.0905,0.191266,0.473163,0.332742,0.44981,0.337579,0.782552,0.191385,5.05776,0.284945,0.04,-0.1901,92.5263,10.7099,116.427,-0.1501,2.209,13.066412016749382,-6.2689995765686035,2.9528,125.47000122070312,,,,"12856"
"Triston Casas","BOS",143,614,515,133,76,27,3,29,85,88,89,4,139,4,5,1,,2,1,0.259323,0.1449,0.226852,0.638743,0.370146,0.487327,0.367309,0.857473,0.228004,3.13763,0.298496,-0.786,-1.24586,99.7778,24.9563,129.453,-2.03186,1.031,19.639233112335205,-11.173000454902649,2.92471,111.80000305175781,,,,"22514"
"Steven Kwan","CLE",150,692,606,170,122,33,5,9,91,58,69,2,74,6,4,6,,20,6,0.280297,0.0998,0.107461,0.928706,0.356831,0.398809,0.331854,0.75564,0.118511,5.59366,0.304751,0.505,-0.0591565,92.0154,7.7426,113.17,0.445843,1.833,11.360020399093628,-5.559000253677368,2.92175,209.8699951171875,,,,"24610"
"CJ Abrams","WSN",141,623,570,149,97,30,5,17,80,63,32,1,110,11,4,6,,35,10,0.26088,0.0515999,0.177284,0.291058,0.311029,0.421235,0.315429,0.732264,0.160355,7.02636,0.294189,0.859,1.72649,74.3517,-1.5236,96.2058,2.58549,1.358,-0.3415989875793457,8.40499997138977,2.919,37.470001220703125,,,,"25768"
"Dansby Swanson","CHC",150,641,573,143,92,28,2,22,77,77,55,0,157,5,5,3,,10,4,0.249937,0.0863,0.244756,0.352596,0.319009,0.418779,0.319989,0.737788,0.168841,4.32943,0.304576,1.61,-0.664077,79.0208,0.859825,100.613,0.945923,-1.752,1.4329434633255005,5.7480000257492065,2.89471,125.33000183105469,,,,"18314"
"Randy Arozarena","TBR",150,659,574,149,92,30,3,23,85,86,67,1,165,13,5,1,,24,10,0.258816,0.1013,0.250424,0.404515,0.346208,0.444776,0.342677,0.790985,0.18596,5.31933,0.320482,-0.191,-0.602725,93.6302,13.3054,123.14,-0.793725,-2.831,17.484986126422882,-10.86900019645691,2.89324,46.400001525878906,,,,"19290"
"Jeff McNeil","NYM",144,632,570,164,117,33,3,12,77,68,42,0,71,13,5,3,,6,2,0.288546,0.0662,0.112052,0.590798,0.348054,0.418311,0.334613,0.766365,0.129765,4.14854,0.310427,-0.853,-1.14829,85.5028,8.52065,114.01,-2.00129,-1.739,8.964834213256836,-1.9819999635219574,2.8421,295.92999267578125,,,,"15362"
"Ian Happ","CHC",150,659,567,141,86,31,3,22,81,82,80,2,157,7,5,1,,11,4,0.248588,0.1211,0.238081,0.508651,0.345372,0.427411,0.336251,0.772782,0.178823,4.41765,0.303139,0.323,-0.938627,90.1208,9.78832,111.515,-0.615627,3.779,8.78953605890274,-3.0889999866485596,2.80762,151.27000427246094,,,,"17919"
"Bryan Reynolds","PIT",149,674,592,159,99,31,5,25,95,84,64,3,146,9,5,4,,9,4,0.268858,0.0943,0.216031,0.436512,0.346614,0.464147,0.347759,0.810761,0.195288,5.11753,0.314439,0.216,-0.992993,98.5848,16.4504,116.871,-0.776993,-1.583,13.311888635158539,-8.279000043869019,2.79127,94.19999694824219,,,,"19326"
"Patrick Bailey","SFG",98,385,346,80,52,17,1,9,39,40,30,0,100,3,3,3,,2,1,0.229856,0.077,0.260324,0.295785,0.294724,0.365374,0.289338,0.660098,0.135518,3.269,0.293498,-0.173,-0.623707,37.6421,-9.28838,82.8517,-0.796707,-1.739,-8.979289710521698,6.422000288963318,2.76085,999,,,,"27478"
"Brandon Lowe","TBR",117,523,453,109,62,22,2,23,71,66,56,1,136,7,4,3,,5,2,0.239796,0.1064,0.260372,0.408645,0.329375,0.447452,0.335342,0.776827,0.207656,4.1243,0.287361,0.914,-0.674782,71.0272,7.36286,118.056,0.239218,-2.782,11.543877735733986,-1.7020000219345093,2.75165,267.2699890136719,,,,"18882"
"Daulton Varsho","TOR",138,563,503,120,69,24,2,25,69,75,48,0,131,5,4,3,,16,6,0.238407,0.0844001,0.232134,0.363584,0.308176,0.441319,0.322106,0.749495,0.202912,5.17836,0.270922,1.154,-0.216252,70.3465,1.74491,105.702,0.937748,7.8,4.784377872943878,3.6150002479553223,2.74509,213.8699951171875,,,,"19918"
"Christian Yelich","MIL",150,690,584,153,99,31,2,21,97,70,90,6,159,6,4,6,,23,5,0.261813,0.1306,0.229622,0.568761,0.36333,0.430506,0.3447,0.793835,0.168693,5.26342,0.322274,1.443,0.797032,99.2209,15.0953,115.988,2.24003,-0.927,15.914932489395142,-11.975000321865082,2.73778,85.06999969482422,,,,"11477"
"Anthony Volpe","NYY",143,564,498,114,66,25,3,20,70,68,51,0,137,7,4,4,,21,7,0.22826,0.0908,0.243029,0.373618,0.306396,0.4086,0.310442,0.714995,0.18034,5.94774,0.272178,0.485,0.167555,65.037,-3.71774,98.2828,0.652555,1.374,-0.5085182189941406,8.501999735832214,2.70888,131.47000122070312,,,,"27647"
"Bryson Stott","PHI",146,602,544,145,98,30,2,15,69,67,46,1,104,5,4,3,,20,7,0.267271,0.0762001,0.172863,0.440813,0.327356,0.412945,0.321575,0.740301,0.145674,4.98407,0.304149,0.825,-0.000777455,74.956,1.60029,100.185,0.824223,2.434,0.9619738757610321,4.864000082015991,2.62566,100.5999984741211,,,,"26294"
