Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Samuel Strickland","ATL",0,0,0,5.47686,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.0903,4.1292,1.47493,1.534,0.148791,0.10088,0.047911182045936584,0.27734,1.5805,0.297513,0.694847,0.399845,,5.62792,-0.000139139,-0.00066958,999,,,,"sa3017139"
"Brandon Birdsell","CHC",0,0,0,5.53284,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.3783,3.2481,1.9637,1.78,0.159473,0.0812106,0.0782628208398819,0.274193,1.4679,0.29041,0.686643,0.348231,,5.62885,-0.000139139,-0.00066958,999,,,,"sa3020797"
"Jimmy Kingsbury","SEA",0,0,0,5.33646,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.1362,4.2075,1.4584,1.482,0.150209,0.102996,0.04721304029226303,0.270935,1.553,0.2914,0.695216,0.42272,,5.62961,-0.000139139,-0.00066958,999,,,,"sa3016838"
"Ryne Moore",,0,0,0,5.5053,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.0985,4.0653,1.25415,1.358,0.124232,0.099057,0.025175437331199646,0.285647,1.607,0.301887,0.681065,0.477008,,5.6301,-0.000139139,-0.00066958,999,,,,"sa3017725"
"Christian Mejias","MIL",0,0,0,5.37417,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.6132,3.8439,1.72044,1.66,0.164018,0.0953348,0.06868303567171097,0.266762,1.4934,0.286507,0.694799,0.390511,,5.63162,-0.000139139,-0.00066958,999,,,,"sa946165"
"Tanner Gordon","COL",0,0,0,5.81454,0,0,0,0,1,4,1,1,1,0,0,,0,1,5.9544,2.8395,2.09699,1.833,0.148741,0.0709308,0.07781025022268295,0.290544,1.5058,0.305314,0.673157,0.397965,,5.63311,-0.000139139,-0.00066958,999,,,,"sa3010570"
"Daniel Federman","BAL",0,0,0,5.39199,0,0,0,0,1,4,1,1,1,0,0,,0,1,5.931,3.7278,1.59102,1.603,0.146836,0.0922906,0.05454545468091965,0.273998,1.5177,0.290064,0.692951,0.407082,,5.63428,-0.000139139,-0.00066958,999,,,,"sa3017460"
"Andrew Quezada","COL",0,0,0,5.90193,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.0625,3.5109,1.44194,1.527,0.123871,0.0859062,0.03796520084142685,0.301322,1.6279,0.316415,0.667234,0.483028,,5.63501,-0.000139139,-0.00066958,999,,,,"sa3009858"
"Garrett Burhenn","DET",0,0,0,5.61447,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.1615,3.6945,1.39708,1.499,0.126545,0.0905781,0.035966455936431885,0.285332,1.574,0.298697,0.677868,0.419151,,5.63616,-0.000139139,-0.00066958,999,,,,"sa3018173"
"Brody McCullough","CHC",0,0,0,5.53662,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.4539,4.3254,1.49209,1.554,0.158475,0.10621,0.05226520448923111,0.272868,1.5724,0.295405,0.689654,0.402011,,5.63691,-0.000139139,-0.00066958,999,,,,"sa3020599"
"Spencer Schwellenbach","ATL",0,0,0,5.67639,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.7852,3.8646,1.49697,1.551,0.141213,0.0943322,0.046880483627319336,0.285034,1.5912,0.303437,0.6807,0.431731,,5.63777,-0.000139139,-0.00066958,999,,,,"sa3020703"
"Justin Bullock","MIL",0,0,0,5.41368,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.0759,3.1734,1.91463,1.766,0.152152,0.0794681,0.07268425822257996,0.273816,1.4595,0.287173,0.692528,0.382167,,5.63923,-0.000139139,-0.00066958,999,,,,"sa3005213"
"JJ Goss","TBR",0,0,0,5.45337,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.6772,4.3767,1.29714,1.421,0.138973,0.107138,0.03183520585298538,0.276536,1.5946,0.29524,0.688432,0.452034,,5.6396,-0.000139139,-0.00066958,999,,,,"sa3011420"
"Brendan Beck","NYY",0,0,0,5.4234,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.4575,3.8736,1.66705,1.657,0.159374,0.095602,0.06377165019512177,0.271718,1.5245,0.291197,0.696905,0.402426,,5.63969,-0.000139139,-0.00066958,999,,,,"sa3020680"
"Ben Peoples","TBR",0,0,0,5.44716,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.6105,5.0454,1.3102,1.416,0.160863,0.122777,0.03808584809303284,0.267079,1.6189,0.293411,0.695036,0.430469,,5.64187,-0.000139139,-0.00066958,999,,,,"sa3011784"
"Zach Haake",,0,0,0,5.49144,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.1443,3.7485,1.63914,1.637,0.152083,0.0927824,0.059300512075424194,0.273926,1.5193,0.291307,0.688646,0.385992,,5.6435,-0.000139139,-0.00066958,999,,,,"sa3008523"
"Daniel Martinez","ATL",0,0,0,5.62734,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.4539,3.7737,1.71023,1.661,0.158475,0.092663,0.06581216305494308,0.276438,1.5389,0.296986,0.683705,0.386878,,5.64476,-0.000139139,-0.00066958,999,,,,"sa3007734"
"Tyler Joyner",,0,0,0,5.5854,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.0876,3.6243,1.67966,1.667,0.150512,0.0896084,0.06090342998504639,0.277848,1.5274,0.294851,0.685125,0.382991,,5.64843,-0.000139139,-0.00066958,999,,,,"sa3006836"
"Wander Guante","OAK",0,0,0,5.46111,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.7204,4.1589,1.37546,1.48,0.140775,0.102348,0.038427457213401794,0.274779,1.5627,0.29206,0.687291,0.405928,,5.65042,-0.000139139,-0.00066958,999,,,,"sa3009851"
"Shawn Semple",,0,0,0,5.5314,0,0,0,0,1,4,1,1,1,0,0,,0,1,5.0859,3.105,1.63797,1.641,0.126421,0.0771812,0.049239374697208405,0.285711,1.5117,0.295068,0.68209,0.412002,,5.65467,-0.000139139,-0.00066958,999,,,,"sa3004661"
"Christian MacLeod","MIN",0,0,0,5.48478,0,0,0,0,1,5,1,1,1,0,1,,0,1,5.9148,4.7322,1.2499,1.377,0.143181,0.114553,0.02862744778394699,0.275275,1.631,0.297126,0.6917,0.421689,,5.65494,-0.000139139,-0.00066958,999,,,,"sa3018005"
"Marcelo Perez","SEA",0,0,0,5.38839,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.0453,3.9654,1.52451,1.588,0.149035,0.097759,0.05127579718828201,0.272479,1.537,0.28969,0.696524,0.405793,,5.65502,-0.000139139,-0.00066958,999,,,,"sa3020889"
"Jordan Jackson","SEA",0,0,0,5.3586,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.2317,3.9186,1.33509,1.469,0.128549,0.0962848,0.03226448595523834,0.279532,1.5651,0.293149,0.693182,0.451473,,5.65613,-0.000139139,-0.00066958,999,,,,"sa3018172"
"Jake Walters","MIA",0,0,0,5.56254,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.1749,4.3002,1.43596,1.479,0.150494,0.104804,0.045689843595027924,0.27386,1.5768,0.295541,0.682243,0.40887,,5.65717,-0.000139139,-0.00066958,999,,,,"sa915852"
"Bradley Blalock","MIL",0,0,0,5.49198,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.2667,4.1373,1.51468,1.581,0.154015,0.101681,0.05233355611562729,0.27352,1.5581,0.293506,0.691528,0.419829,,5.66171,-0.000139139,-0.00066958,999,,,,"sa3011809"
"Grant Kipp","CHC",0,0,0,5.59422,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.5836,4.2039,1.3282,1.452,0.136292,0.102614,0.03367751091718674,0.282743,1.6076,0.3011,0.682621,0.448688,,5.66647,-0.000139139,-0.00066958,999,,,,"sa3020185"
"Hans Crouse",,0,0,0,5.53068,0,0,0,0,1,5,1,1,1,0,0,,0,1,7.2576,4.3848,1.65517,1.685,0.178842,0.108051,0.07079175114631653,0.263237,1.5342,0.288151,0.695234,0.341004,,5.67093,-0.000139139,-0.00066958,999,,,,"22192"
"Vance Worley",,0,0,0,5.52087,0,0,0,0,1,4,1,1,1,0,0,,0,1,5.2245,2.9691,1.75962,1.687,0.129518,0.0736055,0.05591253936290741,0.284819,1.4982,0.294202,0.683618,0.410938,,5.67112,-0.000139139,-0.00066958,999,,,,"6435"
"Yusniel Padron-Artiles","BOS",0,0,0,5.7357,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.2406,3.1608,1.97437,1.814,0.155436,0.0787267,0.07670926302671432,0.279078,1.4861,0.294278,0.67604,0.342024,,5.67166,-0.000139139,-0.00066958,999,,,,"sa3008040"
"Micah Kaczor",,0,0,0,6.00921,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.228,3.2112,1.93946,1.796,0.153539,0.0791657,0.07437318563461304,0.293215,1.5603,0.312469,0.667176,0.399362,,5.67276,-0.000139139,-0.00066958,999,,,,"sa3011732"
"Ryan Long","BAL",0,0,0,5.36517,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.4791,3.4659,1.86938,1.779,0.16203,0.0866757,0.07535450160503387,0.266363,1.4542,0.281459,0.698788,0.345059,,5.67281,-0.000139139,-0.00066958,999,,,,"sa3017616"
"Nolan Watson","SDP",0,0,0,5.43969,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.2884,3.6072,1.46607,1.53,0.130462,0.0889876,0.04147425293922424,0.280202,1.5336,0.293072,0.684779,0.436657,,5.67344,-0.000139139,-0.00066958,999,,,,"sa874732"
"Cody Deason",,0,0,0,5.58864,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.498,4.1796,1.55469,1.613,0.159452,0.102562,0.05689046531915665,0.273046,1.5612,0.294503,0.688474,0.383016,,5.67423,-0.000139139,-0.00066958,999,,,,"sa3007958"
"Ethan Hankins","CLE",0,0,0,5.52114,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.2163,4.7871,1.29855,1.432,0.151072,0.116339,0.034733161330223083,0.273786,1.6254,0.29718,0.690767,0.451642,,5.67608,-0.000139139,-0.00066958,999,,,,"sa3008589"
"Owen Murphy","ATL",0,0,0,5.66658,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.8238,4.302,1.58619,1.644,0.166564,0.105009,0.06155535578727722,0.272935,1.5779,0.296932,0.688415,0.381279,,5.67961,-0.000139139,-0.00066958,999,,,,"sa3020330"
"Zac Kristofak","LAA",0,0,0,5.52105,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.0336,3.8358,1.57297,1.624,0.149376,0.0949644,0.05441176891326904,0.278216,1.5431,0.296004,0.689667,0.417532,,5.68052,-0.000139139,-0.00066958,999,,,,"sa918918"
"Hunter Riggins","ATL",0,0,0,5.69286,0,0,0,0,1,5,1,1,1,0,1,,0,1,5.4639,4.6665,1.17088,1.354,0.131322,0.112157,0.019165053963661194,0.288201,1.689,0.308747,0.684061,0.479616,,5.68142,-0.000139139,-0.00066958,999,,,,"sa3020340"
"Trenton Denholm","CLE",0,0,0,5.47578,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.7924,3.96,1.46273,1.573,0.1428,0.0976259,0.04517417401075363,0.2759,1.5508,0.291803,0.690447,0.419521,,5.68265,-0.000139139,-0.00066958,999,,,,"sa3018139"
"Norwith Gudiño",,0,0,0,5.52636,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.4116,3.9519,1.62241,1.669,0.158382,0.0976212,0.06076034903526306,0.271397,1.5293,0.290064,0.691908,0.366019,,5.68402,-0.000139139,-0.00066958,999,,,,"sa872808"
"Williander Moreno","DET",0,0,0,5.62401,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.0481,3.2499,1.55331,1.609,0.124617,0.0802266,0.04439013451337814,0.285418,1.529,0.295065,0.676384,0.391601,,5.68465,-0.000139139,-0.00066958,999,,,,"sa3005698"
"Alfredi Jimenez",,0,0,0,5.58801,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.4702,3.7287,1.46705,1.554,0.13438,0.0915985,0.042781345546245575,0.282735,1.5611,0.297388,0.681539,0.42298,,5.68481,-0.000139139,-0.00066958,999,,,,"sa3006479"
"Tyler Santana","CHC",0,0,0,5.53185,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.0877,4.4244,1.14992,1.354,0.123725,0.107595,0.016130439937114716,0.285456,1.6431,0.30169,0.686642,0.476247,,5.68552,-0.000139139,-0.00066958,999,,,,"sa3017542"
"Anderson Pilar","MIA",0,0,0,5.62707,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.3775,4.2579,1.26295,1.39,0.130402,0.103252,0.02714972198009491,0.283208,1.6178,0.300994,0.677308,0.452716,,5.68812,-0.000139139,-0.00066958,999,,,,"sa917899"
"Yordanny Monegro","BOS",0,0,0,5.83776,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.4215,5.0166,1.28005,1.411,0.154404,0.120623,0.033780574798583984,0.279766,1.6801,0.307352,0.677319,0.439733,,5.69015,-0.000139139,-0.00066958,999,,,,"sa3015476"
"Cameron Foster","NYM",0,0,0,5.49135,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.3531,4.1922,1.51546,1.606,0.15569,0.102735,0.052955448627471924,0.271666,1.5592,0.291345,0.694681,0.399028,,5.69062,-0.000139139,-0.00066958,999,,,,"sa3020735"
"Kendall Williams","LAD",0,0,0,5.50008,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.6862,3.9654,1.43395,1.544,0.139378,0.0971983,0.042179569602012634,0.28123,1.5775,0.298015,0.690634,0.454236,,5.69286,-0.000139139,-0.00066958,999,,,,"sa3011674"
"Luis Devers","CHC",0,0,0,5.57631,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.8482,4.32,1.35375,1.477,0.142782,0.105471,0.037310488522052765,0.278414,1.598,0.297933,0.684381,0.435671,,5.69508,-0.000139139,-0.00066958,999,,,,"sa3005694"
"J.P. Massey","PIT",0,0,0,5.64597,0,0,0,0,1,5,1,1,1,0,1,,0,1,5.5917,5.3208,1.05091,1.221,0.133642,0.127167,0.006474509835243225,0.282083,1.7221,0.306025,0.684651,0.483445,,5.69581,-0.000139139,-0.00066958,999,,,,"sa3020803"
"Jeff Samardzija",,0,0,0,5.6565,0,0,0,0,1,4,1,1,1,0,0,,0,1,5.8176,2.5542,2.27766,1.897,0.14575,0.063991,0.08175873756408691,0.282602,1.4434,0.292294,0.679955,0.330003,,5.69745,-0.000139139,-0.00066958,999,,,,"3254"
"Zane Mills","STL",0,0,0,5.5008,0,0,0,0,1,5,1,1,1,0,0,,0,0,4.1247,3.5118,1.17453,1.419,0.101484,0.0864039,0.015079721808433533,0.292691,1.584,0.299224,0.680571,0.473985,,5.70001,-0.000139139,-0.00066958,999,,,,"sa3017535"
"Heitor Tokar",,0,0,0,5.59728,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.1084,4.2579,1.19975,1.403,0.124201,0.103523,0.020678341388702393,0.286444,1.6338,0.301871,0.683618,0.46599,,5.7001,-0.000139139,-0.00066958,999,,,,"sa3005683"
"Bryce Osmond","LAA",0,0,0,5.5782,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.5952,4.2048,1.56849,1.632,0.162447,0.103569,0.05887829512357712,0.273761,1.5603,0.296147,0.68997,0.406579,,5.70107,-0.000139139,-0.00066958,999,,,,"sa3020800"
"Pedro Payano",,0,0,0,5.51889,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.669,4.5891,1.45323,1.554,0.162571,0.111869,0.050702065229415894,0.270057,1.5891,0.294087,0.694688,0.411069,,5.70311,-0.000139139,-0.00066958,999,,,,"18313"
"Daniel Lloyd","BAL",0,0,0,5.45508,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.7141,4.0824,1.39969,1.532,0.140216,0.100177,0.04003974795341492,0.27609,1.565,0.292257,0.691421,0.429665,,5.70563,-0.000139139,-0.00066958,999,,,,"sa3017538"
"Jerad Eickhoff",,0,0,0,5.58945,0,0,0,0,1,4,1,1,1,0,0,,0,1,5.5881,2.9934,1.86681,1.751,0.138966,0.0744405,0.06452551484107971,0.282853,1.4863,0.293915,0.681263,0.39099,,5.71006,-0.000139139,-0.00066958,999,,,,"12664"
"Carlos Duran","LAD",0,0,0,5.59404,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.6699,4.3794,1.52302,1.608,0.1627,0.106828,0.05587267130613327,0.274386,1.5887,0.298186,0.692457,0.419016,,5.71071,-0.000139139,-0.00066958,999,,,,"sa3006404"
"Jimmy Robbins","TOR",0,0,0,5.31459,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.6033,4.4469,1.48492,1.57,0.161929,0.109049,0.052880145609378815,0.264023,1.5447,0.285295,0.703972,0.38931,,5.71082,-0.000139139,-0.00066958,999,,,,"sa3011145"
"Nate Harris",,0,0,0,5.58765,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.0957,3.8196,1.5959,1.662,0.150244,0.0941437,0.0561002641916275,0.27581,1.5379,0.292524,0.687371,0.37699,,5.71351,-0.000139139,-0.00066958,999,,,,"sa3004772"
"Luis Morales","OAK",0,0,0,5.55021,0,0,0,0,1,5,1,1,1,0,1,,0,1,5.9634,4.6323,1.28735,1.457,0.145562,0.113071,0.032491207122802734,0.273483,1.6065,0.293559,0.687971,0.40749,,5.7138,-0.000139139,-0.00066958,999,,,,"sa3021487"
"Ryan Webb","CLE",0,0,0,5.44392,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.0147,4.752,1.26572,1.431,0.146172,0.115486,0.03068678081035614,0.273064,1.619,0.294183,0.695932,0.435104,,5.71524,-0.000139139,-0.00066958,999,,,,"sa3018280"
"Ian Bedell","STL",0,0,0,5.47992,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.2001,4.41,1.40592,1.537,0.152209,0.108263,0.04394609481096268,0.270739,1.5693,0.290558,0.692522,0.396212,,5.71585,-0.000139139,-0.00066958,999,,,,"sa3014538"
"Logan Henderson","MIL",0,0,0,5.52528,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.9066,4.6539,1.48405,1.598,0.168845,0.113773,0.055071525275707245,0.266605,1.5788,0.291091,0.695824,0.399482,,5.71656,-0.000139139,-0.00066958,999,,,,"sa3020080"
"Rafael Marcano","MIN",0,0,0,5.53743,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.1011,4.9491,1.23277,1.4,0.14721,0.119414,0.02779587358236313,0.273152,1.6442,0.295878,0.692572,0.410658,,5.71786,-0.000139139,-0.00066958,999,,,,"sa3008330"
"Sam Benschoter","CIN",0,0,0,5.57253,0,0,0,0,1,4,1,1,1,0,0,,0,1,7.1037,4.1283,1.72073,1.723,0.1754,0.101933,0.07346667349338531,0.270456,1.5356,0.295048,0.69266,0.405888,,5.71982,-0.000139139,-0.00066958,999,,,,"sa3017639"
"Garrison Bryant",,0,0,0,5.5755,0,0,0,0,1,4,1,1,1,0,0,,0,1,5.8383,3.3669,1.73403,1.731,0.144961,0.0835978,0.06136313080787659,0.277631,1.4997,0.290442,0.685124,0.371,,5.72007,-0.000139139,-0.00066958,999,,,,"sa918939"
"Mikell Manzano","SFG",0,0,0,5.71581,0,0,0,0,1,5,1,1,1,0,1,,0,1,5.6502,4.6656,1.21103,1.401,0.135946,0.112256,0.02368989586830139,0.281744,1.6598,0.301657,0.681062,0.438193,,5.72351,-0.000139139,-0.00066958,999,,,,"sa3015441"
"Blane Abeyta","NYY",0,0,0,5.44005,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.1497,3.7998,1.61843,1.642,0.151273,0.0934691,0.05780385434627533,0.272177,1.5188,0.288992,0.692192,0.411788,,5.72422,-0.000139139,-0.00066958,999,,,,"sa3014975"
"Tony Dibrell",,0,0,0,5.60538,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.8166,4.2048,1.62115,1.698,0.167641,0.103409,0.06423194706439972,0.26861,1.5436,0.289992,0.69146,0.350995,,5.72501,-0.000139139,-0.00066958,999,,,,"sa3004657"
"Derek Diamond","PIT",0,0,0,5.71023,0,0,0,0,1,5,1,1,1,0,0,,0,1,4.7133,3.7845,1.24542,1.469,0.114922,0.0922756,0.022646471858024597,0.29053,1.609,0.301209,0.674761,0.44234,,5.72813,-0.000139139,-0.00066958,999,,,,"sa3020470"
"Jose Salvador",,0,0,0,5.454,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.0507,4.3263,1.39859,1.548,0.148084,0.105881,0.04220264405012131,0.272616,1.5746,0.290976,0.697106,0.38598,,5.72864,-0.000139139,-0.00066958,999,,,,"sa3006482"
"Manuel Espinoza","CHC",0,0,0,5.64057,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.1731,3.645,1.69358,1.731,0.152796,0.0902205,0.06257517635822296,0.276311,1.5208,0.292239,0.68484,0.365901,,5.73597,-0.000139139,-0.00066958,999,,,,"sa3010242"
"Ryan Costeiu","LAA",0,0,0,5.57919,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.5439,4.3317,1.5107,1.634,0.161077,0.106624,0.054452814161777496,0.273144,1.5706,0.294785,0.692483,0.403981,,5.73906,-0.000139139,-0.00066958,999,,,,"sa3017260"
"Franklin Parra",,0,0,0,5.49891,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.39,5.1498,1.24082,1.413,0.154113,0.124202,0.02991100400686264,0.271457,1.6542,0.296579,0.698759,0.413988,,5.73934,-0.000139139,-0.00066958,999,,,,"sa3008461"
"Deyni Olivero",,0,0,0,5.62221,0,0,0,0,1,5,1,1,1,0,0,,0,1,4.7556,3.6396,1.30663,1.523,0.116722,0.0893307,0.027391210198402405,0.288999,1.5834,0.298576,0.679917,0.447995,,5.74033,-0.000139139,-0.00066958,999,,,,"sa917869"
"Wilkel Hernandez","DET",0,0,0,5.61636,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.4747,3.7674,1.45318,1.587,0.134461,0.0925287,0.041931912302970886,0.27861,1.548,0.291541,0.680023,0.387573,,5.74167,-0.000139139,-0.00066958,999,,,,"sa918026"
"Chase Solesky","CHW",0,0,0,5.48739,0,0,0,0,1,4,1,1,1,0,0,,0,1,5.4576,3.591,1.5198,1.652,0.135086,0.0888839,0.04620184004306793,0.282435,1.5432,0.294564,0.693582,0.436509,,5.74186,-0.000139139,-0.00066958,999,,,,"sa3009940"
"Chase Walter","SDP",0,0,0,5.51043,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.8607,5.445,1.26,1.422,0.165466,0.131322,0.03414370119571686,0.265638,1.6552,0.294145,0.698396,0.422662,,5.74494,-0.000139139,-0.00066958,999,,,,"sa3015112"
"Tyler Uberstine","BOS",0,0,0,5.90913,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.8248,4.4667,1.30405,1.499,0.140849,0.108009,0.03284004330635071,0.286021,1.6562,0.306442,0.673074,0.431118,,5.74496,-0.000139139,-0.00066958,999,,,,"sa3017643"
"Cam Schlittler","NYY",0,0,0,5.4927,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.8716,4.3371,1.35381,1.525,0.14307,0.10568,0.03739035129547119,0.276333,1.5953,0.29431,0.693922,0.445055,,5.74542,-0.000139139,-0.00066958,999,,,,"sa3021981"
"Ryan Garcia","TEX",0,0,0,5.59944,0,0,0,0,1,5,1,1,1,0,0,,0,1,7.2288,4.3794,1.65064,1.733,0.177111,0.107299,0.06981256604194641,0.265774,1.5506,0.289743,0.696241,0.359416,,5.74666,-0.000139139,-0.00066958,999,,,,"sa3011190"
"Andrew DiPiazza",,0,0,0,5.61348,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.1515,4.7889,1.28453,1.475,0.149171,0.116128,0.03304232656955719,0.275301,1.6349,0.297273,0.690096,0.422996,,5.7472,-0.000139139,-0.00066958,999,,,,"sa3015078"
"Reid Johnston","CLE",0,0,0,5.52573,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.0867,4.2948,1.41723,1.55,0.148998,0.105133,0.04386428743600845,0.272373,1.5677,0.291038,0.68793,0.423099,,5.74723,-0.000139139,-0.00066958,999,,,,"sa3018183"
"Brett Conine",,0,0,0,5.65533,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.9202,3.7566,1.57595,1.633,0.145178,0.0921209,0.05305671691894531,0.278439,1.5443,0.294722,0.679854,0.392,,5.74962,-0.000139139,-0.00066958,999,,,,"sa3008024"
"Avery Short","ARI",0,0,0,5.63085,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.2659,4.4982,1.17067,1.397,0.127528,0.108936,0.018591977655887604,0.283426,1.6445,0.29998,0.684422,0.423319,,5.75033,-0.000139139,-0.00066958,999,,,,"sa3011712"
"Garrett Schilling",,0,0,0,6.05259,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.2199,3.6675,1.69595,1.734,0.152057,0.089659,0.062398239970207214,0.291849,1.6002,0.312224,0.667886,0.409936,,5.75241,-0.000139139,-0.00066958,999,,,,"sa3004770"
"Mike Hauschild",,0,0,0,5.75892,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.6862,3.4866,1.63087,1.698,0.140058,0.085879,0.05417867749929428,0.284539,1.5465,0.298307,0.676874,0.390572,,5.75631,-0.000139139,-0.00066958,999,,,,"14033"
"Michael Baird","COL",0,0,0,5.95143,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.8247,3.2967,2.07016,1.935,0.169415,0.0818365,0.08757820725440979,0.282912,1.5171,0.302417,0.675191,0.349013,,5.75834,-0.000139139,-0.00066958,999,,,,"sa3006810"
"Ryan Ramsey","KCR",0,0,0,5.6466,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.0858,4.9266,1.23529,1.431,0.146936,0.118948,0.027987830340862274,0.275411,1.6502,0.297823,0.688778,0.387128,,5.76304,-0.000139139,-0.00066958,999,,,,"sa3020605"
"Max Rajcic","STL",0,0,0,5.49999,0,0,0,0,1,4,1,1,1,0,0,,0,1,5.5566,3.6882,1.50659,1.638,0.13769,0.0913916,0.04629795253276825,0.276145,1.5212,0.288159,0.688013,0.389202,,5.76414,-0.000139139,-0.00066958,999,,,,"sa3020746"
"Dylan Lesko","SDP",0,0,0,5.53365,0,0,0,0,1,5,1,1,1,0,1,,0,1,6.9624,5.166,1.34774,1.519,0.168871,0.1253,0.04357127845287323,0.26399,1.6194,0.290501,0.697558,0.397178,,5.76495,-0.000139139,-0.00066958,999,,,,"sa3020677"
"Luinder Avila","KCR",0,0,0,5.75199,0,0,0,0,1,5,1,1,1,0,0,,0,1,4.8474,4.4874,1.08022,1.314,0.116808,0.108133,0.00867491215467453,0.289311,1.6697,0.30479,0.6729,0.464907,,5.76514,-0.000139139,-0.00066958,999,,,,"sa3006507"
"Scott Randall","PIT",0,0,0,5.70078,0,0,0,0,1,5,1,1,1,0,0,,0,1,5.391,3.6378,1.48194,1.629,0.132434,0.0893655,0.043068766593933105,0.282128,1.5528,0.293996,0.67762,0.386169,,5.76544,-0.000139139,-0.00066958,999,,,,"sa3017752"
"Justin Lewis","CLE",0,0,0,5.61708,0,0,0,0,1,5,1,1,1,0,0,,0,1,6.6798,4.3695,1.52873,1.644,0.163408,0.106891,0.05651696026325226,0.269086,1.5623,0.290602,0.688752,0.383848,,5.76621,-0.000139139,-0.00066958,999,,,,"sa3008577"
"Jairo Solis","HOU",0,0,0,5.66505,0,0,0,0,1,4,1,1,1,0,0,,0,1,6.3864,3.699,1.72652,1.766,0.158146,0.091598,0.06654780358076096,0.273901,1.514,0.290524,0.684102,0.365474,,5.76673,-0.000139139,-0.00066958,999,,,,"sa3003037"
