Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Brusdar Graterol","LAD",3.47155,2.37152,0,3.26044,59.6,0.205237,5.39312,16.2453,61.0142,251.903,56.6686,24.0257,22.1037,4.81089,15.0266,1.93769,3.26683,50.423,7.43773,2.21652,3.35559,0.709638,0.200168,0.0596522,0.14051593095064163,0.242578,1.17506,0.290721,0.733828,,,3.52671,0.700374,0.943661,418.3800048828125,1.60713,0.795741,1.07993,"20367"
"Ricky Tiedemann","TOR",2.20481,3.69644,2.78214,4.01509,12.7807,8.00426,0,0.413374,47.4227,202.015,40.7984,22.996,21.1563,5.98559,21.2927,0,2.39767,53.3913,10.1327,4.04099,2.50749,1.13596,0.264294,0.105402,0.15889208763837814,0.228788,1.30931,0.292674,0.727876,,,4.14283,0.677475,0.631075,999,2.75248,-0.776182,0.669719,"sa3018096"
"Jason Adam","TBR",3.26492,2.55657,0,3.30455,56.2062,0,10.6984,14.593,56.6336,231.219,42.7705,22.6025,20.7943,6.61485,19.0969,0.777107,5.11404,68.214,10.8403,3.03481,3.57199,1.05121,0.295019,0.0825922,0.2124267891049385,0.206613,1.09241,0.273535,0.746387,,,3.647,0.671359,0.823497,312.75,1.11996,0.155097,1.14662,"11861"
"Joe Ross","MIL",4.08097,5.78189,3.94178,4.47007,25.3225,11.7364,0,0.594702,78.9551,336.389,75.746,42.625,39.215,12.192,27.2932,1.06627,4.38001,70.9183,8.0839,3.11112,2.59838,1.38975,0.210822,0.0811359,0.12968645244836807,0.248579,1.30504,0.286789,0.702733,,,4.66951,0.669979,0.720704,667.1900024414062,3.19222,-0.185473,0.190789,"12972"
"Taylor Rogers","SFG",3.95853,3.86111,0,3.83779,57.3938,0,3.20755,14.9689,56.3758,236.867,49.1499,26.1303,24.0399,6.27563,20.6567,1.94946,3.57069,67.9955,10.855,3.29769,3.2917,1.00186,0.287062,0.0872079,0.19985399395227432,0.231141,1.23824,0.309855,0.715762,,,3.57919,0.663513,0.465089,690.4199829101562,2.25987,-1.48505,0.587678,"13449"
"Ryan Walker","SFG",3.80593,3.00422,0,3.67848,51.2517,1.84824,0.387862,6.04846,55.702,235.905,50.756,24.7462,22.7665,6.23988,21.1869,0.653647,2.42646,63.7591,10.3018,3.42325,3.00937,1.0082,0.270274,0.089811,0.18046314269304276,0.239086,1.29157,0.312848,0.746699,,,3.69381,0.662894,0.660953,744.7899780273438,2.33812,-1.11417,0.634066,"20423"
"Adbert Alzolay","CHC",3.05944,3.11747,0,3.57378,57.082,0.210902,27.0024,2.27203,63.7771,263.055,56.7508,27.5272,25.325,7.93175,17.7367,0.795754,3.6135,69.2566,9.77325,2.50294,3.90471,1.1193,0.263279,0.0674259,0.19585271179676056,0.234794,1.16793,0.296743,0.740897,,,3.70426,0.657713,0.704707,114.55999755859375,1.78593,-1.47051,1.78293,"17859"
"Kevin Ginkel","ARI",4.21916,2.92041,0,3.578,61.2781,0,5.4122,14.4322,62.798,262.393,53.5014,27.1366,24.9657,5.95114,24.2705,0.936792,2.50713,69.0629,9.89787,3.47836,2.84555,0.852898,0.263204,0.0924966,0.1707073226571083,0.227071,1.23844,0.296076,0.729192,,,3.5667,0.657349,0.782422,464.1499938964844,1.77257,1.66047,0.706046,"19876"
"Abner Uribe","MIL",2.51647,2.07282,0,3.46121,57.8605,0,1.29114,14.1419,57.7894,248.452,43.1328,24.1571,22.2246,4.22848,35.2899,0,2.43971,75.2553,11.7201,5.49597,2.13249,0.658535,0.302897,0.142039,0.16085824370384216,0.20469,1.35704,0.29644,0.748461,,,3.56043,0.656652,0.806356,489.4599914550781,2.46991,-2.40672,0.820996,"25327"
"Alex Vesia","LAD",3.28412,2.89918,0,3.73367,56.6015,0.161754,1.42117,13.4464,55.0059,228.98,45.4032,24.8036,22.8193,7.35011,21.7768,2.00804,2.28294,70.4155,11.5213,3.5631,3.2335,1.20262,0.307518,0.0951036,0.21241417527198792,0.221565,1.22132,0.299266,0.744885,,,3.74407,0.652068,0.510655,734.5399780273438,2.24154,-1.91694,0.684467,"25007"
"Will Vest","DET",2.49219,2.40121,0,3.79712,57.5639,0.738499,1.80152,11.7616,60.1147,253.132,55.9636,27.568,25.3625,6.12258,20.5198,0.906102,2.31618,63.3865,9.48983,3.0721,3.08904,0.916634,0.250409,0.0810636,0.16934490203857422,0.243007,1.27229,0.309981,0.720279,,,3.60984,0.638673,0.507269,716.5,2.06675,-0.6153,0.706779,"19769"
"J.P. France","HOU",7.72438,6.18314,7.93556,4.42281,39.1317,16.4309,0,0.231685,119.573,513.79,116.297,63.8705,58.7609,17.506,47.1341,1.62255,3.5984,103.965,7.82527,3.54769,2.20574,1.31764,0.20235,0.091738,0.11061196029186249,0.25115,1.36679,0.289212,0.716661,,,4.6922,0.632723,0.974287,482.8999938964844,4.14078,0.80547,0.948159,"21212"
"Ian Hamilton","NYY",3.39384,3.10404,0,3.58475,52.2096,0.27398,1.07786,9.22176,60.2762,255.07,51.0205,26.096,24.0083,5.47573,26.6169,0.813913,2.63131,68.0125,10.1551,3.97424,2.55524,0.817596,0.266643,0.104351,0.16229131072759628,0.225933,1.28803,0.298981,0.736607,,,3.63503,0.632089,0.68606,719.1900024414062,1.52211,0.0937602,0.700314,"19261"
"Orion Kerkering","PHI",3.10485,2.2947,0,3.74456,51.6707,0,3.30962,8.41052,52.3776,218.355,46.9365,23.6873,21.7924,5.94335,18.1202,0,1.50743,60.1566,10.3367,3.11357,3.31987,1.02124,0.275498,0.0829847,0.19251365214586258,0.236185,1.24207,0.309084,0.729155,,,3.55733,0.631153,0.481329,999,2.80016,-0.840995,0.739824,"31776"
"Alexis Díaz","CIN",4.69741,3.81794,0,3.84407,64.3356,0,30.5162,2.45905,65.4953,278.673,51.1012,30.4068,27.9743,7.92364,32.3777,1.392,5.25739,80.9851,11.1285,4.44917,2.50126,1.08882,0.29061,0.116186,0.17442455887794495,0.212005,1.27458,0.283822,0.733184,,,4.07865,0.628458,0.734551,74.08000183105469,3.35277,0.638827,1.8702,"21132"
"Joel Payamps","MIL",3.96742,3.63926,0,3.71548,60.6064,0,2.84811,16.7318,65.1417,271.694,60.667,29.231,26.8925,8.14221,18.9466,1.45746,3.1692,64.2043,8.87049,2.61767,3.38869,1.12493,0.236311,0.0697352,0.16657613962888718,0.243078,1.22216,0.296363,0.738591,,,3.92723,0.625832,0.692757,524.0999755859375,1.71571,0.94103,0.677153,"14332"
"Andrew Nardi","MIA",4.6202,3.23836,0,3.6849,63.6369,0,4.23184,15.5811,64.3749,271.332,54.6805,28.6492,26.3572,7.83121,26.8039,1.31341,3.16053,78.6718,10.9988,3.74734,2.93509,1.09485,0.289947,0.0987862,0.1911603882908821,0.226544,1.26578,0.302517,0.749216,,,3.78871,0.625776,0.643801,520.3499755859375,4.37331,-0.16176,0.531657,"25942"
"Ryne Nelson","ARI",5.96153,6.21457,5.47256,4.79551,26.7007,18.8612,0,0.6767,111.742,478.697,114.932,64.7175,59.5401,18.0033,36.436,1.29943,3.27653,82.6149,6.65401,2.93464,2.2674,1.45003,0.172583,0.0761149,0.09646803885698318,0.261813,1.35461,0.28646,0.686811,,,4.93704,0.623039,0.743581,608.75,3.02219,1.19785,0.904943,"26253"
"José Urquidy","HOU",6.43644,5.26555,5.14375,4.61523,35.9343,14.4432,0.0415783,1.03043,107.409,451.915,106.473,59.869,55.0795,18.6348,30.0039,0.336716,3.95307,86.3039,7.23158,2.51409,2.87642,1.56145,0.190974,0.0663928,0.12458088248968124,0.254745,1.27063,0.280615,0.693986,,,4.85189,0.62261,0.559251,480.5799865722656,2.79297,0.286226,0.658435,"18413"
"Caleb Thielbar","MIN",3.35271,2.27621,0,3.70199,53.3703,0,0.511188,14.8338,52.6224,216.583,45.9702,23.5275,21.6453,7.1913,16.5771,0.60362,1.43101,63.1,10.792,2.83519,3.80644,1.22993,0.291343,0.0765394,0.21480334550142288,0.2315,1.18861,0.30229,0.743526,,,3.66003,0.619102,0.441144,746.3499755859375,1.73304,-1.05732,0.77758,"10078"
"Pierce Johnson","ATL",3.22443,3.52004,0,3.82197,57.5055,0,1.69275,12.5634,56.2954,238.275,49.1277,25.9854,23.9066,6.91037,24.3587,1.06046,1.53139,75.1265,12.0106,3.89426,3.08417,1.10477,0.315294,0.10223,0.2130642831325531,0.231315,1.30537,0.323883,0.744391,,,3.5615,0.619001,0.525972,657.97998046875,3.83101,-1.16169,0.552732,"13435"
"Tylor Megill","NYM",5.7129,5.79016,4.55514,4.63094,33.3023,14.4837,0,0.784168,95.5731,413.779,96.7547,53.4533,49.1771,14.2556,35.9646,0.686625,3.89724,84.5796,7.96475,3.38674,2.35174,1.34244,0.204408,0.0869175,0.11749027669429779,0.25876,1.38867,0.299908,0.702953,,,4.67542,0.611573,0.711691,546.0599975585938,2.1073,0.482187,0.668094,"21318"
"Robbie Ray","SFG",3.10187,3.15896,3.56226,4.09285,11.7338,8.12396,0,0.261067,48.915,204.38,44.0615,24.179,22.2447,7.62195,17.0617,0.153381,1.40344,53.9572,9.92772,3.13922,3.16248,1.40238,0.264004,0.0834802,0.18052386492490768,0.236998,1.24958,0.293074,0.732258,,,4.20702,0.609543,0.728049,541.9000244140625,2.36978,0.587539,0.634162,"11486"
"Josh Sborz","TEX",4.12571,3.92185,0,4.20737,56.3378,0.00278238,1.89164,13.9439,59.4858,250.233,52.5086,30.2269,27.8087,8.04791,23.4581,0.944958,1.75704,72.1628,10.918,3.54912,3.07625,1.21762,0.288383,0.0937451,0.19463776051998138,0.233353,1.27705,0.307034,0.706956,,,3.85926,0.605849,0.26444,576.4199829101562,3.28817,-1.27759,0.346189,"18323"
"Cody Bradford","TEX",4.61886,4.43369,1.86228,4.698,31.4975,8.63437,0,0.467864,68.1091,285.99,69.6849,38.6445,35.5529,11.4847,16.4781,0.565052,2.31083,58.9887,7.79481,2.17743,3.57982,1.51759,0.206261,0.0576178,0.14864323288202286,0.260796,1.26507,0.295841,0.678018,,,4.54254,0.605637,0.329276,667.77001953125,2.80626,0.0876605,0.442228,"27597"
"Peter Lambert","COL",4.1921,6.8394,3.6934,5.39492,27.9219,16.3124,0,0.465956,101.44,447.735,111.591,66.0942,60.8067,17.525,36.8905,0.932127,5.0787,78.7514,6.98703,3.27302,2.13473,1.55486,0.175888,0.0823936,0.093494713306427,0.275012,1.46374,0.303938,0.664699,,,5.18948,0.605207,0.732715,999,3.89164,-0.166041,1.42588,"17969"
"Matt Waldron","SDP",3.85448,5.31285,4.54806,4.75148,15.618,14.1497,0,0.124601,81.7895,349.794,83.5033,46.935,43.1802,14.0892,25.7834,0.580879,3.31782,62.8551,6.91648,2.83717,2.43781,1.55036,0.179692,0.0737102,0.10598152875900269,0.260384,1.33619,0.284777,0.696187,,,5.02487,0.601637,0.594488,749.9600219726562,5.02313,-1.73768,0.376527,"25550"
"Tim Mayza","TOR",3.52795,2.28519,0,3.28483,61.3409,0,0.371478,16.5152,55.5243,231.02,50.9934,22.0275,20.2653,5.42437,17.2471,1.84597,1.75922,54.9953,8.91426,2.79561,3.18867,0.879243,0.238054,0.0746563,0.163397878408432,0.240519,1.22902,0.300599,0.762007,,,3.57103,0.600513,0.809751,749.27001953125,1.91197,-1.41029,0.947172,"15042"
"Gregory Santos","SEA",2.29864,2.43825,0,3.76781,58.1249,0,3.29815,11.1076,60.3964,255.353,57.241,27.4834,25.2847,4.92674,20.3879,0.914138,3.02218,61.0055,9.09076,3.03811,2.99224,0.734161,0.238907,0.0798421,0.15906471759080887,0.24679,1.28532,0.315126,0.708957,,,3.45815,0.600357,0.43184,999,2.77057,-0.57145,0.763085,"21894"
"Sam Hentges","CLE",2.99565,2.33495,0,3.64603,56.5086,0.36856,0.542864,13.2636,60.7171,256.566,55.5239,26.7363,24.5974,5.50006,23.1025,0.819393,1.86052,65.1961,9.66392,3.42445,2.82203,0.815266,0.25411,0.090045,0.16406501829624176,0.239737,1.29496,0.310886,0.731606,,,3.51852,0.599264,0.549129,750.3800048828125,3.32843,-0.79822,0.706825,"18548"
"Jeff Hoffman","PHI",3.97087,3.24954,0,3.93881,57.9675,0.125379,4.00853,11.3862,63.0542,266.11,52.3006,29.995,27.5954,7.94517,27.7007,1.45955,3.25155,75.3099,10.7493,3.95385,2.71869,1.13405,0.283003,0.104095,0.1789076253771782,0.222406,1.26877,0.291999,0.726012,,,3.97703,0.593064,0.491405,447.1000061035156,2.01749,-3.54253,0.479898,"17432"
"Robert Stephenson","LAA",2.83766,3.00083,0,3.80802,58.3035,0,13.2595,11.7466,57.6707,234.026,47.2479,26.5231,24.4013,9.01599,17.8034,1.27217,1.71887,71.7485,11.1969,2.77837,4.03004,1.40702,0.306583,0.0760745,0.23050861805677414,0.220266,1.12798,0.285868,0.734865,,,3.81473,0.591373,0.493186,195.55999755859375,3.43207,0.319507,1.12004,"13594"
"Mason Black","SFG",2.95727,3.31462,2.68387,4.1928,29.6583,6.28082,0,1.07198,58.2907,248.653,54.7514,29.5171,27.1557,7.2149,21.7111,0,3.14721,56.8168,8.77243,3.35216,2.61695,1.11397,0.228498,0.0873148,0.14118364453315735,0.24465,1.31174,0.297544,0.707418,,,4.19404,0.589217,0.496305,999,2.21405,-0.310929,0.469619,"sa3018146"
"Brandon Williamson","CIN",3.32741,4.4064,3.86224,4.9733,20.9099,12.7938,0,0.669908,71.361,311.541,71.9969,42.8623,39.4333,12.0914,29.6552,0.351723,2.94228,62.4525,7.87647,3.74009,2.10596,1.52496,0.200463,0.0951885,0.105274498462677,0.258105,1.42448,0.29308,0.693897,,,5.07782,0.583019,0.470643,999,2.51442,0.958374,0.461297,"25463"
"Tyler Wells","BAL",4.95046,4.35575,3.61312,4.2668,38.0616,11.2072,0.426512,2.51332,88.0366,363.264,78.7514,45.3665,41.7372,15.129,26.2041,0.312922,3.00252,81.8271,8.3652,2.67885,3.12269,1.54665,0.225255,0.072135,0.15312016010284424,0.235742,1.19218,0.268334,0.711299,,,4.62542,0.579777,0.749828,349.1700134277344,3.0404,0.894888,0.493176,"20000"
"Brock Stewart","MIN",2.70677,2.10433,0,3.53903,54.7296,0,1.30979,13.0018,55.7335,233.876,46.7557,23.8215,21.9158,6.41439,22.8307,2.92344,2.66272,70.1606,11.3297,3.68677,3.07307,1.03581,0.29999,0.0976189,0.20237133651971817,0.224374,1.24856,0.306062,0.755118,,,3.60575,0.575653,0.605921,632.9600219726562,4.69848,-1.66968,0.794675,"16727"
"Huascar Ynoa","ATL",3.43813,4.08849,2.48557,4.51499,26.6015,6.77863,0,0.787849,56.1431,239.467,53.251,30.6142,28.165,7.82345,21.1096,0.615154,2.29106,58.3459,9.35312,3.38397,2.76395,1.25414,0.243649,0.0881526,0.155496746301651,0.246457,1.32448,0.303059,0.689922,,,4.23851,0.574217,0.392064,693.5999755859375,4.5047,-0.971387,0.324377,"20468"
"Jordan Lyles","KCR",6.51593,9.84198,6.55956,5.40884,30.958,22.0137,0,0.255125,136.685,591.102,148.836,89.2884,82.1454,25.6972,40.3715,0.421825,5.50663,96.9528,6.38383,2.65825,2.40152,1.69203,0.164021,0.0682987,0.09572186321020126,0.272982,1.38426,0.291403,0.65208,,,5.28739,0.572477,-0.0590133,748.3800048828125,3.22199,1.00369,2.138,"7593"
"Colin Holderman","PIT",2.44158,2.63414,0,4.01644,58.3433,0,1.64322,16.4211,59.8679,256.809,55.9373,29.0406,26.7173,5.42553,23.888,1.76805,3.36697,59.1929,8.89852,3.59111,2.47793,0.815626,0.230494,0.0930186,0.1374749392271042,0.243678,1.33336,0.306251,0.703102,,,3.82147,0.563446,0.450449,745.8499755859375,2.76633,-1.28421,0.589223,"22361"
"Jared Jones","PIT",3.06134,4.13985,3.4253,4.85531,11.1476,11.1476,0,0,59.7912,261.502,59.4199,35.061,32.2561,8.36026,25.2729,0.610061,3.41522,53.6174,8.0707,3.80417,2.12154,1.25842,0.205036,0.096645,0.10839098691940308,0.255224,1.41648,0.29888,0.679995,,,4.71868,0.56338,0.468595,999,1.98726,-0.630745,0.306899,"sa3014459"
"Garrett Crochet","CHW",3.84465,5.31923,1.30326,3.90675,51.5761,4.63608,0.280019,5.82369,70.6348,305.66,61.2252,33.3276,30.6614,7.991,36.1714,1.0494,3.42268,78.7658,10.036,4.60882,2.17757,1.01818,0.257691,0.118339,0.13935232907533646,0.230113,1.37888,0.296885,0.743181,,,4.17716,0.558175,0.833242,552.0399780273438,4.83331,-1.6573,0.499387,"27463"
"John Schreiber","KCR",2.98071,2.7134,0,3.7328,57.9087,0.0595305,3.19855,14.0032,60.6138,258.531,54.1019,27.326,25.1399,6.21865,23.3051,1.25313,3.37395,63.8441,9.47964,3.46037,2.73949,0.923352,0.24695,0.0901446,0.15680530667304993,0.233347,1.27705,0.295962,0.728972,,,3.80263,0.557981,0.639887,718.6500244140625,2.27955,-0.962502,0.702326,"20020"
"Julian Merryweather","CHC",3.33751,2.63165,0,3.85426,60.3352,0.0542277,3.23952,15.3378,62.6432,264.513,54.3227,29.1598,26.827,7.94665,25.6912,0.930789,2.83351,77.1063,11.0779,3.69107,3.00127,1.1417,0.291503,0.0971264,0.19437654316425323,0.230192,1.27729,0.307258,0.738208,,,3.80846,0.556665,0.548486,532.1900024414062,3.35419,-1.29124,0.548262,"16703"
"Jason Foley","DET",2.31265,2.39095,0,3.74699,60.1831,0,6.76402,14.146,60.8887,259.118,62.6649,27.5543,25.3499,4.75806,17.1403,1.27774,2.73613,49.8678,7.37099,2.53352,2.90939,0.703293,0.192452,0.0661484,0.12630323320627213,0.261931,1.31067,0.313661,0.714358,,,3.61222,0.55244,0.513671,473.0199890136719,2.21138,-0.775873,0.913852,"19531"
"Griffin Jax","MIN",4.49522,3.88171,0.572579,3.9761,54.3042,0.783014,2.03954,15.5317,61.3038,255.39,55.9755,29.4384,27.0834,7.1916,18.6563,1.36435,2.97779,62.8962,9.23379,2.73892,3.37132,1.0558,0.246275,0.0730499,0.1732247695326805,0.239461,1.21741,0.298065,0.699983,,,3.78683,0.549754,0.419195,525.3300170898438,0.849031,0.086563,0.557532,"20253"
"Erik Swanson","TOR",3.70386,2.81788,0.614771,3.5554,59.2594,0.840713,5.36322,14.9068,61.0601,249.689,52.4039,26.219,24.1214,8.52528,18.3759,0.832326,1.83438,68.2797,10.0641,2.70852,3.71573,1.25659,0.27346,0.0735952,0.19986438006162643,0.228361,1.15918,0.287402,0.757265,,,3.82661,0.544303,0.720458,513.1699829101562,0.849419,0.296654,0.852445,"16587"
"Kenley Jansen","BOS",3.40846,3.64786,0,3.99062,58.8016,0,29.8661,0.675607,58.31,244.53,49.7391,28.103,25.8548,7.9113,23.0897,1.48384,2.60207,69.5972,10.7421,3.56383,3.01421,1.22109,0.284616,0.0944247,0.19019146263599396,0.227287,1.24899,0.295959,0.724269,,,3.95351,0.539058,0.503846,114.4800033569336,1.60298,-1.46861,1.93418,"3096"
"Roansy Contreras","PIT",3.46105,4.63619,1.65932,4.54358,40.3022,8.43795,0.0450538,2.52416,77.3189,329.879,74.1565,42.4281,39.0339,11.1009,28.9896,0.754522,2.50769,70.9532,8.25903,3.37441,2.44755,1.29215,0.215089,0.0878795,0.12720952928066254,0.248529,1.33403,0.291483,0.693089,,,4.50825,0.534684,0.536927,648.9600219726562,2.83445,-0.548498,0.216315,"22810"
"Pedro Avila","SDP",3.291,4.79882,2.88476,4.43767,22.435,12.5138,0,0.51977,75.9111,333.541,73.4001,40.6846,37.4299,9.519,34.16,0.861277,5.83925,67.8276,8.04162,4.05,1.98559,1.12857,0.203356,0.102416,0.10093977302312851,0.25005,1.41692,0.295478,0.709678,,,4.67894,0.529697,0.72787,712.3499755859375,6.48343,-2.09124,0.382282,"18864"
"Matthew Liberatore","STL",3.08776,3.85907,1.23302,4.5356,29.2501,6.67024,0,3.03504,57.6209,250.2,57.2722,31.5635,29.0384,6.69439,22.7597,0.606614,3.06764,49.9422,7.80064,3.55492,2.19432,1.04562,0.199609,0.0909661,0.10864294320344925,0.255254,1.38894,0.301531,0.685941,,,4.37659,0.524147,0.331614,688.1699829101562,4.58664,-0.669221,0.338338,"22294"
"Trevor Bauer",,2.37734,2.6195,3.34561,3.90529,8.04929,8.04929,0,0,45.3542,187.086,38.341,21.3915,19.6802,7.71274,15.4545,0.483727,2.27466,49.3319,9.78931,3.06676,3.19207,1.5305,0.263685,0.0826064,0.18107876181602478,0.226392,1.18612,0.272706,0.753623,,,4.46307,0.523354,0.817621,523.0399780273438,0.845867,0.674477,0.870359,"12703"
"Gregory Soto","PHI",3.30572,4.21043,0,3.94191,64.0277,0,3.7648,16.1166,62.9454,268.726,53.7983,29.9668,27.5695,6.51957,29.2173,0.861501,3.16859,70.0752,10.0194,4.17753,2.39841,0.932175,0.260768,0.108725,0.15204281359910965,0.227631,1.31885,0.295963,0.71796,,,3.9185,0.517701,0.491278,607.27001953125,2.43212,-0.611203,0.544128,"19677"
"Yimi García","TOR",3.10391,3.20056,0,3.8437,58.6697,0,4.36278,15.4451,57.9039,239.359,51.8366,26.8799,24.7295,7.73368,16.2162,1.60115,3.38479,62.3622,9.69295,2.52048,3.84567,1.20204,0.260538,0.0677485,0.19278983026742935,0.23588,1.17527,0.294683,0.719483,,,3.85287,0.513125,0.404417,724.7899780273438,2.06187,-0.916643,0.807402,"12095"
"Spencer Turnbull","PHI",2.70808,3.94543,1.82357,4.93071,23.6619,8.6079,0,0.721429,58.5283,259.436,61.8357,34.8534,32.0651,7.54328,23.802,0.404547,4.06586,49.4541,7.60464,3.66007,2.07773,1.15994,0.190622,0.0917452,0.09887665510177612,0.267031,1.46318,0.311006,0.676429,,,4.66902,0.510387,0.22482,692.5999755859375,11.8858,-1.9744,0.375284,"16207"
"Fernando Cruz","CIN",2.00168,1.89878,0,4.222,42.6317,0.454902,0,6.24006,45.6528,193.428,38.7547,23.2785,21.4162,6.34645,19.9534,0.585645,2.32725,60.2307,11.8739,3.93361,3.01858,1.25114,0.311385,0.103156,0.20822887867689133,0.22644,1.28597,0.309917,0.711108,,,3.88774,0.510255,0.351383,733.3300170898438,2.90835,-0.10931,0.630756,"7048"
"Hoby Milner","MIL",2.43887,1.97961,0,3.71948,60.1025,0,0.399875,13.3643,58.6641,244.043,56.2078,26.3527,24.2445,7.34695,14.5876,0.609007,3.12181,55.6434,8.53658,2.23797,3.81443,1.12714,0.228006,0.0597748,0.16823169961571693,0.24834,1.20679,0.29913,0.734473,,,3.89175,0.508899,0.660933,746.8099975585938,1.12808,0.204917,0.862665,"13346"
"Héctor Neris","CHC",4.40109,3.79663,0,3.78105,64.2753,0.000176015,6.01546,16.3694,64.5851,270.952,54.3245,29.4927,27.1333,8.42763,25.7827,0.71258,3.54799,72.8724,10.1549,3.59285,2.82641,1.1744,0.26895,0.0951561,0.17379356175661087,0.224833,1.24034,0.286281,0.740969,,,4.05718,0.508419,0.658586,430.6499938964844,2.44231,0.752528,0.594409,"11804"
"Yariel Rodriguez","TOR",3.46332,2.99339,1.72105,4.35647,42.3523,5.96404,0,0.971574,71.1456,309.417,65.4047,37.4328,34.4382,8.68696,33.4977,1.13165,4.1921,71.9768,9.10515,4.2375,2.14871,1.09891,0.232621,0.108261,0.124360091984272,0.2407,1.39014,0.296853,0.708659,,,4.40826,0.507367,0.414569,999,3.52866,-1.07481,0.286953,"sa3023349"
"David Robertson","TEX",3.36908,3.6206,0,3.86344,57.3481,0.000175834,8.53658,10.8123,59.6637,252.885,51.2341,27.839,25.6119,7.57086,25.9,1.10676,2.72625,68.1657,10.2825,3.9069,2.63188,1.14203,0.269552,0.102418,0.16713419556617737,0.22846,1.29281,0.293984,0.740891,,,4.05902,0.504969,0.516738,316.3500061035156,1.82347,0.466294,0.759175,"8241"
"Yennier Cano","BAL",2.56843,2.57239,0,3.69003,62.3641,0,11.6758,13.7978,64.8304,273.502,61.4737,28.892,26.5807,6.10109,21.0385,1.16221,2.98124,61.5142,8.53963,2.92065,2.92389,0.846975,0.224914,0.0769228,0.14799068123102188,0.246405,1.27274,0.304468,0.724884,,,3.69226,0.504751,0.555498,333.0400085449219,1.61288,0.560613,1.04978,"25911"
"Giovanny Gallegos","STL",3.19267,3.59548,0,3.92116,58.5344,0,5.42074,16.3256,60.4683,247.938,54.0518,28.636,26.3451,8.97015,16.7112,0.703553,1.81717,66.2952,9.86726,2.48727,3.96711,1.3351,0.267386,0.0674007,0.1999852955341339,0.235612,1.17025,0.292463,0.723772,,,3.91004,0.50231,0.383582,541,2.49115,-1.5506,0.790395,"14986"
"Joe Jiménez","ATL",2.897,2.31086,0,3.857,60.6115,0,1.36633,13.2878,60.0323,249.178,52.5692,27.9643,25.7272,8.66655,19.4855,0.526016,3.02918,75.033,11.2489,2.92125,3.85071,1.29928,0.301123,0.0781993,0.2229233831167221,0.231927,1.20027,0.30709,0.735802,,,3.75716,0.494575,0.549476,669.4600219726562,1.74466,-0.814577,0.693197,"15761"
"Chad Green","TOR",4.43851,2.60326,0,3.86989,48.2281,0,1.35631,10.2889,50.4979,206.936,44.1899,23.6016,21.7135,6.92453,15.0409,1.78863,1.2614,57.732,10.2893,2.68066,3.83834,1.23413,0.278985,0.0726837,0.20630094408988953,0.231805,1.17293,0.29581,0.719251,,,3.71965,0.491003,0.274457,695.6500244140625,2.76886,-0.774701,0.710984,"15552"
"Scott Barlow","CLE",3.53198,4.09529,0,3.7264,62.8792,0,3.09091,12.5794,66.3809,279.292,57.4867,29.8746,27.4847,7.34735,25.9545,1.74523,3.34621,74.3671,10.0828,3.51894,2.86529,0.996162,0.26627,0.0929296,0.17334022372961044,0.229955,1.25701,0.297957,0.732235,,,3.77753,0.48841,0.512592,472.3800048828125,1.57601,-0.394953,0.614541,"14993"
"Kevin Kelly","TBR",2.48412,2.0611,0,3.81432,44.1623,0,0.545565,5.73505,47.6249,199.502,44.7088,21.9392,20.184,4.37409,12.8029,0.749442,3.87828,42.7574,8.08017,2.41945,3.33968,0.826602,0.214321,0.0641741,0.1501467078924179,0.244549,1.2076,0.297257,0.692234,,,3.70421,0.487985,0.42754,999,2.3926,0.561087,0.893567,"25679"
"Dauri Moreta","PIT",3.50383,2.93193,0,4.05643,52.4927,0.00151503,1.20781,6.43562,55.1567,229.92,46.5433,27.0217,24.8599,7.14441,20.5612,1.05054,2.86098,63.738,10.4002,3.355,3.09992,1.16576,0.277218,0.0894275,0.18779097497463226,0.225394,1.21662,0.29052,0.701948,,,3.9017,0.484065,0.371904,728.9000244140625,2.16679,0.284914,0.602488,"21101"
"Gabe Speier","SEA",2.01743,1.96297,0,3.6655,57.741,0.00292151,0.773944,14.0007,54.1689,223.572,49.2652,23.9802,22.0618,6.31372,14.7374,2.0508,2.48008,58.8699,9.78106,2.44857,3.9946,1.049,0.263315,0.0659176,0.19739709794521332,0.23874,1.18154,0.304251,0.725524,,,3.55024,0.482614,0.420265,745.4400024414062,3.30424,-0.812042,0.941557,"17170"
"Zack Thompson","STL",3.32932,3.81321,2.06446,4.25889,29.0939,6.16757,0.0374538,0.822385,57.3971,248.309,54.2185,29.5227,27.1609,6.9821,25.2842,0.587192,2.35493,55.6549,8.72682,3.96463,2.20117,1.09481,0.224136,0.101826,0.12230987101793289,0.245699,1.38514,0.298902,0.716788,,,4.34177,0.479934,0.442163,630.52001953125,1.79917,0.0390251,0.390582,"25918"
