"","Name","Team","PlayerId","IP","SO","QS","wERA","wWHIP","ERA","WHIP","SVHD","pr","rank","pos"
"58","Luis Severino","ATH","15890",1.38966703578901,0.956379628810865,1.12016149033935,1.68729613268701,1.58393548995293,-1.03833965806417,-0.679414098279678,-0.753627412948396,4.26605860828692,61,"SP"
"60","Jameson Taillon","CHC","11674",1.31349037461814,0.589379637329295,1.05369783385788,1.54123792596918,1.29678180601414,-0.881281236690988,0.084490321435551,-0.753495559288733,4.24430110324447,62,"SP"
"61","Ronel Blanco","HOU","19407",1.18837516102839,1.19926112877866,0.963296485233109,1.23436049278375,1.31706351411166,-0.448006092148131,-0.469967268079327,-0.753627412948396,4.23075600875973,63,"SP"
"73","Jacob deGrom","TEX","10954",0.0570932144733836,0.729863381798222,0.700430222321579,-0.473198273640117,-0.419314984630462,1.71777903224927,2.65225696554867,-0.753627412948396,4.21128214517215,64,"SP"
"69","Bryan Woo","SEA","30279",0.656219052848901,0.548236655883061,0.805546324308067,0.40640646936396,0.250995400028286,0.44263653517468,1.82991788770165,-0.753627412948396,4.18633091236021,65,"SP"
"62","JP Sears","ATH","23429",1.44731728084179,0.758019891447181,0.919000209257329,1.94392883808801,1.50233599884063,-1.48071816287075,-0.172084844154617,-0.753627412948396,4.16417179850118,66,"SP"
"65","Kodai Senga","NYM","31838",0.926596676171401,1.33367685810691,0.935683472189997,0.678263703144501,1.02698061363484,0.340300102679833,-0.394629097729334,-0.726835818303441,4.12003650989471,67,"SP"
"68","Roki Sasaki","LAD","sa3025686",0.530135873410942,1.08702583358203,0.922271437283342,0.204878961753393,0.311519134717841,0.716327941403186,1.03410948797193,-0.753627412948396,4.05264125717428,68,"SP"
"64","Brayan Bello","BOS","23920",1.24100549017068,1.00205063670677,1.05646875642109,1.26482530286581,1.49417969125731,-0.400269455776405,-0.931063737130768,-0.753627412948396,3.97356927156609,69,"SP"
"74","Nestor Cortes","MIL","17874",0.783720414808658,0.750136068745473,0.752621703350732,0.664910736222788,0.585881157053696,0.0396855593850211,0.867761016738517,-0.726379328470671,3.71833732783421,70,"SP"
"72","Robbie Ray","SFG","11486",0.778047684721465,1.20486944580262,0.923964778849749,0.738707593706049,0.728000028206715,-0.174253589542016,0.232480011186948,-0.753627412948396,3.67818853998313,71,"SP"
"67","Miles Mikolas","STL","9803",1.33955792001881,0.271176600937307,1.13078336016499,1.80431984398672,1.36875095777975,-1.4272791979222,-0.0839850817988304,-0.753627412948396,3.64969699021816,72,"SP"
"71","Merrill Kelly","ARI","11156",1.02138979679508,0.769834133046826,1.03797669681521,1.06231650460441,1.08141070313008,-0.41918896737595,-0.220556505018727,-0.753627412948396,3.57955494904854,73,"SP"
"70","Jake Irvin","WSN","21504",1.2321587325347,0.646106384932258,1.06202984406531,1.57987161990242,1.36892790716544,-1.16835274961583,-0.49414712661662,-0.753627412948396,3.47296719941928,74,"SP"
"76","Jesús Luzardo","PHI","19959",0.79243210744256,0.924614488945673,0.917614747975724,0.825981510157605,0.76076072854177,-0.37363143513894,0.152887976835025,-0.727894175128373,3.27276594963104,75,"SP"
"75","Tyler Anderson","LAA","12880",1.37901941145869,0.666792800184555,0.89700601141184,1.86383870671427,1.74407016598348,-1.46636051413267,-1.30114990529878,-0.753627412948396,3.02958926337299,76,"SP"
"77","Luis Gil","NYY","21052",0.854539497563848,1.26276842360321,0.755173261211022,0.916718939088252,1.00763104033671,-0.45710945241185,-0.626352742045063,-0.725822064782664,2.98754690256347,77,"SP"
"78","Reese Olson","DET","24968",0.77723729470901,0.605032358203532,0.869431483404327,0.692948630622869,0.780479635245883,-0.0522441234571156,0.00288329887218604,-0.746323631146862,2.92944494645383,78,"SP"
"82","Bowden Francis","TOR","20548",0.732575800689207,0.550650070995829,0.551826030106914,0.832569460833374,0.549361300417816,-0.548611460610727,0.816938536294392,-0.727499422005908,2.7578103167209,79,"SP"
"80","Yu Darvish","SDP","13074",0.662589618780153,0.602274169503226,0.788805333821999,0.72378934706781,0.523995937569184,-0.434300138104542,0.634694046948498,-0.753627412948396,2.74822090263793,80,"SP"
"81","Kutter Crawford","BOS","20531",0.821336017886827,0.782475831256562,0.532577739551496,1.0739082966912,0.720944195793728,-0.962967093554039,0.444165717177788,-0.699232943227937,2.71320776157562,81,"SP"
"86","Brandon Woodruff","MIL","16162",0.34352106220925,0.577013757989589,0.787412175533273,0.173617864942227,0.15238919558209,0.329995180323139,0.962801294044824,-0.753627412948396,2.573123117676,82,"SP"
"84","Shane Baz","TBR","22264",0.686113439975059,0.578163003281383,0.797806983648876,0.655954023456052,0.671902846838649,-0.181992464039139,0.0786692443802759,-0.724859854914198,2.56175722262696,83,"SP"
"89","Spencer Strider","ATL","27498",0.0415157175672835,0.920270341742691,0.632548392278243,-0.237151275208056,-0.188546418376341,0.848296117038331,1.29102048493068,-0.753627412948396,2.55432594702443,84,"SP"
"87","Jeffrey Springs","ATH","17677",0.535808603498135,0.582323271237678,0.647597965449684,0.412222032727766,0.441729541187173,0.122226765534597,0.45188983865498,-0.723482056998099,2.47031596129191,85,"SP"
"85","Aaron Civale","MIL","19479",0.91543130266645,0.724645808173476,0.640866932723217,1.17448691191113,0.992335691229919,-0.974677232595738,-0.299141045264931,-0.753627412948396,2.42032095589513,86,"SP"
"83","Charlie Morton","BAL","4676",0.91952827439609,0.972193244025955,0.846879252542635,1.16191775092176,1.1859059942221,-0.931176611738226,-1.08050869614598,-0.753627412948396,2.32111179527593,87,"SP"
"79","Emmanuel Clase","CLE","21032",-0.92177463048895,-0.975759137640604,-1.12084137517557,-1.33611542793351,-1.19286913399738,2.67061777197791,2.45434034566934,2.7135322409279,2.29113065333913,88,"SP"
"90","Nick Lodolo","CIN","26378",0.52209950578742,0.819090786253127,0.661862443894882,0.510726979603608,0.474415377226596,-0.204088987274344,0.236509987609829,-0.753627412948396,2.26698868015272,89,"SP"
"88","José Soriano","LAA","22100",0.711190508693838,0.599722844955443,0.817111077505914,0.63179155839327,0.885955459130693,-0.0504723285064578,-0.752961167997278,-0.746239180990489,2.09609877118493,90,"SP"
"92","Nick Martinez","CIN","12730",0.812309173581414,0.356473586494276,0.524053304166061,0.912928067903066,0.859995552975756,-0.555983756842196,-0.185965874055655,-0.654902838938085,2.06890721528464,91,"SP"
"94","Gavin Williams","CLE","30122",0.639853676764024,0.756594827285356,0.508526516553178,0.624460675935873,0.684988442588163,-0.214801218815098,-0.188204749846145,-0.753627412948396,2.05779075751695,92,"SP"
"93","Kyle Harrison","SFG","27758",0.64473852767244,0.737425415818229,0.760307164960083,0.709190675536543,0.741761304892661,-0.441489145203186,-0.421047832057119,-0.753627412948396,1.97725869867125,93,"SP"
"91","Dean Kremer","BAL","19350",0.846300532437211,0.499393730981806,0.740460432101082,1.03861276392221,0.99203122628328,-0.801652291207437,-0.597023469189641,-0.753627412948396,1.96449551238012,94,"SP"
"105","Shohei Ohtani","LAD","19755",0.0677633496373888,0.538605980337826,0.521996279013233,-0.182566528878586,-0.131177888867561,0.732538846928738,1.10586545705714,-0.753627412948396,1.89939808227979,95,"SP"
"95","Clay Holmes","NYM","13649",0.548302116190166,0.443057726778053,0.518971355215061,0.310604871515528,0.693024197709151,0.451576971764777,-0.657920890690971,-0.456706733633631,1.85090961484813,96,"SP"
"96","Spencer Arrighetti","HOU","29921",0.756752436060813,1.02770179161962,0.618568703096486,1.04890054479598,0.953318442304583,-1.07465127182304,-0.835911516034936,-0.753627412948396,1.7410517170711,97,"SP"
"98","Jon Gray","TEX","14916",0.726565408096825,0.454894953283534,0.668093171158548,0.935025417448547,0.811342117662798,-0.846945072474808,-0.35500099623766,-0.668806641984251,1.72516835695353,98,"SP"
"100","Mason Miller","ATH","31757",-0.941935333132163,-0.270465003575899,-1.11904726439195,-1.26083797481266,-1.19170899619968,2.15970949695339,2.2887754809626,1.98253914592776,1.64702955173139,99,"SP"
"102","David Peterson","NYM","20302",0.676321227324548,0.502749527233846,0.713846105731794,0.561665767402769,0.941049568482682,0.0564056013906469,-1.1623396062884,-0.706107496884262,1.58359069439363,100,"SP"
"99","Andrew Abbott","CIN","29911",0.885739513043407,0.717336608117665,0.696999281397825,1.25052870839693,1.15945771136555,-1.25368402367621,-1.12271150479672,-0.753627412948396,1.58003888090004,101,"SP"
"112","Drew Rasmussen","TBR","25385",0.0303278332286537,0.020939931102031,0.139787920705617,-0.342491348721146,-0.206269127472461,1.18844001664608,1.33333523737094,-0.593782959016293,1.57028750384342,102,"SP"
"103","Mitchell Parker","WSN","27636",0.805038174302989,0.496037934729767,0.650761435376017,0.996142402682141,1.01636256524998,-0.798678934163804,-0.885614558583817,-0.725522241742288,1.55452677785098,103,"SP"
"108","Zack Littell","TBR","15823",0.620404316465078,0.226264094933989,0.451045267380784,0.726036637305493,0.590329391359053,-0.556167045975023,0.150984932413108,-0.698513645544961,1.51038394833752,104,"SP"
"104","Frankie Montas","NYM","14309",0.761029494459887,0.653116781212203,0.684632115207715,1.00670618496542,0.991601531679153,-0.947631902774214,-0.981998161364416,-0.753627412948396,1.41382863043735,105,"SP"
"97","Ryan Feltner","COL","21446",1.12064006248727,0.636912422597904,0.775048857846723,1.8010892634437,1.57525251291044,-1.99535331692941,-1.74870117581776,-0.753627412948396,1.41126121359047,106,"SP"
"107","Luis L. Ortiz","CLE","27646",0.887157695565205,0.347463503406609,0.465346306609802,1.12607155553726,1.12617642236262,-0.92353956453712,-0.977632353572962,-0.714602307206095,1.33644125816532,107,"SP"
"101","Edwin Díaz","NYM","14710",-0.982803751676997,-0.330285519504372,-1.12084137517557,-1.22420705612236,-1.17477056506495,1.77710361490748,1.79969306453003,2.52152843454836,1.26541684644162,108,"SP"
"109","Eduardo Rodriguez","ARI","13164",0.563902123929946,0.357369997821875,0.59485999691501,0.562950051345286,0.682758269806084,-0.242396416035102,-0.534782722214016,-0.727409461213099,1.25725184035598,109,"SP"
"110","Tobias Myers","MIL","22191",0.629341117435774,0.394789424522695,0.562234307984977,0.808700306516366,0.710838151494558,-0.766358950408716,-0.353321839394791,-0.753627412948396,1.23259510520247,110,"SP"
"118","Clarke Schmidt","NYY","19899",0.466205105761629,0.513851236752578,0.122363820837646,0.406445066360319,0.482742699999703,-0.0477026260548568,-0.0665218506330074,-0.700111868918521,1.17727158410549,111,"SP"
"114","Ryan Weathers","MIA","23796",0.660135937909105,0.380171024411073,0.561745548032855,0.83094883874743,0.859911166543853,-0.742449901304448,-0.8782262684752,-0.72373264983555,0.948503696029118,112,"SP"
"106","Ryan Helsley","STL","18138",-0.991447911809862,-0.638940626012133,-1.12084137517557,-1.29325522616855,-1.13083751905219,2.15757112373707,1.30501345862124,2.57937299760658,0.866634921746575,113,"SP"
"121","DJ Herz","WSN","26389",0.496302090390901,0.91452411528372,0.230320118451426,0.571362259536018,0.717991394902104,-0.455826428482066,-1.03416396728284,-0.700525791282596,0.739983791516669,114,"SP"
"113","Jonathan Cannon","CHW","31730",1.00700537407399,0.148575113208699,0.612784402245782,1.60930451219436,1.37410125987862,-1.83782648999456,-1.4565278851588,-0.720587469126815,0.736828817321278,115,"SP"
"132","Max Scherzer","TOR","3137",-0.0595804364866127,0.0320876104324351,0.47203308154533,-0.0908286076048759,-0.267339899081205,0.0101963744591433,1.21355538257972,-0.728725258685662,0.581398247158269,116,"SP"
"111","Raisel Iglesias","ATL","17130",-0.930661907625551,-0.793766951722652,-1.12084137517557,-1.13878476955329,-1.11601004617539,1.49516419770178,1.67812210910642,2.4997366667156,0.572957923271344,117,"SP"
"115","Austin Gomber","COL","16561",1.15168250213108,0.13315224139282,0.769849529537142,2.11189468326662,1.62996484174105,-2.66397170802161,-1.82437517753632,-0.753627412948396,0.554569499562372,118,"SP"
"120","Félix Bautista","BAL","20666",-1.1600810690685,-0.571891357198274,-1.12084137517557,-1.44916024922203,-1.31309035812744,2.46054806029943,1.61879190065843,2.0737149623542,0.53799051452023,119,"SP"
"130","Kumar Rocker","TEX","31843",0.107539992748775,0.254535529112127,0.307986768796102,0.0368855988507048,0.0347189721616371,0.0931652552519801,0.402522627474673,-0.726475382889162,0.510879361506836,120,"SP"
"126","Justin Verlander","SFG","8700",0.395948793848422,-0.0203639446850537,0.704419196261535,0.547469660146569,0.430391673343709,-0.679561363285723,-0.157196320147857,-0.753627412948396,0.467480282533206,121,"SP"
"116","Jhoan Duran","MIN","21029",-1.02488775524051,-0.696527009093358,-1.12084137517557,-1.31271747148596,-1.15429606988275,2.14099363994587,1.23650385943224,2.39700378253838,0.465231601038337,122,"SP"
"125","Walker Buehler","BOS","19374",0.689985303367905,0.267889759402776,0.515451898709426,1.00025373019317,0.942451223513698,-1.13145053754008,-1.10267356647183,-0.726952786304378,0.454955024870683,123,"SP"
"122","Ryan Walker","SFG","20423",-0.871483176965946,-0.560734483905535,-1.12084137517557,-1.14961823514984,-1.04301438242926,1.79936306181631,1.49408651912813,1.90187471812982,0.449632645448091,124,"SP"
"117","Josh Hader","HOU","14212",-1.02334351205011,-0.436250532388968,-1.12084137517557,-1.18582632921858,-1.1861173662381,1.3629720020154,1.56304389347522,2.44680957167145,0.420446352090734,125,"SP"
"119","Andrés Muñoz","SEA","20373",-1.08819722388028,-0.697365958156368,-1.12084137517557,-1.38688805003795,-1.22338094042584,2.34921009483688,1.35158207506343,2.23325043198636,0.417369054210658,126,"SP"
"123","Kyle Gibson","","10123",0.675938543151999,0.244077396956799,0.837084810982396,0.998181359660435,1.01831781315016,-1.16656058920598,-1.50802202834007,-0.73309258843583,0.365924717919917,127,"SP"
"128","Andre Pallante","STL","26108",0.685955864139303,-0.122072153008843,0.539889896315526,0.670717724245561,1.08862860385585,-0.223599097190774,-1.77041827098551,-0.674126835267367,0.19497573210374,128,"SP"
"133","Tyler Mahle","TEX","16358",0.333953957895532,0.157815045354724,0.3321072648585,0.519383779258402,0.324916991043134,-0.783975072619272,0.0553849361591802,-0.753627412948396,0.185959489001805,129,"SP"
"124","Devin Williams","NYY","15816",-1.11279030967495,-0.618176062079995,-1.12084137517557,-1.35991260478036,-1.21064755147436,2.06722994671277,0.98407061405448,2.40620575881461,0.035138416396618,130,"SP"
"127","Martín Pérez","CHW","6902",0.854156813391299,0.020733066949508,0.718487401025173,1.28350284439151,1.33941642815555,-1.42915282016887,-2.02430678562709,-0.731331128073621,0.0315058200434578,131,"SP"
"129","Jeff Hoffman","TOR","17432",-1.0327305296944,-0.679203285564852,-1.12084137517557,-1.23668127629474,-1.17513008673583,1.63542111523252,1.37162001338832,2.21134299168432,-0.0262024331602277,132,"SP"
"136","Cade Smith","CLE","27867",-0.916329259821919,-0.446145534351316,-1.12084137517557,-1.19156119908093,-1.0921147639615,1.85911531911778,1.57546965411244,1.29988002356157,-0.0325271355994567,133,"SP"
"134","Jason Adam","SDP","11861",-0.949805120586459,-0.718047776427497,-1.12084137517557,-1.15909282755031,-1.14752408782281,1.53143508054224,1.81458158853679,1.6328011216077,-0.116493396875923,134,"SP"
"138","Edward Cabrera","MIA","21690",0.378592941081655,0.627856369698566,0.247894309958237,0.51438848086704,0.617752212095739,-0.63025658655537,-1.16592180755318,-0.725518910375172,-0.135212990782488,135,"SP"
"135","Ben Lively","CLE","14932",0.672269277262267,0.0429594708928085,0.413693616079052,1.10895228752925,0.925382718764952,-1.48776461175497,-1.11218878858142,-0.753627412948396,-0.190323442756457,136,"SP"
"131","Kyle Freeland","COL","16256",0.955275478278875,0.051234036993727,0.713520907180973,1.80179505295455,1.44606653361274,-2.48125280805271,-1.98467868413542,-0.753627412948396,-0.251666896115647,137,"SP"
